date,camp_id,temperature_min,temperature_max,temperature_mean,hourly_observations,temperature_std,elevation_first,latitude_first,longitude_first,nwis_id_first
2019-09-20,C-26,37.846,46.751,42.25320833333333,24,2.829099226427206,1435,58.36737,-134.36638,
2019-09-20,C-30,48.762,54.169,51.47379166666667,24,1.7233186886168903,674,59.57544893154394,-133.70967902899886,
2019-09-20,C-8,30.173000000000002,35.976,32.92758333333334,24,2.153198286809378,2050,58.83497,-134.27643,
2019-09-21,C-10,36.025,44.263,40.58058333333333,24,2.811768264875736,1196,59.57564,-133.70982,
2019-09-21,C-17,34.419000000000004,44.263,39.678041666666665,24,3.4132035503979665,1285,58.64721,-134.20635,
2019-09-21,C-18,29.817,38.748,34.705625000000005,24,3.206082531858299,1705,59.34211,-134.10221,
2019-09-21,C-25,25.471,35.152,30.814999999999998,24,2.826632779397638,2121,58.8067,-134.13613,
2019-09-21,C-26,34.174,46.571,41.187916666666666,24,3.3959507206526807,1435,58.36737,-134.36638,
2019-09-21,C-30,49.383,55.69,52.90920833333333,24,1.8144652099691527,674,59.57544893154394,-133.70967902899886,
2019-09-21,C-8,26.325,35.103,31.165791666666667,24,2.6339152701562596,2050,58.83497,-134.27643,
2019-09-22,C-10,32.742,35.83,34.53691666666666,24,0.7777715612242948,1196,59.57564,-133.70982,
2019-09-22,C-17,32.392,35.055,33.66425,24,0.8782573283398265,1285,58.64721,-134.20635,
2019-09-22,C-18,27.694,30.173000000000002,29.525791666666667,24,0.5811598582120941,1705,59.34211,-134.10221,
2019-09-22,C-25,24.228,27.642,25.789625,24,0.9071120832189037,2121,58.8067,-134.13613,
2019-09-22,C-26,33.336,40.532,35.54833333333333,24,1.8520328588189054,1435,58.36737,-134.36638,
2019-09-22,C-30,38.226,53.865,48.279374999999995,24,3.606066697549272,674,59.57544893154394,-133.70967902899886,
2019-09-22,C-8,24.12,26.906,26.07829166666667,24,0.6440496523639655,2050,58.83497,-134.27643,
2019-09-23,C-10,31.791,35.589,33.451458333333335,24,1.0028107012473664,1196,59.57564,-133.70982,
2019-09-23,C-17,30.02,36.025,32.73229166666667,24,1.7079446961611258,1285,58.64721,-134.20635,
2019-09-23,C-18,26.748,31.188000000000002,29.198375,24,1.4304799684781992,1705,59.34211,-134.10221,
2019-09-23,C-25,21.967,28.216,24.944916666666668,24,1.9731315854811071,2121,58.8067,-134.13613,
2019-09-23,C-26,30.987,34.858,32.55104166666667,24,1.1140112199562473,1435,58.36737,-134.36638,
2019-09-23,C-30,37.513,47.244,43.42791666666667,24,3.202259676577134,674,59.57544893154394,-133.70967902899886,
2019-09-23,C-8,23.299,28.060000000000002,25.892416666666666,24,1.532563976015263,2050,58.83497,-134.27643,
2019-09-24,C-10,31.842,38.131,35.26391666666667,24,2.038377784600689,1196,59.57564,-133.70982,
2019-09-24,C-17,31.642,38.653,35.938916666666664,24,2.261404083204996,1285,58.64721,-134.20635,
2019-09-24,C-18,30.376,31.993000000000002,31.55616666666667,24,0.5071200583916873,1705,59.34211,-134.10221,
2019-09-24,C-25,26.537,30.276,28.413541666666664,24,1.3359813842482884,2121,58.8067,-134.13613,
2019-09-24,C-26,31.138,39.36,35.25479166666667,24,2.603323494224208,1435,58.36737,-134.36638,
2019-09-24,C-30,39.36,48.85,45.082750000000004,24,3.604796180091184,674,59.57544893154394,-133.70967902899886,
2019-09-24,C-8,27.171,30.580000000000002,28.853041666666666,24,1.0168727199719678,2050,58.83497,-134.27643,
2019-09-25,C-10,31.791,36.747,33.64683333333333,24,1.697525658810153,1196,59.57564,-133.70982,
2019-09-25,C-17,31.591,36.603,33.01283333333333,24,1.6358870394367393,1285,58.64721,-134.20635,
2019-09-25,C-18,27.118000000000002,31.892,28.389,24,1.5296393152578847,1705,59.34211,-134.10221,
2019-09-25,C-25,21.967,27.433,23.862291666666668,24,1.8138351269488704,2121,58.8067,-134.13613,
2019-09-25,C-26,33.336,37.798,34.881125000000004,24,1.4107525069513653,1435,58.36737,-134.36638,
2019-09-25,C-30,40.764,52.86,47.57633333333334,24,2.861858512387979,674,59.57544893154394,-133.70967902899886,
2019-09-25,C-8,23.409,28.164,25.311958333333333,24,1.5616057087154704,2050,58.83497,-134.27643,
2019-09-26,C-10,29.97,36.41,32.467375,24,1.8137159504489802,1196,59.57564,-133.70982,
2019-09-26,C-17,29.149,32.841,30.900750000000002,24,1.0317526772228522,1285,58.64721,-134.20635,
2019-09-26,C-18,26.218,31.692,27.95141666666667,24,1.5001367449746656,1705,59.34211,-134.10221,
2019-09-26,C-25,21.294,28.528,24.065583333333333,24,2.1739311399971424,2121,58.8067,-134.13613,
2019-09-26,C-26,29.509,35.83,31.840500000000002,24,1.4879051804758767,1435,58.36737,-134.36638,
2019-09-26,C-30,29.046,43.808,38.211875,24,4.278026671385645,674,59.57544893154394,-133.70967902899886,
2019-09-26,C-8,22.746000000000002,28.528000000000002,24.11775,24,1.3833100582990445,2050,58.83497,-134.27643,
2019-09-27,C-10,30.632,40.951,36.707,24,2.3533193393680083,1196,59.57564,-133.70982,
2019-09-27,C-17,32.443,36.217,34.359208333333335,24,1.0637900241963696,1285,58.64721,-134.20635,
2019-09-27,C-18,24.825,27.327,25.821583333333333,24,0.7873108284405278,1705,59.34211,-134.10221,
2019-09-27,C-25,19.872,24.717,22.414541666666665,24,1.2007455285260744,2121,58.8067,-134.13613,
2019-09-27,C-26,26.96,37.513,31.363916666666668,24,2.742022752524551,1435,58.36737,-134.36638,
2019-09-27,C-30,30.429,53.341,40.924,24,7.33474123309894,674,59.57544893154394,-133.70967902899886,
2019-09-27,C-8,20.502,24.879,22.547,24,1.1771877689979042,2050,58.83497,-134.27643,
2019-09-28,C-10,29.764,39.549,35.576541666666664,24,2.705079537192255,1196,59.57564,-133.70982,
2019-09-28,C-17,31.339000000000002,37.369,34.42208333333333,24,1.9032588509246955,1285,58.64721,-134.20635,
2019-09-28,C-18,22.968,31.239,27.073458333333335,24,2.3438480248100135,1705,59.34211,-134.10221,
2019-09-28,C-25,19.814,38.226,28.476916666666668,24,5.596060189537593,2121,58.8067,-134.13613,
2019-09-28,C-26,28.425,39.36,33.241125000000004,24,3.44529400919321,1435,58.36737,-134.36638,
2019-09-28,C-30,26.431,49.959,37.029375,24,8.428958204812634,674,59.57544893154394,-133.70967902899886,
2019-09-28,C-8,19.063,30.632,25.534208333333336,24,4.004402262067245,2050,58.83497,-134.27643,
2019-09-29,C-10,34.174,43.075,37.52291666666667,24,2.5971715035477696,1196,59.57564,-133.70982,
2019-09-29,C-17,34.565,39.83,36.31175,24,1.5702857466356086,1285,58.64721,-134.20635,
2019-09-29,C-18,28.528000000000002,33.831,30.651416666666666,24,1.5738762980136898,1705,59.34211,-134.10221,
2019-09-29,C-25,27.903,37.846,31.975333333333335,24,3.118475598424819,2121,58.8067,-134.13613,
2019-09-29,C-26,31.791,41.925,36.89875,24,2.5610219470054276,1435,58.36737,-134.36638,
2019-09-29,C-30,28.787,51.413,43.00304166666667,24,7.667138474652247,674,59.57544893154394,-133.70967902899886,
2019-09-29,C-8,25.578,31.791,28.097416666666664,24,1.597217660064898,2050,58.83497,-134.27643,
2019-09-30,C-10,34.81,38.226,36.60616666666667,24,0.7350979033681372,1196,59.57564,-133.70982,
2019-09-30,C-17,34.858000000000004,39.173,36.378791666666665,24,1.1286024054080117,1285,58.64721,-134.20635,
2019-09-30,C-18,31.892,39.173,36.189875,24,2.3081011829320173,1705,59.34211,-134.10221,
2019-09-30,C-25,31.791,36.41,34.9465,24,1.3721595800210251,2121,58.8067,-134.13613,
2019-09-30,C-26,37.513,47.914,44.726416666666665,24,2.414683594659733,1435,58.36737,-134.36638,
2019-09-30,C-30,42.109,49.649,47.514375,24,2.1184938212447455,674,59.57544893154394,-133.70967902899886,
2019-09-30,C-8,31.087,34.664,32.88120833333333,24,1.0468201115829316,2050,58.83497,-134.27643,
2019-10-01,C-10,35.006,37.656,36.256625,24,0.8703505446957414,1196,59.57564,-133.70982,
2019-10-01,C-17,34.565,36.747,35.42995833333334,24,0.5099743795070737,1285,58.64721,-134.20635,
2019-10-01,C-18,31.791,38.131,34.180791666666664,24,1.7918744370598132,1705,59.34211,-134.10221,
2019-10-01,C-25,27.59,35.055,29.89916666666667,24,2.2066088612771133,2121,58.8067,-134.13613,
2019-10-01,C-26,35.2,43.122,38.74316666666667,24,2.3543552734502917,1435,58.36737,-134.36638,
2019-10-01,C-30,45.082,51.544,48.96841666666666,24,1.5764347755138084,674,59.57544893154394,-133.70967902899886,
2019-10-01,C-8,26.695,30.987000000000002,28.33366666666667,24,1.314749328617987,2050,58.83497,-134.27643,
2019-10-02,C-10,34.957,37.465,35.837375,24,0.5908098945699364,1196,59.57564,-133.70982,
2019-10-02,C-17,33.534,35.152,34.27079166666667,24,0.5424778880820573,1285,58.64721,-134.20635,
2019-10-02,C-18,27.747,32.142,30.140249999999998,24,1.2693820218481537,1705,59.34211,-134.10221,
2019-10-02,C-25,23.518,29.97,26.233708333333336,24,1.9167735680648046,2121,58.8067,-134.13613,
2019-10-02,C-26,30.02,37.893,34.407916666666665,24,1.8866623604447232,1435,58.36737,-134.36638,
2019-10-02,C-30,30.479,52.729,42.85795833333333,24,6.936682551787659,674,59.57544893154394,-133.70967902899886,
2019-10-02,C-8,23.628,28.580000000000002,26.1835,24,1.2201615003582613,2050,58.83497,-134.27643,
2019-10-03,C-10,34.957,42.708,38.31333333333333,24,2.192775086439589,1196,59.57564,-133.70982,
2019-10-03,C-17,33.386,41.925000000000004,37.46725,24,2.581573134316767,1285,58.64721,-134.20635,
2019-10-03,C-18,28.632,38.037,32.60866666666667,24,2.7233690239443695,1705,59.34211,-134.10221,
2019-10-03,C-25,24.174,34.565,27.636625,24,2.90548138363545,2121,58.8067,-134.13613,
2019-10-03,C-26,30.834,40.204,35.43029166666667,24,2.844514591113567,1435,58.36737,-134.36638,
2019-10-03,C-30,25.471,51.062,37.44408333333333,24,8.57110581834546,674,59.57544893154394,-133.70967902899886,
2019-10-03,C-8,25.041,30.173000000000002,27.054708333333334,24,1.3963942535086165,2050,58.83497,-134.27643,
2019-10-04,C-10,33.237,42.294,36.752833333333335,24,2.4690603857349864,1196,59.57564,-133.70982,
2019-10-04,C-17,33.039,38.131,34.80866666666667,24,1.808556538685806,1285,58.64721,-134.20635,
2019-10-04,C-18,27.747,33.879,29.937875000000002,24,2.0846349969844056,1705,59.34211,-134.10221,
2019-10-04,C-25,22.912,30.072,25.072041666666667,24,2.400566445457816,2121,58.8067,-134.13613,
2019-10-04,C-26,30.58,40.579,34.99404166666667,24,2.5866416447177993,1435,58.36737,-134.36638,
2019-10-04,C-30,25.846,50.002,41.04629166666667,24,9.050132425066046,674,59.57544893154394,-133.70967902899886,
2019-10-04,C-8,23.738,28.891000000000002,25.330791666666666,24,1.8693892510928403,2050,58.83497,-134.27643,
2019-10-05,C-10,32.592,34.664,33.637458333333335,24,0.5869855178693983,1196,59.57564,-133.70982,
2019-10-05,C-17,33.188,35.443,34.39058333333333,24,0.7037372852610989,1285,58.64721,-134.20635,
2019-10-05,C-18,27.694,31.138,29.706791666666664,24,0.9736887271191161,1705,59.34211,-134.10221,
2019-10-05,C-25,23.077,27.642,25.87875,24,1.4019930301259476,2121,58.8067,-134.13613,
2019-10-05,C-26,32.79,38.511,35.34604166666667,24,1.8493269393547445,1435,58.36737,-134.36638,
2019-10-05,C-30,46.076,51.809,48.520999999999994,24,1.6881163157946677,674,59.57544893154394,-133.70967902899886,
2019-10-05,C-8,23.902,26.802,25.813291666666668,24,0.7451010715896591,2050,58.83497,-134.27643,
2019-10-06,C-10,24.717,34.075,30.877458333333333,24,3.288301173384833,1196,59.57564,-133.70982,
2019-10-06,C-17,21.911,35.733000000000004,29.843875,24,4.893009914886126,1285,58.64721,-134.20635,
2019-10-06,C-18,14.207,31.188000000000002,24.96829166666667,24,5.646865082420331,1705,59.34211,-134.10221,
2019-10-06,C-25,9.849,27.642,20.698875,24,6.226840243532691,2121,58.8067,-134.13613,
2019-10-06,C-26,18.774,34.075,28.066041666666667,24,5.743393092552498,1435,58.36737,-134.36638,
2019-10-06,C-30,24.933,46.166,34.798875,24,7.043891422715151,674,59.57544893154394,-133.70967902899886,
2019-10-06,C-8,9.25,26.431,21.037208333333336,24,5.865319680521272,2050,58.83497,-134.27643,
2019-10-07,C-10,21.519,23.846,22.663666666666668,24,0.5821508594757947,1196,59.57564,-133.70982,
2019-10-07,C-17,19.063,21.576,20.790041666666667,24,0.5596448003298455,1285,58.64721,-134.20635,
2019-10-07,C-18,11.678,14.641,13.506541666666665,24,0.733764680864416,1705,59.34211,-134.10221,
2019-10-07,C-25,6.724,8.78,7.7270416666666675,24,0.4920003074554242,2121,58.8067,-134.13613,
2019-10-07,C-26,15.559,17.776,16.684583333333332,24,0.5253631387299944,1435,58.36737,-134.36638,
2019-10-07,C-30,15.132,30.429,24.519791666666666,24,4.110322974500928,674,59.57544893154394,-133.70967902899886,
2019-10-07,C-8,7.072,8.78,7.875291666666667,24,0.50306464958956,2050,58.83497,-134.27643,
2019-10-08,C-10,19.814,27.012,23.330125,24,2.1031096916233336,1196,59.57564,-133.70982,
2019-10-08,C-17,18.189,26.431,22.526416666666666,24,2.6086006563017596,1285,58.64721,-134.20635,
2019-10-08,C-18,9.849,20.842,15.256375,24,3.4085095915765824,1705,59.34211,-134.10221,
2019-10-08,C-25,4.957,17.481,11.847999999999999,24,4.108458919796103,2121,58.8067,-134.13613,
2019-10-08,C-26,11.55,25.309,19.580166666666667,24,4.657964228461099,1435,58.36737,-134.36638,
2019-10-08,C-30,15.863,34.371,26.503125,24,5.983111276661424,674,59.57544893154394,-133.70967902899886,
2019-10-08,C-8,6.514,15.01,10.3865,24,2.6784740301960728,2050,58.83497,-134.27643,
2019-10-09,C-10,23.409,30.173,27.470333333333333,24,2.4983397907700495,1196,59.57564,-133.70982,
2019-10-09,C-17,26.325,30.429000000000002,29.228958333333335,24,1.3831684005483087,1285,58.64721,-134.20635,
2019-10-09,C-18,18.889,26.112000000000002,23.840541666666667,24,2.6624120149441266,1705,59.34211,-134.10221,
2019-10-09,C-25,14.268,21.967,19.359624999999998,24,2.790946649631082,2121,58.8067,-134.13613,
2019-10-09,C-26,24.174,32.641,29.596249999999998,24,2.536828253342451,1435,58.36737,-134.36638,
2019-10-09,C-30,22.302,43.763,34.688624999999995,24,8.23213777936681,674,59.57544893154394,-133.70967902899886,
2019-10-09,C-8,15.071,22.858,19.985916666666668,24,2.646011385769757,2050,58.83497,-134.27643,
2019-10-10,C-10,29.917,31.239,30.501416666666668,24,0.4087835524499771,1196,59.57564,-133.70982,
2019-10-10,C-17,28.942,31.037,29.886583333333334,24,0.5786823050214402,1285,58.64721,-134.20635,
2019-10-10,C-18,24.609,27.381,25.941958333333332,24,0.8038948384159983,1705,59.34211,-134.10221,
2019-10-10,C-25,19.699,23.299,21.755041666666667,24,0.9190426246994708,2121,58.8067,-134.13613,
2019-10-10,C-26,27.851,31.892,30.208458333333336,24,1.2349342520490942,1435,58.36737,-134.36638,
2019-10-10,C-30,40.111,43.763,41.98404166666666,24,1.1479119978073842,674,59.57544893154394,-133.70967902899886,
2019-10-10,C-8,20.502,23.243000000000002,21.793125,24,0.8606842734001007,2050,58.83497,-134.27643,
2019-10-11,C-10,28.164,31.491,30.031666666666666,24,1.0908816405198098,1196,59.57564,-133.70982,
2019-10-11,C-17,27.694,31.087,29.561583333333335,24,1.1806381810244628,1285,58.64721,-134.20635,
2019-10-11,C-18,22.636,28.321,25.498083333333337,24,2.179747410908504,1705,59.34211,-134.10221,
2019-10-11,C-25,17.717,24.609,21.127083333333335,24,2.5753034420899965,2121,58.8067,-134.13613,
2019-10-11,C-26,25.632,30.326,28.267916666666665,24,1.7696783032804155,1435,58.36737,-134.36638,
2019-10-11,C-30,37.609,44.991,40.913041666666665,24,2.371008544887077,674,59.57544893154394,-133.70967902899886,
2019-10-11,C-8,18.306,23.572,21.101583333333334,24,1.8393834486083918,2050,58.83497,-134.27643,
2019-10-12,C-10,22.858,29.406,27.50870833333333,24,2.1676123807016356,1196,59.57564,-133.70982,
2019-10-12,C-17,22.968,28.321,26.689666666666668,24,1.875037290450436,1285,58.64721,-134.20635,
2019-10-12,C-18,18.714,24.01,22.043208333333336,24,1.710032874821715,1705,59.34211,-134.10221,
2019-10-12,C-25,14.083,19.006,17.407041666666668,24,1.4884801550915787,2121,58.8067,-134.13613,
2019-10-12,C-26,22.746,27.064,25.331333333333333,24,1.4649144407918802,1435,58.36737,-134.36638,
2019-10-12,C-30,28.58,45.082,38.29991666666667,24,4.816239204992852,674,59.57544893154394,-133.70967902899886,
2019-10-12,C-8,14.331,19.641000000000002,18.208541666666665,24,1.5982032024899957,2050,58.83497,-134.27643,
2019-10-13,C-10,21.238,32.092,24.37425,24,2.516964566781738,1196,59.57564,-133.70982,
2019-10-13,C-17,20.273,22.858,21.857166666666668,24,0.7309000804051361,1285,58.64721,-134.20635,
2019-10-13,C-18,14.146,21.182000000000002,17.6315,24,1.8445029258524532,1705,59.34211,-134.10221,
2019-10-13,C-25,8.847,24.663,16.32645833333333,24,4.711447317361764,2121,58.8067,-134.13613,
2019-10-13,C-26,14.702,22.858,19.516666666666666,24,2.3241181528497625,1435,58.36737,-134.36638,
2019-10-13,C-30,19.699,35.249,28.94633333333333,24,4.758523169390183,674,59.57544893154394,-133.70967902899886,
2019-10-13,C-8,11.808,25.524,17.048458333333333,24,4.956063225367548,2050,58.83497,-134.27643,
2019-10-14,C-10,20.273,27.694,24.005125000000003,24,2.5609694209419995,1196,59.57564,-133.70982,
2019-10-14,C-17,18.482,24.12,21.138875000000002,24,1.7710438168173488,1285,58.64721,-134.20635,
2019-10-14,C-18,14.083,20.728,17.405375000000003,24,1.5650398192600623,1705,59.34211,-134.10221,
2019-10-14,C-25,5.313,13.584,11.025416666666667,24,2.0144142295977248,2121,58.8067,-134.13613,
2019-10-14,C-26,16.225,20.671,18.485416666666666,24,1.113795661403976,1435,58.36737,-134.36638,
2019-10-14,C-30,28.008,31.239,29.574749999999998,24,0.9526145372194031,674,59.57544893154394,-133.70967902899886,
2019-10-14,C-8,10.639,14.949,12.622916666666667,24,1.1469705244939685,2050,58.83497,-134.27643,
2019-10-15,C-10,26.377,31.842,29.103958333333335,24,1.7059160354271652,1196,59.57564,-133.70982,
2019-10-15,C-17,24.228,29.559,27.26075,24,1.6713332415613078,1285,58.64721,-134.20635,
2019-10-15,C-18,23.628,30.580000000000002,28.643583333333336,24,1.5380927465863208,1705,59.34211,-134.10221,
2019-10-15,C-25,13.269,27.955,22.302208333333336,24,5.4004245081061555,2121,58.8067,-134.13613,
2019-10-15,C-26,19.699,26.431,23.6155,24,2.5548634950346916,1435,58.36737,-134.36638,
2019-10-15,C-30,27.433,35.541,31.194791666666664,24,2.820896603982912,674,59.57544893154394,-133.70967902899886,
2019-10-15,C-8,15.498000000000001,27.223,24.421375,24,3.1971879058689643,2050,58.83497,-134.27643,
2019-10-16,C-10,29.764,35.2,31.865458333333333,24,1.3154640106843667,1196,59.57564,-133.70982,
2019-10-16,C-17,28.476,31.791,30.737125000000002,24,1.1310230195058715,1285,58.64721,-134.20635,
2019-10-16,C-18,27.327,31.993000000000002,30.032625,24,1.3703435879052541,1705,59.34211,-134.10221,
2019-10-16,C-25,21.069,29.917,25.659166666666664,24,2.0732700838481493,2121,58.8067,-134.13613,
2019-10-16,C-26,26.164,30.733,28.392083333333332,24,1.4481826066897934,1435,58.36737,-134.36638,
2019-10-16,C-30,32.092,38.179,34.377375,24,2.256488148939487,674,59.57544893154394,-133.70967902899886,
2019-10-16,C-8,23.902,29.199,26.734875000000002,24,1.5897544878130525,2050,58.83497,-134.27643,
2019-10-17,C-10,29.867,34.664,32.027375,24,1.3864978343168122,1196,59.57564,-133.70982,
2019-10-17,C-17,28.942,30.987000000000002,30.253,24,0.5301245136757964,1285,58.64721,-134.20635,
2019-10-17,C-18,25.041,28.216,26.554708333333334,24,0.5589026888284856,1705,59.34211,-134.10221,
2019-10-17,C-25,21.124,26.854,22.787333333333333,24,1.3263247247044447,2121,58.8067,-134.13613,
2019-10-17,C-26,26.164,30.58,28.29595833333333,24,1.205784156875107,1435,58.36737,-134.36638,
2019-10-17,C-30,32.79,40.719,35.83304166666667,24,2.6550645857888533,674,59.57544893154394,-133.70967902899886,
2019-10-17,C-8,22.302,25.095,23.437708333333333,24,0.6807796987193465,2050,58.83497,-134.27643,
2019-10-18,C-10,28.269,31.289,29.945958333333333,24,0.9229464857616121,1196,59.57564,-133.70982,
2019-10-18,C-17,28.112000000000002,31.037,29.781958333333336,24,0.9089847408279036,1285,58.64721,-134.20635,
2019-10-18,C-18,20.842,26.802,25.04625,24,1.6254275223567445,1705,59.34211,-134.10221,
2019-10-18,C-25,16.705,22.802,20.818625,24,1.8414689980154906,2121,58.8067,-134.13613,
2019-10-18,C-26,20.842,29.251,26.9765,24,2.0521404308248714,1435,58.36737,-134.36638,
2019-10-18,C-30,29.199,41.693,35.50954166666667,24,3.6702585855965175,674,59.57544893154394,-133.70967902899886,
2019-10-18,C-8,18.948,23.299,21.628583333333335,24,1.4386682222191431,2050,58.83497,-134.27643,
2019-10-19,C-10,27.851,30.884,28.995541666666668,24,0.9622272613765579,1196,59.57564,-133.70982,
2019-10-19,C-17,27.59,30.834,28.659916666666664,24,1.1093737331080749,1285,58.64721,-134.20635,
2019-10-19,C-18,21.967,23.846,22.96675,24,0.3721304411323945,1705,59.34211,-134.10221,
2019-10-19,C-25,16.826,20.955,18.451083333333333,24,1.1560734111136965,2121,58.8067,-134.13613,
2019-10-19,C-26,22.746,27.486,25.620708333333337,24,1.2378750895461303,1435,58.36737,-134.36638,
2019-10-19,C-30,26.164,39.643,32.246375,24,4.447468227640258,674,59.57544893154394,-133.70967902899886,
2019-10-19,C-8,18.714,20.671,19.368125,24,0.5650303810608236,2050,58.83497,-134.27643,
2019-10-20,C-10,23.846,31.44,27.361791666666665,24,2.0092979950646974,1196,59.57564,-133.70982,
2019-10-20,C-17,23.299,31.892,27.626791666666666,24,2.6271366125112525,1285,58.64721,-134.20635,
2019-10-20,C-18,17.895,22.413,19.726375,24,1.2037392759917802,1705,59.34211,-134.10221,
2019-10-20,C-25,13.708,23.077,16.975958333333335,24,2.9335624948570436,2121,58.8067,-134.13613,
2019-10-20,C-26,20.502,31.642,24.271874999999998,24,3.3140714000403224,1435,58.36737,-134.36638,
2019-10-20,C-30,23.792,43.075,31.408125,24,5.143995091894508,674,59.57544893154394,-133.70967902899886,
2019-10-20,C-8,16.045,21.632,18.006541666666667,24,1.5494192173946604,2050,58.83497,-134.27643,
2019-10-21,C-10,23.518,32.443,27.19520833333333,24,2.642914991134281,1196,59.57564,-133.70982,
2019-10-21,C-17,21.967,23.299,22.553708333333333,24,0.3913521131273928,1285,58.64721,-134.20635,
2019-10-21,C-18,19.353,25.041,22.435375000000004,24,1.834543867310609,1705,59.34211,-134.10221,
2019-10-21,C-25,14.949,20.615,16.872666666666667,24,1.5301179740440782,2121,58.8067,-134.13613,
2019-10-21,C-26,18.657,25.363,21.16875,24,1.790501903159388,1435,58.36737,-134.36638,
2019-10-21,C-30,20.102,36.217,27.674041666666668,24,4.637243010380073,674,59.57544893154394,-133.70967902899886,
2019-10-21,C-8,13.834,17.895,15.948291666666668,24,1.077216359486303,2050,58.83497,-134.27643,
2019-10-22,C-10,23.133,29.611,27.0,24,2.098939566625926,1196,59.57564,-133.70982,
2019-10-22,C-17,21.967,29.509,27.171375,24,2.446757904772195,1285,58.64721,-134.20635,
2019-10-22,C-18,18.599,24.283,22.354,24,2.0541348967176067,1705,59.34211,-134.10221,
2019-10-22,C-25,14.146,20.102,17.724541666666667,24,1.7471135693695925,2121,58.8067,-134.13613,
2019-10-22,C-26,17.717,29.662,26.628874999999997,24,3.6707963869071305,1435,58.36737,-134.36638,
2019-10-22,C-30,27.275,40.251,31.816374999999997,24,4.296060377404435,674,59.57544893154394,-133.70967902899886,
2019-10-22,C-8,12.954,20.386,17.906000000000002,24,2.7623462459671306,2050,58.83497,-134.27643,
2019-10-23,C-10,28.787,31.541,30.0555,24,0.8166129411490934,1196,59.57564,-133.70982,
2019-10-23,C-17,28.839000000000002,31.842000000000002,30.074166666666667,24,1.1071225793908754,1285,58.64721,-134.20635,
2019-10-23,C-18,23.353,29.149,26.258041666666667,24,1.5900224630397557,1705,59.34211,-134.10221,
2019-10-23,C-25,17.6,24.283,21.625708333333336,24,2.115363294508445,2121,58.8067,-134.13613,
2019-10-23,C-26,27.012,33.336,29.965666666666664,24,1.5768255029224576,1435,58.36737,-134.36638,
2019-10-23,C-30,33.287,44.537,39.147,24,3.6142011324893013,674,59.57544893154394,-133.70967902899886,
2019-10-23,C-8,19.121,23.628,21.14975,24,1.288426888816779,2050,58.83497,-134.27643,
2019-10-24,C-10,26.643,29.559,28.686166666666665,24,0.8791410663214154,1196,59.57564,-133.70982,
2019-10-24,C-17,27.118000000000002,29.251,28.57225,24,0.8326589285561936,1285,58.64721,-134.20635,
2019-10-24,C-18,20.955000000000002,23.956,22.581541666666666,24,0.9853885562985092,1705,59.34211,-134.10221,
2019-10-24,C-25,16.466,18.889,17.709416666666666,24,0.6952921760993198,2121,58.8067,-134.13613,
2019-10-24,C-26,22.968,28.735,27.270666666666667,24,1.4725367838224461,1435,58.36737,-134.36638,
2019-10-24,C-30,28.684,44.218,39.178374999999996,24,4.073987415537325,674,59.57544893154394,-133.70967902899886,
2019-10-24,C-8,17.481,20.158,18.7975,24,0.8605739742854125,2050,58.83497,-134.27643,
2019-10-25,C-10,24.553,27.486,26.011750000000003,24,0.9304874014987112,1196,59.57564,-133.70982,
2019-10-25,C-17,24.987000000000002,28.994,26.925083333333333,24,1.0502433223933783,1285,58.64721,-134.20635,
2019-10-25,C-18,18.54,25.898,21.339416666666665,24,1.8387960360841646,1705,59.34211,-134.10221,
2019-10-25,C-25,15.01,21.855,17.561333333333334,24,1.9819392494236023,2121,58.8067,-134.13613,
2019-10-25,C-26,23.299,29.817,26.383750000000003,24,1.6073718827841978,1435,58.36737,-134.36638,
2019-10-25,C-30,25.417,42.57,31.462125,24,5.9087155987722015,674,59.57544893154394,-133.70967902899886,
2019-10-25,C-8,15.620000000000001,19.987000000000002,17.407083333333336,24,1.1845700712170597,2050,58.83497,-134.27643,
2019-10-26,C-10,22.858,30.173,26.861,24,2.0285683321645505,1196,59.57564,-133.70982,
2019-10-26,C-17,22.968,28.528000000000002,25.799125,24,1.9914717806840432,1285,58.64721,-134.20635,
2019-10-26,C-18,19.641000000000002,28.580000000000002,22.297208333333334,24,2.6263073262856063,1705,59.34211,-134.10221,
2019-10-26,C-25,17.776,22.746,20.27508333333333,24,1.3853317893799548,2121,58.8067,-134.13613,
2019-10-26,C-26,22.192,33.485,28.792708333333334,24,3.0400245061822138,1435,58.36737,-134.36638,
2019-10-26,C-30,21.967,37.274,28.018125,24,4.764390332935077,674,59.57544893154394,-133.70967902899886,
2019-10-26,C-8,15.316,19.814,17.326416666666667,24,1.5562867992273375,2050,58.83497,-134.27643,
2019-10-27,C-10,22.636,28.164,24.990041666666666,24,1.4987369603934093,1196,59.57564,-133.70982,
2019-10-27,C-17,26.006,28.269000000000002,27.114375,24,0.760123491826221,1285,58.64721,-134.20635,
2019-10-27,C-18,19.929000000000002,33.584,26.741708333333335,24,3.710780774272463,1705,59.34211,-134.10221,
2019-10-27,C-25,23.133,37.893,31.009583333333335,24,4.659564944392822,2121,58.8067,-134.13613,
2019-10-27,C-26,28.528,46.661,39.7695,24,5.093709650146933,1435,58.36737,-134.36638,
2019-10-27,C-30,23.572,37.56,31.82558333333333,24,5.594095527908182,674,59.57544893154394,-133.70967902899886,
