#,Date-Time (PDT),Temperature   (°C),Light   (lux),Started,Button Down,Button Up,Host Connected,Stopped,End of File
8086,07/15/2025 19:25:00,13.12,21422.08,,,,,,
8087,07/15/2025 19:30:00,14.37,32737.28,,,,,,
8088,07/15/2025 19:35:00,10.29,18611.20,,,,,,
8089,07/15/2025 19:40:00,8.79,19456.00,,,,,,
8090,07/15/2025 19:45:00,8.28,18442.24,,,,,,
8091,07/15/2025 19:50:00,10.04,19655.68,,,,,,
8092,07/15/2025 19:55:00,13.68,45547.52,,,,,,
8093,07/15/2025 20:00:00,14.84,43376.64,,,,,,
8094,07/15/2025 20:05:00,12.52,33853.44,,,,,,
8095,07/15/2025 20:10:00,11.79,38543.36,,,,,,
8096,07/15/2025 20:15:00,13.04,35655.68,,,,,,
8097,07/15/2025 20:20:00,13.77,34600.96,,,,,,
8098,07/15/2025 20:25:00,13.81,33372.16,,,,,,
8099,07/15/2025 20:30:00,13.43,31150.08,,,,,,
8100,07/15/2025 20:35:00,12.87,29429.76,,,,,,
8101,07/15/2025 20:40:00,12.14,28262.40,,,,,,
8102,07/15/2025 20:45:00,12.65,26941.44,,,,,,
8103,07/15/2025 20:50:00,11.92,23070.72,,,,,,
8104,07/15/2025 20:55:00,11.54,20812.80,,,,,,
8105,07/15/2025 21:00:00,10.64,18836.48,,,,,,
8106,07/15/2025 21:05:00,10.98,14612.48,,,,,,
8107,07/15/2025 21:10:00,9.18,17198.08,,,,,,
8108,07/15/2025 21:15:00,8.62,13829.12,,,,,,
8109,07/15/2025 21:20:00,8.96,15918.08,,,,,,
8110,07/15/2025 21:25:00,7.55,10813.44,,,,,,
8111,07/15/2025 21:30:00,6.65,6287.36,,,,,,
8112,07/15/2025 21:35:00,5.62,5416.96,,,,,,
8113,07/15/2025 21:40:00,4.89,5335.04,,,,,,
8114,07/15/2025 21:45:00,4.63,5141.76,,,,,,
8115,07/15/2025 21:50:00,2.70,4838.40,,,,,,
8116,07/15/2025 21:55:00,2.44,4350.72,,,,,,
8117,07/15/2025 22:00:00,2.01,4010.24,,,,,,
8118,07/15/2025 22:05:00,1.84,3696.64,,,,,,
8119,07/15/2025 22:10:00,2.10,3473.92,,,,,,
8120,07/15/2025 22:15:00,2.74,3198.72,,,,,,
8121,07/15/2025 22:20:00,3.52,2792.96,,,,,,
8122,07/15/2025 22:25:00,3.73,2388.48,,,,,,
8123,07/15/2025 22:30:00,3.26,1952.00,,,,,,
8124,07/15/2025 22:35:00,2.74,1594.24,,,,,,
8125,07/15/2025 22:40:00,1.93,1273.60,,,,,,
8126,07/15/2025 22:45:00,2.40,976.00,,,,,,
8127,07/15/2025 22:50:00,2.83,755.20,,,,,,
8128,07/15/2025 22:55:00,2.49,572.00,,,,,,
8129,07/15/2025 23:00:00,2.87,428.80,,,,,,
8130,07/15/2025 23:05:00,3.04,317.36,,,,,,
8131,07/15/2025 23:10:00,2.96,227.36,,,,,,
8132,07/15/2025 23:15:00,3.13,158.68,,,,,,
8133,07/15/2025 23:20:00,3.09,110.48,,,,,,
8134,07/15/2025 23:25:00,3.17,72.46,,,,,,
8135,07/15/2025 23:30:00,3.00,48.16,,,,,,
8136,07/15/2025 23:35:00,2.79,30.37,,,,,,
8137,07/15/2025 23:40:00,3.86,21.36,,,,,,
8138,07/15/2025 23:45:00,4.03,16.19,,,,,,
8139,07/15/2025 23:50:00,3.77,9.85,,,,,,
8140,07/15/2025 23:55:00,3.77,6.84,,,,,,
8141,07/16/2025 00:00:00,3.64,4.71,,,,,,
8142,07/16/2025 00:05:00,2.66,3.01,,,,,,
8143,07/16/2025 00:10:00,2.36,2.34,,,,,,
8144,07/16/2025 00:15:00,2.66,1.70,,,,,,
8145,07/16/2025 00:20:00,3.13,1.06,,,,,,
8146,07/16/2025 00:25:00,3.60,0.63,,,,,,
8147,07/16/2025 00:30:00,3.94,0.42,,,,,,
8148,07/16/2025 00:35:00,3.99,0.21,,,,,,
8149,07/16/2025 00:40:00,4.07,0.00,,,,,,
8150,07/16/2025 00:45:00,3.94,0.42,,,,,,
8151,07/16/2025 00:50:00,3.73,0.00,,,,,,
8152,07/16/2025 00:55:00,3.99,0.00,,,,,,
8153,07/16/2025 01:00:00,4.16,0.21,,,,,,
8154,07/16/2025 01:05:00,4.54,0.00,,,,,,
8155,07/16/2025 01:10:00,4.80,0.00,,,,,,
8156,07/16/2025 01:15:00,4.63,0.00,,,,,,
8157,07/16/2025 01:20:00,4.24,0.00,,,,,,
8158,07/16/2025 01:25:00,4.20,0.00,,,,,,
8159,07/16/2025 01:30:00,3.64,0.00,,,,,,
8160,07/16/2025 01:35:00,2.96,0.00,,,,,,
8161,07/16/2025 01:40:00,2.96,0.00,,,,,,
8162,07/16/2025 01:45:00,3.34,0.00,,,,,,
8163,07/16/2025 01:50:00,3.34,0.00,,,,,,
8164,07/16/2025 01:55:00,3.39,0.00,,,,,,
8165,07/16/2025 02:00:00,2.96,0.00,,,,,,
8166,07/16/2025 02:05:00,2.91,0.00,,,,,,
8167,07/16/2025 02:10:00,2.91,0.00,,,,,,
8168,07/16/2025 02:15:00,3.17,0.00,,,,,,
8169,07/16/2025 02:20:00,3.60,0.00,,,,,,
8170,07/16/2025 02:25:00,3.86,0.00,,,,,,
8171,07/16/2025 02:30:00,3.73,0.00,,,,,,
8172,07/16/2025 02:35:00,3.86,0.00,,,,,,
8173,07/16/2025 02:40:00,3.86,0.00,,,,,,
8174,07/16/2025 02:45:00,3.69,0.00,,,,,,
8175,07/16/2025 02:50:00,3.52,0.00,,,,,,
8176,07/16/2025 02:55:00,3.60,0.00,,,,,,
8177,07/16/2025 03:00:00,3.52,0.00,,,,,,
8178,07/16/2025 03:05:00,3.26,0.00,,,,,,
8179,07/16/2025 03:10:00,3.43,0.00,,,,,,
8180,07/16/2025 03:15:00,3.43,0.00,,,,,,
8181,07/16/2025 03:20:00,3.30,0.00,,,,,,
8182,07/16/2025 03:25:00,3.00,0.00,,,,,,
8183,07/16/2025 03:30:00,2.79,0.00,,,,,,
8184,07/16/2025 03:35:00,2.31,0.21,,,,,,
8185,07/16/2025 03:40:00,2.44,0.42,,,,,,
8186,07/16/2025 03:45:00,2.66,0.85,,,,,,
8187,07/16/2025 03:50:00,3.04,1.27,,,,,,
8188,07/16/2025 03:55:00,3.26,1.91,,,,,,
8189,07/16/2025 04:00:00,3.17,2.98,,,,,,
8190,07/16/2025 04:05:00,3.04,4.07,,,,,,
8191,07/16/2025 04:10:00,3.00,6.20,,,,,,
8192,07/16/2025 04:15:00,3.09,9.61,,,,,,
8193,07/16/2025 04:20:00,2.96,14.12,,,,,,
8194,07/16/2025 04:25:00,3.00,22.22,,,,,,
8195,07/16/2025 04:30:00,2.91,32.10,,,,,,
8196,07/16/2025 04:35:00,3.00,45.92,,,,,,
8197,07/16/2025 04:40:00,2.83,69.04,,,,,,
8198,07/16/2025 04:45:00,2.40,107.08,,,,,,
8199,07/16/2025 04:50:00,2.53,165.68,,,,,,
8200,07/16/2025 04:55:00,2.49,258.96,,,,,,
8201,07/16/2025 05:00:00,3.00,376.48,,,,,,
8202,07/16/2025 05:05:00,3.30,506.72,,,,,,
8203,07/16/2025 05:10:00,3.26,598.08,,,,,,
8204,07/16/2025 05:15:00,3.21,737.60,,,,,,
8205,07/16/2025 05:20:00,3.26,945.28,,,,,,
8206,07/16/2025 05:25:00,3.21,1198.72,,,,,,
8207,07/16/2025 05:30:00,3.34,1443.84,,,,,,
8208,07/16/2025 05:35:00,3.39,1677.44,,,,,,
8209,07/16/2025 05:40:00,3.60,1982.72,,,,,,
8210,07/16/2025 05:45:00,3.77,2414.08,,,,,,
8211,07/16/2025 05:50:00,3.90,2887.68,,,,,,
8212,07/16/2025 05:55:00,4.24,3395.84,,,,,,
8213,07/16/2025 06:00:00,4.76,3910.40,,,,,,
8214,07/16/2025 06:05:00,4.97,4641.28,,,,,,
8215,07/16/2025 06:10:00,5.53,5253.12,,,,,,
8216,07/16/2025 06:15:00,5.87,6202.88,,,,,,
8217,07/16/2025 06:20:00,6.17,7618.56,,,,,,
8218,07/16/2025 06:25:00,6.48,7889.92,,,,,,
8219,07/16/2025 06:30:00,6.65,8852.48,,,,,,
8220,07/16/2025 06:35:00,6.90,10094.08,,,,,,
8221,07/16/2025 06:40:00,7.25,10155.52,,,,,,
8222,07/16/2025 06:45:00,7.25,10772.48,,,,,,
8223,07/16/2025 06:50:00,6.65,11837.44,,,,,,
8224,07/16/2025 06:55:00,7.08,13230.08,,,,,,
8225,07/16/2025 07:00:00,7.29,13895.68,,,,,,
8226,07/16/2025 07:05:00,7.12,14566.40,,,,,,
8227,07/16/2025 07:10:00,7.63,15759.36,,,,,,
8228,07/16/2025 07:15:00,7.93,17602.56,,,,,,
8229,07/16/2025 07:20:00,8.58,19281.92,,,,,,
8230,07/16/2025 07:25:00,9.26,20055.04,,,,,,
8231,07/16/2025 07:30:00,9.61,18283.52,,,,,,
8232,07/16/2025 07:35:00,9.86,17889.28,,,,,,
8233,07/16/2025 07:40:00,9.95,18780.16,,,,,,
8234,07/16/2025 07:45:00,10.12,19906.56,,,,,,
8235,07/16/2025 07:50:00,10.42,21852.16,,,,,,
8236,07/16/2025 07:55:00,11.19,23685.12,,,,,,
8237,07/16/2025 08:00:00,11.79,24074.24,,,,,,
8238,07/16/2025 08:05:00,11.75,23777.28,,,,,,
8239,07/16/2025 08:10:00,11.97,27985.92,,,,,,
8240,07/16/2025 08:15:00,13.08,33310.72,,,,,,
8241,07/16/2025 08:20:00,14.24,35594.24,,,,,,
8242,07/16/2025 08:25:00,14.88,35532.80,,,,,,
8243,07/16/2025 08:30:00,14.88,32204.80,,,,,,
8244,07/16/2025 08:35:00,14.24,31631.36,,,,,,
8245,07/16/2025 08:40:00,14.07,35573.76,,,,,,
8246,07/16/2025 08:45:00,14.45,38328.32,,,,,,
8247,07/16/2025 08:50:00,14.88,38993.92,,,,,,
8248,07/16/2025 08:55:00,14.63,38584.32,,,,,,
8249,07/16/2025 09:00:00,14.67,36823.04,,,,,,
8250,07/16/2025 09:05:00,15.48,38625.28,,,,,,
8251,07/16/2025 09:10:00,15.96,37427.20,,,,,,
8252,07/16/2025 09:15:00,15.48,38492.16,,,,,,
8253,07/16/2025 09:20:00,14.71,35819.52,,,,,,
8254,07/16/2025 09:25:00,14.37,34385.92,,,,,,
8255,07/16/2025 09:30:00,14.80,38297.60,,,,,,
8256,07/16/2025 09:35:00,16.69,44154.88,,,,,,
8257,07/16/2025 09:40:00,18.32,45527.04,,,,,,
8258,07/16/2025 09:45:00,18.06,44339.20,,,,,,
8259,07/16/2025 09:50:00,18.19,47165.44,,,,,,
8260,07/16/2025 09:55:00,18.40,49889.28,,,,,,
8261,07/16/2025 10:00:00,18.70,51896.32,,,,,,
8262,07/16/2025 10:05:00,17.72,51486.72,,,,,,
8263,07/16/2025 10:10:00,18.14,54968.32,,,,,,
8264,07/16/2025 10:15:00,20.72,58408.96,,,,,,
8265,07/16/2025 10:20:00,20.37,57937.92,,,,,,
8266,07/16/2025 10:25:00,19.09,56483.84,,,,,,
8267,07/16/2025 10:30:00,17.24,58204.16,,,,,,
8268,07/16/2025 10:35:00,18.10,63139.84,,,,,,
8269,07/16/2025 10:40:00,19.82,66662.40,,,,,,
8270,07/16/2025 10:45:00,22.61,72867.84,,,,,,
8271,07/16/2025 10:50:00,24.71,82882.56,,,,,,
8272,07/16/2025 10:55:00,25.48,88145.92,,,,,,
8273,07/16/2025 11:00:00,26.38,87121.92,,,,,,
8274,07/16/2025 11:05:00,24.58,81203.20,,,,,,
8275,07/16/2025 11:10:00,23.94,93102.08,,,,,,
8276,07/16/2025 11:15:00,25.87,92979.20,,,,,,
8277,07/16/2025 11:20:00,25.57,87326.72,,,,,,
8278,07/16/2025 11:25:00,23.89,73646.08,,,,,,
8279,07/16/2025 11:30:00,23.85,90439.68,,,,,,
8280,07/16/2025 11:35:00,25.65,90275.84,,,,,,
8281,07/16/2025 11:40:00,22.95,80916.48,,,,,,
8282,07/16/2025 11:45:00,19.39,79360.00,,,,,,
8283,07/16/2025 11:50:00,20.03,93143.04,,,,,,
8284,07/16/2025 11:55:00,21.92,100106.24,,,,,,
8285,07/16/2025 12:00:00,23.64,101130.24,,,,,,
8286,07/16/2025 12:05:00,22.18,82186.24,,,,,,
8287,07/16/2025 12:10:00,22.95,78622.72,,,,,,
8288,07/16/2025 12:15:00,22.95,78807.04,,,,,,
8289,07/16/2025 12:20:00,25.35,92938.24,,,,,,
8290,07/16/2025 12:25:00,25.14,102318.08,,,,,,
8291,07/16/2025 12:30:00,25.74,98631.68,,,,,,
8292,07/16/2025 12:35:00,24.84,88145.92,,,,,,
8293,07/16/2025 12:40:00,24.92,89702.40,,,,,,
8294,07/16/2025 12:45:00,25.22,91422.72,,,,,,
8295,07/16/2025 12:50:00,25.27,78295.04,,,,,,
8296,07/16/2025 12:55:00,22.86,69447.68,,,,,,
8297,07/16/2025 13:00:00,21.36,85770.24,,,,,,
8298,07/16/2025 13:05:00,22.26,81408.00,,,,,,
8299,07/16/2025 13:10:00,24.45,110346.24,,,,,,
8300,07/16/2025 13:15:00,25.09,103301.12,,,,,,
8301,07/16/2025 13:20:00,24.28,92979.20,,,,,,
8302,07/16/2025 13:25:00,22.95,88719.36,,,,,,
8303,07/16/2025 13:30:00,18.96,66641.92,,,,,,
8304,07/16/2025 13:35:00,20.07,87654.40,,,,,,
8305,07/16/2025 13:40:00,20.98,85278.72,,,,,,
8306,07/16/2025 13:45:00,19.47,80629.76,,,,,,
8307,07/16/2025 13:50:00,18.32,74014.72,,,,,,
8308,07/16/2025 13:55:00,16.69,73850.88,,,,,,
8309,07/16/2025 14:00:00,17.63,81571.84,,,,,,
8310,07/16/2025 14:05:00,18.10,81039.36,,,,,,
8311,07/16/2025 14:10:00,18.92,89907.20,,,,,,
8312,07/16/2025 14:15:00,20.46,100188.16,,,,,,
8313,07/16/2025 14:20:00,22.65,107683.84,,,,,,
8314,07/16/2025 14:25:00,21.53,96133.12,,,,,,
8315,07/16/2025 14:30:00,21.10,83660.80,,,,,,
8316,07/16/2025 14:35:00,21.45,101416.96,,,,,,
8317,07/16/2025 14:40:00,20.03,80261.12,,,,,,
8318,07/16/2025 14:45:00,19.73,98426.88,,,,,,
8319,07/16/2025 14:50:00,19.86,90931.20,,,,,,
8320,07/16/2025 14:55:00,18.96,86589.44,,,,,,
8321,07/16/2025 15:00:00,19.52,90808.32,,,,,,
8322,07/16/2025 15:05:00,18.70,71966.72,,,,,,
8323,07/16/2025 15:10:00,17.84,86261.76,,,,,,
8324,07/16/2025 15:15:00,18.62,81285.12,,,,,,
8325,07/16/2025 15:20:00,17.97,74670.08,,,,,,
8326,07/16/2025 15:25:00,16.86,66129.92,,,,,,
8327,07/16/2025 15:30:00,16.13,61706.24,,,,,,
8328,07/16/2025 15:35:00,16.51,56627.20,,,,,,
8329,07/16/2025 15:40:00,16.30,55951.36,,,,,,
8330,07/16/2025 15:45:00,16.13,55971.84,,,,,,
8331,07/16/2025 15:50:00,16.30,63795.20,,,,,,
8332,07/16/2025 15:55:00,18.96,76492.80,,,,,,
8333,07/16/2025 16:00:00,19.00,65249.28,,,,,,
8334,07/16/2025 16:05:00,17.72,60538.88,,,,,,
8335,07/16/2025 16:10:00,16.73,58163.20,,,,,,
8336,07/16/2025 16:15:00,15.78,57630.72,,,,,,
8337,07/16/2025 16:20:00,14.88,56647.68,,,,,,
8338,07/16/2025 16:25:00,14.97,60723.20,,,,,,
8339,07/16/2025 16:30:00,14.28,54292.48,,,,,,
8340,07/16/2025 16:35:00,12.91,47636.48,,,,,,
8341,07/16/2025 16:40:00,12.10,48885.76,,,,,,
8342,07/16/2025 16:45:00,11.62,46325.76,,,,,,
8343,07/16/2025 16:50:00,11.24,44605.44,,,,,,
8344,07/16/2025 16:55:00,12.61,44093.44,,,,,,
8345,07/16/2025 17:00:00,12.57,44032.00,,,,,,
8346,07/16/2025 17:05:00,13.12,44195.84,,,,,,
8347,07/16/2025 17:10:00,14.71,48312.32,,,,,,
8348,07/16/2025 17:15:00,14.45,47943.68,,,,,,
8349,07/16/2025 17:20:00,14.93,48025.60,,,,,,
8350,07/16/2025 17:25:00,13.47,47616.00,,,,,,
8351,07/16/2025 17:30:00,14.75,51834.88,,,,,,
8352,07/16/2025 17:35:00,15.10,54763.52,,,,,,
8353,07/16/2025 17:40:00,15.44,54210.56,,,,,,
8354,07/16/2025 17:45:00,16.21,51732.48,,,,,,
8355,07/16/2025 17:50:00,17.50,53882.88,,,,,,
8356,07/16/2025 17:55:00,15.27,48230.40,,,,,,
8357,07/16/2025 18:00:00,15.06,45711.36,,,,,,
8358,07/16/2025 18:05:00,14.50,53678.08,,,,,,
8359,07/16/2025 18:10:00,14.54,52490.24,,,,,,
8360,07/16/2025 18:15:00,15.48,57344.00,,,,,,
8361,07/16/2025 18:20:00,16.51,55009.28,,,,,,
8362,07/16/2025 18:25:00,16.21,49377.28,,,,,,
8363,07/16/2025 18:30:00,16.90,50565.12,,,,,,
8364,07/16/2025 18:35:00,15.83,47104.00,,,,,,
8365,07/16/2025 18:40:00,16.00,46284.80,,,,,,
8366,07/16/2025 18:45:00,16.08,40171.52,,,,,,
8367,07/16/2025 18:50:00,14.50,35461.12,,,,,,
8368,07/16/2025 18:55:00,13.64,33576.96,,,,,,
8369,07/16/2025 19:00:00,15.10,35112.96,,,,,,
8370,07/16/2025 19:05:00,18.14,47001.60,,,,,,
8371,07/16/2025 19:10:00,20.98,43806.72,,,,,,
8372,07/16/2025 19:15:00,17.03,36116.48,,,,,,
8373,07/16/2025 19:20:00,16.04,40273.92,,,,,,
8374,07/16/2025 19:25:00,13.51,32327.68,,,,,,
8375,07/16/2025 19:30:00,13.17,28712.96,,,,,,
8376,07/16/2025 19:35:00,13.04,25569.28,,,,,,
8377,07/16/2025 19:40:00,11.88,25323.52,,,,,,
8378,07/16/2025 19:45:00,12.01,24340.48,,,,,,
8379,07/16/2025 19:50:00,12.65,23388.16,,,,,,
8380,07/16/2025 19:55:00,12.52,23326.72,,,,,,
8381,07/16/2025 20:00:00,11.49,20541.44,,,,,,
8382,07/16/2025 20:05:00,10.94,18964.48,,,,,,
8383,07/16/2025 20:10:00,10.29,17382.40,,,,,,
8384,07/16/2025 20:15:00,10.64,15672.32,,,,,,
8385,07/16/2025 20:20:00,10.51,14807.04,,,,,,
8386,07/16/2025 20:25:00,10.34,14981.12,,,,,,
8387,07/16/2025 20:30:00,10.89,14151.68,,,,,,
8388,07/16/2025 20:35:00,10.98,13388.80,,,,,,
8389,07/16/2025 20:40:00,11.32,13399.04,,,,,,
8390,07/16/2025 20:45:00,10.55,12487.68,,,,,,
8391,07/16/2025 20:50:00,8.83,11520.00,,,,,,
8392,07/16/2025 20:55:00,7.98,10972.16,,,,,,
8393,07/16/2025 21:00:00,8.19,9894.40,,,,,,
8394,07/16/2025 21:05:00,7.76,9349.12,,,,,,
8395,07/16/2025 21:10:00,7.68,9103.36,,,,,,
8396,07/16/2025 21:15:00,7.81,8266.24,,,,,,
8397,07/16/2025 21:20:00,7.68,7459.84,,,,,,
8398,07/16/2025 21:25:00,8.58,7078.40,,,,,,
8399,07/16/2025 21:30:00,8.88,6837.76,,,,,,
8400,07/16/2025 21:35:00,8.15,5928.96,,,,,,
8401,07/16/2025 21:40:00,8.11,5626.88,,,,,,
8402,07/16/2025 21:45:00,7.81,5478.40,,,,,,
8403,07/16/2025 21:50:00,8.23,5012.48,,,,,,
8404,07/16/2025 21:55:00,7.55,4610.56,,,,,,
8405,07/16/2025 22:00:00,7.55,4112.64,,,,,,
8406,07/16/2025 22:05:00,7.33,3413.76,,,,,,
8407,07/16/2025 22:10:00,6.17,2831.36,,,,,,
8408,07/16/2025 22:15:00,6.48,2523.52,,,,,,
8409,07/16/2025 22:20:00,5.92,2144.64,,,,,,
8410,07/16/2025 22:25:00,6.39,1716.48,,,,,,
8411,07/16/2025 22:30:00,6.43,1405.44,,,,,,
8412,07/16/2025 22:35:00,7.46,1114.88,,,,,,
8413,07/16/2025 22:40:00,6.73,854.72,,,,,,
8414,07/16/2025 22:45:00,6.60,666.88,,,,,,
8415,07/16/2025 22:50:00,7.03,523.04,,,,,,
8416,07/16/2025 22:55:00,6.95,412.64,,,,,,
8417,07/16/2025 23:00:00,6.86,321.84,,,,,,
8418,07/16/2025 23:05:00,6.43,226.56,,,,,,
8419,07/16/2025 23:10:00,6.86,150.16,,,,,,
8420,07/16/2025 23:15:00,6.95,96.12,,,,,,
8421,07/16/2025 23:20:00,7.46,63.02,,,,,,
8422,07/16/2025 23:25:00,7.85,43.64,,,,,,
8423,07/16/2025 23:30:00,7.46,27.44,,,,,,
8424,07/16/2025 23:35:00,7.20,18.43,,,,,,
8425,07/16/2025 23:40:00,7.55,13.42,,,,,,
8426,07/16/2025 23:45:00,7.25,9.16,,,,,,
8427,07/16/2025 23:50:00,6.26,5.96,,,,,,
8428,07/16/2025 23:55:00,6.35,4.04,,,,,,
8429,07/17/2025 00:00:00,6.95,2.77,,,,,,
8430,07/17/2025 00:05:00,6.99,1.70,,,,,,
8431,07/17/2025 00:10:00,7.03,1.27,,,,,,
8432,07/17/2025 00:15:00,7.63,0.85,,,,,,
8433,07/17/2025 00:20:00,8.19,0.63,,,,,,
8434,07/17/2025 00:25:00,6.13,0.42,,,,,,
8435,07/17/2025 00:30:00,4.37,0.21,,,,,,
8436,07/17/2025 00:35:00,3.47,0.00,,,,,,
8437,07/17/2025 00:40:00,4.03,0.21,,,,,,
8438,07/17/2025 00:45:00,5.40,0.00,,,,,,
8439,07/17/2025 00:50:00,5.79,0.00,,,,,,
8440,07/17/2025 00:55:00,6.22,0.00,,,,,,
8441,07/17/2025 01:00:00,6.26,0.00,,,,,,
8442,07/17/2025 01:05:00,6.39,0.00,,,,,,
8443,07/17/2025 01:10:00,6.00,0.00,,,,,,
8444,07/17/2025 01:15:00,5.49,0.00,,,,,,
8445,07/17/2025 01:20:00,4.59,0.00,,,,,,
8446,07/17/2025 01:25:00,4.50,0.00,,,,,,
8447,07/17/2025 01:30:00,4.20,0.00,,,,,,
8448,07/17/2025 01:35:00,4.20,0.00,,,,,,
8449,07/17/2025 01:40:00,4.24,0.00,,,,,,
8450,07/17/2025 01:45:00,3.94,0.00,,,,,,
8451,07/17/2025 01:50:00,4.20,0.00,,,,,,
8452,07/17/2025 01:55:00,4.29,0.00,,,,,,
8453,07/17/2025 02:00:00,3.60,0.00,,,,,,
8454,07/17/2025 02:05:00,4.20,0.00,,,,,,
8455,07/17/2025 02:10:00,3.90,0.00,,,,,,
8456,07/17/2025 02:15:00,3.77,0.00,,,,,,
8457,07/17/2025 02:20:00,4.63,0.00,,,,,,
8458,07/17/2025 02:25:00,3.60,0.00,,,,,,
8459,07/17/2025 02:30:00,3.43,0.00,,,,,,
8460,07/17/2025 02:35:00,3.90,0.00,,,,,,
8461,07/17/2025 02:40:00,3.82,0.00,,,,,,
8462,07/17/2025 02:45:00,3.86,0.00,,,,,,
8463,07/17/2025 02:50:00,4.16,0.00,,,,,,
8464,07/17/2025 02:55:00,3.99,0.00,,,,,,
8465,07/17/2025 03:00:00,4.24,0.00,,,,,,
8466,07/17/2025 03:05:00,3.73,0.00,,,,,,
8467,07/17/2025 03:10:00,3.56,0.00,,,,,,
8468,07/17/2025 03:15:00,3.90,0.00,,,,,,
8469,07/17/2025 03:20:00,3.73,0.00,,,,,,
8470,07/17/2025 03:25:00,3.69,0.00,,,,,,
8471,07/17/2025 03:30:00,3.90,0.00,,,,,,
8472,07/17/2025 03:35:00,3.47,0.00,,,,,,
8473,07/17/2025 03:40:00,3.77,0.21,,,,,,
8474,07/17/2025 03:45:00,3.73,0.85,,,,,,
8475,07/17/2025 03:50:00,4.16,0.85,,,,,,
8476,07/17/2025 03:55:00,3.30,1.49,,,,,,
8477,07/17/2025 04:00:00,3.47,2.34,,,,,,
8478,07/17/2025 04:05:00,3.64,3.01,,,,,,
8479,07/17/2025 04:10:00,3.52,4.71,,,,,,
8480,07/17/2025 04:15:00,3.69,7.08,,,,,,
8481,07/17/2025 04:20:00,3.56,11.53,,,,,,
8482,07/17/2025 04:25:00,3.39,18.75,,,,,,
8483,07/17/2025 04:30:00,3.04,25.31,,,,,,
8484,07/17/2025 04:35:00,3.47,38.20,,,,,,
8485,07/17/2025 04:40:00,3.43,60.00,,,,,,
8486,07/17/2025 04:45:00,2.70,91.72,,,,,,
8487,07/17/2025 04:50:00,3.73,140.00,,,,,,
8488,07/17/2025 04:55:00,3.73,236.32,,,,,,
8489,07/17/2025 05:00:00,3.43,355.04,,,,,,
8490,07/17/2025 05:05:00,3.86,525.92,,,,,,
8491,07/17/2025 05:10:00,3.82,722.56,,,,,,
8492,07/17/2025 05:15:00,4.03,940.16,,,,,,
8493,07/17/2025 05:20:00,3.90,1245.44,,,,,,
8494,07/17/2025 05:25:00,3.64,1592.96,,,,,,
8495,07/17/2025 05:30:00,3.52,1969.28,,,,,,
8496,07/17/2025 05:35:00,2.74,2346.24,,,,,,
8497,07/17/2025 05:40:00,3.64,2764.80,,,,,,
8498,07/17/2025 05:45:00,3.52,3092.48,,,,,,
8499,07/17/2025 05:50:00,4.37,3422.72,,,,,,
8500,07/17/2025 05:55:00,4.29,3873.28,,,,,,
8501,07/17/2025 06:00:00,5.15,4490.24,,,,,,
8502,07/17/2025 06:05:00,4.93,4967.68,,,,,,
8503,07/17/2025 06:10:00,4.84,5473.28,,,,,,
8504,07/17/2025 06:15:00,5.40,6103.04,,,,,,
8505,07/17/2025 06:20:00,5.23,6730.24,,,,,,
8506,07/17/2025 06:25:00,4.63,7372.80,,,,,,
8507,07/17/2025 06:30:00,5.06,8074.24,,,,,,
8508,07/17/2025 06:35:00,5.15,8757.76,,,,,,
8509,07/17/2025 06:40:00,4.67,9520.64,,,,,,
8510,07/17/2025 06:45:00,4.72,10319.36,,,,,,
8511,07/17/2025 06:50:00,4.76,11059.20,,,,,,
8512,07/17/2025 06:55:00,4.63,11668.48,,,,,,
8513,07/17/2025 07:00:00,5.02,12446.72,,,,,,
8514,07/17/2025 07:05:00,5.66,13634.56,,,,,,
8515,07/17/2025 07:10:00,5.62,14525.44,,,,,,
8516,07/17/2025 07:15:00,5.62,15196.16,,,,,,
8517,07/17/2025 07:20:00,5.62,16225.28,,,,,,
8518,07/17/2025 07:25:00,6.05,17935.36,,,,,,
8519,07/17/2025 07:30:00,7.03,20444.16,,,,,,
8520,07/17/2025 07:35:00,7.42,22671.36,,,,,,
8521,07/17/2025 07:40:00,7.42,24719.36,,,,,,
8522,07/17/2025 07:45:00,7.42,28037.12,,,,,,
8523,07/17/2025 07:50:00,8.28,29102.08,,,,,,
8524,07/17/2025 07:55:00,8.28,26951.68,,,,,,
8525,07/17/2025 08:00:00,8.96,27258.88,,,,,,
8526,07/17/2025 08:05:00,8.66,28641.28,,,,,,
8527,07/17/2025 08:10:00,9.18,30679.04,,,,,,
8528,07/17/2025 08:15:00,8.79,32624.64,,,,,,
8529,07/17/2025 08:20:00,8.92,34181.12,,,,,,
8530,07/17/2025 08:25:00,9.56,36157.44,,,,,,
8531,07/17/2025 08:30:00,9.82,36106.24,,,,,,
8532,07/17/2025 08:35:00,9.31,34662.40,,,,,,
8533,07/17/2025 08:40:00,9.35,36311.04,,,,,,
8534,07/17/2025 08:45:00,9.52,35624.96,,,,,,
8535,07/17/2025 08:50:00,9.48,36321.28,,,,,,
8536,07/17/2025 08:55:00,9.69,38277.12,,,,,,
8537,07/17/2025 09:00:00,10.29,44605.44,,,,,,
8538,07/17/2025 09:05:00,11.45,51650.56,,,,,,
8539,07/17/2025 09:10:00,10.59,43274.24,,,,,,
