#,Date-Time (PDT),Temperature   (°C),Light   (lux),Host Connected,Started,Button Down,Button Up,Stopped,End of File
890,06/22/2025 17:55:00,20.25,78438.40,,,,,,
891,06/22/2025 18:00:00,19.82,79400.96,,,,,,
892,06/22/2025 18:05:00,19.52,80281.60,,,,,,
893,06/22/2025 18:10:00,19.22,81612.80,,,,,,
894,06/22/2025 18:15:00,19.00,81285.12,,,,,,
895,06/22/2025 18:20:00,18.92,81408.00,,,,,,
896,06/22/2025 18:25:00,18.62,80302.08,,,,,,
897,06/22/2025 18:30:00,18.53,78540.80,,,,,,
898,06/22/2025 18:35:00,18.14,76124.16,,,,,,
899,06/22/2025 18:40:00,18.23,73359.36,,,,,,
900,06/22/2025 18:45:00,18.27,70205.44,,,,,,
901,06/22/2025 18:50:00,18.19,66457.60,,,,,,
902,06/22/2025 18:55:00,17.59,63385.60,,,,,,
903,06/22/2025 19:00:00,17.24,61460.48,,,,,,
904,06/22/2025 19:05:00,17.11,58552.32,,,,,,
905,06/22/2025 19:10:00,16.69,54251.52,,,,,,
906,06/22/2025 19:15:00,16.90,54087.68,,,,,,
907,06/22/2025 19:20:00,17.80,52756.48,,,,,,
908,06/22/2025 19:25:00,17.33,51916.80,,,,,,
909,06/22/2025 19:30:00,16.90,50769.92,,,,,,
910,06/22/2025 19:35:00,17.20,49111.04,,,,,,
911,06/22/2025 19:40:00,16.99,47247.36,,,,,,
912,06/22/2025 19:45:00,16.94,45629.44,,,,,,
913,06/22/2025 19:50:00,18.66,41103.36,,,,,,
914,06/22/2025 19:55:00,18.92,41984.00,,,,,,
915,06/22/2025 20:00:00,18.32,39731.20,,,,,,
916,06/22/2025 20:05:00,17.03,40591.36,,,,,,
917,06/22/2025 20:10:00,17.03,42926.08,,,,,,
918,06/22/2025 20:15:00,17.50,40785.92,,,,,,
919,06/22/2025 20:20:00,17.63,40232.96,,,,,,
920,06/22/2025 20:25:00,18.49,36608.00,,,,,,
921,06/22/2025 20:30:00,18.66,35962.88,,,,,,
922,06/22/2025 20:35:00,17.24,34897.92,,,,,,
923,06/22/2025 20:40:00,14.71,31559.68,,,,,,
924,06/22/2025 20:45:00,13.04,29163.52,,,,,,
925,06/22/2025 20:50:00,11.92,24125.44,,,,,,
926,06/22/2025 20:55:00,10.42,20372.48,,,,,,
927,06/22/2025 21:00:00,9.26,17607.68,,,,,,
928,06/22/2025 21:05:00,9.69,19317.76,,,,,,
929,06/22/2025 21:10:00,9.09,15482.88,,,,,,
930,06/22/2025 21:15:00,8.36,15759.36,,,,,,
931,06/22/2025 21:20:00,8.02,15948.80,,,,,,
932,06/22/2025 21:25:00,8.45,17121.28,,,,,,
933,06/22/2025 21:30:00,8.79,15856.64,,,,,,
934,06/22/2025 21:35:00,9.05,14336.00,,,,,,
935,06/22/2025 21:40:00,8.75,14208.00,,,,,,
936,06/22/2025 21:45:00,8.49,13009.92,,,,,,
937,06/22/2025 21:50:00,7.76,11110.40,,,,,,
938,06/22/2025 21:55:00,7.72,10199.04,,,,,,
939,06/22/2025 22:00:00,7.33,9699.84,,,,,,
940,06/22/2025 22:05:00,6.99,8153.60,,,,,,
941,06/22/2025 22:10:00,6.86,7953.92,,,,,,
942,06/22/2025 22:15:00,5.79,5253.12,,,,,,
943,06/22/2025 22:20:00,3.34,4494.08,,,,,,
944,06/22/2025 22:25:00,2.79,3993.60,,,,,,
945,06/22/2025 22:30:00,2.96,3496.96,,,,,,
946,06/22/2025 22:35:00,2.74,3023.36,,,,,,
947,06/22/2025 22:40:00,3.47,2563.20,,,,,,
948,06/22/2025 22:45:00,3.34,2146.56,,,,,,
949,06/22/2025 22:50:00,3.30,1750.40,,,,,,
950,06/22/2025 22:55:00,3.69,1395.84,,,,,,
951,06/22/2025 23:00:00,4.42,1101.44,,,,,,
952,06/22/2025 23:05:00,4.50,856.96,,,,,,
953,06/22/2025 23:10:00,4.80,663.68,,,,,,
954,06/22/2025 23:15:00,4.63,514.88,,,,,,
955,06/22/2025 23:20:00,4.54,398.08,,,,,,
956,06/22/2025 23:25:00,4.03,306.16,,,,,,
957,06/22/2025 23:30:00,3.90,234.40,,,,,,
958,06/22/2025 23:35:00,3.82,169.04,,,,,,
959,06/22/2025 23:40:00,3.47,119.04,,,,,,
960,06/22/2025 23:45:00,3.99,82.76,,,,,,
961,06/22/2025 23:50:00,4.12,60.00,,,,,,
962,06/22/2025 23:55:00,3.56,43.44,,,,,,
963,06/23/2025 00:00:00,3.73,31.82,,,,,,
964,06/23/2025 00:05:00,3.64,23.54,,,,,,
965,06/23/2025 00:10:00,3.39,17.91,,,,,,
966,06/23/2025 00:15:00,3.64,13.57,,,,,,
967,06/23/2025 00:20:00,3.99,10.28,,,,,,
968,06/23/2025 00:25:00,4.37,7.42,,,,,,
969,06/23/2025 00:30:00,4.72,5.96,,,,,,
970,06/23/2025 00:35:00,5.02,3.93,,,,,,
971,06/23/2025 00:40:00,4.97,3.29,,,,,,
972,06/23/2025 00:45:00,5.06,2.46,,,,,,
973,06/23/2025 00:50:00,4.84,2.05,,,,,,
974,06/23/2025 00:55:00,4.46,1.43,,,,,,
975,06/23/2025 01:00:00,3.99,1.43,,,,,,
976,06/23/2025 01:05:00,3.99,0.82,,,,,,
977,06/23/2025 01:10:00,3.90,1.02,,,,,,
978,06/23/2025 01:15:00,3.99,0.61,,,,,,
979,06/23/2025 01:20:00,4.37,0.41,,,,,,
980,06/23/2025 01:25:00,4.12,0.41,,,,,,
981,06/23/2025 01:30:00,3.90,0.20,,,,,,
982,06/23/2025 01:35:00,3.99,0.41,,,,,,
983,06/23/2025 01:40:00,4.20,0.20,,,,,,
984,06/23/2025 01:45:00,4.16,0.00,,,,,,
985,06/23/2025 01:50:00,4.03,0.41,,,,,,
986,06/23/2025 01:55:00,3.34,0.41,,,,,,
987,06/23/2025 02:00:00,3.21,0.41,,,,,,
988,06/23/2025 02:05:00,3.47,0.41,,,,,,
989,06/23/2025 02:10:00,3.21,0.41,,,,,,
990,06/23/2025 02:15:00,2.91,1.02,,,,,,
991,06/23/2025 02:20:00,3.13,0.41,,,,,,
992,06/23/2025 02:25:00,2.79,0.61,,,,,,
993,06/23/2025 02:30:00,2.96,1.02,,,,,,
994,06/23/2025 02:35:00,2.57,0.61,,,,,,
995,06/23/2025 02:40:00,2.14,0.82,,,,,,
996,06/23/2025 02:45:00,2.19,1.02,,,,,,
997,06/23/2025 02:50:00,1.80,1.02,,,,,,
998,06/23/2025 02:55:00,1.50,1.23,,,,,,
999,06/23/2025 03:00:00,1.97,1.64,,,,,,
1000,06/23/2025 03:05:00,1.93,1.85,,,,,,
1001,06/23/2025 03:10:00,1.63,2.46,,,,,,
1002,06/23/2025 03:15:00,1.88,3.08,,,,,,
1003,06/23/2025 03:20:00,1.80,3.90,,,,,,
1004,06/23/2025 03:25:00,1.84,4.93,,,,,,
1005,06/23/2025 03:30:00,1.76,6.37,,,,,,
1006,06/23/2025 03:35:00,1.67,8.43,,,,,,
1007,06/23/2025 03:40:00,1.28,11.31,,,,,,
1008,06/23/2025 03:45:00,0.73,14.83,,,,,,
1009,06/23/2025 03:50:00,0.60,19.79,,,,,,
1010,06/23/2025 03:55:00,0.43,26.47,,,,,,
1011,06/23/2025 04:00:00,0.68,36.40,,,,,,
1012,06/23/2025 04:05:00,1.07,50.48,,,,,,
1013,06/23/2025 04:10:00,0.94,69.50,,,,,,
1014,06/23/2025 04:15:00,0.64,97.56,,,,,,
1015,06/23/2025 04:20:00,0.86,134.80,,,,,,
1016,06/23/2025 04:25:00,1.07,182.16,,,,,,
1017,06/23/2025 04:30:00,1.28,244.08,,,,,,
1018,06/23/2025 04:35:00,1.50,325.28,,,,,,
1019,06/23/2025 04:40:00,1.50,426.88,,,,,,
1020,06/23/2025 04:45:00,1.37,553.60,,,,,,
1021,06/23/2025 04:50:00,1.28,713.60,,,,,,
1022,06/23/2025 04:55:00,1.24,902.40,,,,,,
1023,06/23/2025 05:00:00,1.54,1159.68,,,,,,
1024,06/23/2025 05:05:00,1.46,1452.16,,,,,,
1025,06/23/2025 05:10:00,1.41,1845.76,,,,,,
1026,06/23/2025 05:15:00,1.28,2355.84,,,,,,
1027,06/23/2025 05:20:00,2.23,3041.28,,,,,,
1028,06/23/2025 05:25:00,3.21,3687.68,,,,,,
1029,06/23/2025 05:30:00,3.47,4184.32,,,,,,
1030,06/23/2025 05:35:00,3.60,4523.52,,,,,,
1031,06/23/2025 05:40:00,3.77,4981.76,,,,,,
1032,06/23/2025 05:45:00,3.34,5800.96,,,,,,
1033,06/23/2025 05:50:00,2.79,5882.88,,,,,,
1034,06/23/2025 05:55:00,2.91,5852.16,,,,,,
1035,06/23/2025 06:00:00,3.30,7664.64,,,,,,
