#,Date-Time (AKDT),Temperature   (°C),Light   (lux),Started,Button Down,Button Up,Host Connected,End of File
486,06/21/2025 08:55:00,22.52,77373.44,,,,,
487,06/21/2025 09:00:00,20.37,65167.36,,,,,
488,06/21/2025 09:05:00,20.55,70676.48,,,,,
489,06/21/2025 09:10:00,22.22,72048.64,,,,,
490,06/21/2025 09:15:00,23.38,75980.80,,,,,
491,06/21/2025 09:20:00,23.46,74342.40,,,,,
492,06/21/2025 09:25:00,23.51,77209.60,,,,,
493,06/21/2025 09:30:00,23.46,74117.12,,,,,
494,06/21/2025 09:35:00,23.16,74997.76,,,,,
495,06/21/2025 09:40:00,23.55,74424.32,,,,,
496,06/21/2025 09:45:00,23.34,76410.88,,,,,
497,06/21/2025 09:50:00,23.34,79237.12,,,,,
498,06/21/2025 09:55:00,23.42,78274.56,,,,,
499,06/21/2025 10:00:00,24.15,81305.60,,,,,
500,06/21/2025 10:05:00,25.69,84746.24,,,,,
501,06/21/2025 10:10:00,26.25,87162.88,,,,,
502,06/21/2025 10:15:00,25.27,83927.04,,,,,
503,06/21/2025 10:20:00,25.48,82616.32,,,,,
504,06/21/2025 10:25:00,24.88,78725.12,,,,,
505,06/21/2025 10:30:00,24.28,82718.72,,,,,
506,06/21/2025 10:35:00,24.84,88760.32,,,,,
507,06/21/2025 10:40:00,25.74,92200.96,,,,,
508,06/21/2025 10:45:00,26.12,93757.44,,,,,
509,06/21/2025 10:50:00,26.77,94371.84,,,,,
510,06/21/2025 10:55:00,26.60,94126.08,,,,,
511,06/21/2025 11:00:00,26.55,95191.04,,,,,
512,06/21/2025 11:05:00,27.88,96706.56,,,,,
513,06/21/2025 11:10:00,28.95,98713.60,,,,,
514,06/21/2025 11:15:00,30.11,98467.84,,,,,
515,06/21/2025 11:20:00,30.28,99164.16,,,,,
516,06/21/2025 11:25:00,29.81,98918.40,,,,,
517,06/21/2025 11:30:00,29.60,95068.16,,,,,
518,06/21/2025 11:35:00,28.57,96010.24,,,,,
519,06/21/2025 11:40:00,25.39,97239.04,,,,,
520,06/21/2025 11:45:00,24.32,96788.48,,,,,
521,06/21/2025 11:50:00,24.54,98959.36,,,,,
522,06/21/2025 11:55:00,24.54,98918.40,,,,,
523,06/21/2025 12:00:00,24.62,99737.60,,,,,
524,06/21/2025 12:05:00,25.74,100147.20,,,,,
525,06/21/2025 12:10:00,27.71,101089.28,,,,,
526,06/21/2025 12:15:00,27.45,90644.48,,,,,
527,06/21/2025 12:20:00,27.20,96501.76,,,,,
528,06/21/2025 12:25:00,27.45,95232.00,,,,,
529,06/21/2025 12:30:00,27.02,95887.36,,,,,
530,06/21/2025 12:35:00,26.77,97239.04,,,,,
531,06/21/2025 12:40:00,27.54,99696.64,,,,,
532,06/21/2025 12:45:00,25.44,99409.92,,,,,
533,06/21/2025 12:50:00,24.49,100229.12,,,,,
534,06/21/2025 12:55:00,24.36,98672.64,,,,,
535,06/21/2025 13:00:00,24.28,100802.56,,,,,
536,06/21/2025 13:05:00,23.51,99737.60,,,,,
537,06/21/2025 13:10:00,23.59,98918.40,,,,,
538,06/21/2025 13:15:00,25.27,98058.24,,,,,
539,06/21/2025 13:20:00,26.38,95191.04,,,,,
540,06/21/2025 13:25:00,27.45,96296.96,,,,,
541,06/21/2025 13:30:00,28.61,98140.16,,,,,
542,06/21/2025 13:35:00,29.04,95518.72,,,,,
543,06/21/2025 13:40:00,29.86,96378.88,,,,,
544,06/21/2025 13:45:00,29.26,96010.24,,,,,
545,06/21/2025 13:50:00,29.34,95232.00,,,,,
546,06/21/2025 13:55:00,29.26,94248.96,,,,,
547,06/21/2025 14:00:00,27.97,94494.72,,,,,
548,06/21/2025 14:05:00,28.78,93388.80,,,,,
549,06/21/2025 14:10:00,29.60,92856.32,,,,,
550,06/21/2025 14:15:00,29.21,88883.20,,,,,
551,06/21/2025 14:20:00,28.95,84008.96,,,,,
552,06/21/2025 14:25:00,28.40,88801.28,,,,,
553,06/21/2025 14:30:00,28.14,90644.48,,,,,
554,06/21/2025 14:35:00,27.41,90767.36,,,,,
555,06/21/2025 14:40:00,27.28,87203.84,,,,,
556,06/21/2025 14:45:00,27.11,85360.64,,,,,
557,06/21/2025 14:50:00,26.72,85114.88,,,,,
558,06/21/2025 14:55:00,25.35,84828.16,,,,,
559,06/21/2025 15:00:00,26.30,84746.24,,,,,
560,06/21/2025 15:05:00,27.45,83660.80,,,,,
561,06/21/2025 15:10:00,25.78,83374.08,,,,,
562,06/21/2025 15:15:00,25.52,82001.92,,,,,
563,06/21/2025 15:20:00,25.48,80752.64,,,,,
564,06/21/2025 15:25:00,26.08,80568.32,,,,,
565,06/21/2025 15:30:00,25.52,79278.08,,,,,
566,06/21/2025 15:35:00,26.08,78766.08,,,,,
567,06/21/2025 15:40:00,26.08,78172.16,,,,,
568,06/21/2025 15:45:00,24.66,77824.00,,,,,
569,06/21/2025 15:50:00,24.84,78274.56,,,,,
570,06/21/2025 15:55:00,26.12,77762.56,,,,,
571,06/21/2025 16:00:00,26.64,75919.36,,,,,
572,06/21/2025 16:05:00,26.08,63406.08,,,,,
573,06/21/2025 16:10:00,25.01,58019.84,,,,,
574,06/21/2025 16:15:00,25.14,68198.40,,,,,
575,06/21/2025 16:20:00,26.12,66150.40,,,,,
576,06/21/2025 16:25:00,25.52,66867.20,,,,,
577,06/21/2025 16:30:00,25.14,64757.76,,,,,
578,06/21/2025 16:35:00,24.36,63856.64,,,,,
579,06/21/2025 16:40:00,23.89,63836.16,,,,,
580,06/21/2025 16:45:00,23.34,63344.64,,,,,
581,06/21/2025 16:50:00,22.52,61992.96,,,,,
582,06/21/2025 16:55:00,22.39,60620.80,,,,,
583,06/21/2025 17:00:00,22.48,59289.60,,,,,
584,06/21/2025 17:05:00,22.48,58900.48,,,,,
585,06/21/2025 17:10:00,22.43,58224.64,,,,,
586,06/21/2025 17:15:00,22.13,57712.64,,,,,
587,06/21/2025 17:20:00,22.78,56442.88,,,,,
588,06/21/2025 17:25:00,22.18,55111.68,,,,,
589,06/21/2025 17:30:00,22.09,53493.76,,,,,
590,06/21/2025 17:35:00,20.68,52203.52,,,,,
591,06/21/2025 17:40:00,19.22,50360.32,,,,,
592,06/21/2025 17:45:00,17.54,48558.08,,,,,
593,06/21/2025 17:50:00,16.17,46592.00,,,,,
594,06/21/2025 17:55:00,15.61,46141.44,,,,,
595,06/21/2025 18:00:00,15.48,44666.88,,,,,
596,06/21/2025 18:05:00,15.27,43028.48,,,,,
597,06/21/2025 18:10:00,15.31,42270.72,,,,,
598,06/21/2025 18:15:00,14.88,38942.72,,,,,
599,06/21/2025 18:20:00,14.07,37222.40,,,,,
600,06/21/2025 18:25:00,13.85,36055.04,,,,,
601,06/21/2025 18:30:00,14.03,35573.76,,,,,
602,06/21/2025 18:35:00,14.45,35020.80,,,,,
603,06/21/2025 18:40:00,14.93,33802.24,,,,,
604,06/21/2025 18:45:00,15.23,32512.00,,,,,
605,06/21/2025 18:50:00,15.48,31969.28,,,,,
606,06/21/2025 18:55:00,15.31,30238.72,,,,,
607,06/21/2025 19:00:00,14.93,29716.48,,,,,
608,06/21/2025 19:05:00,14.93,27709.44,,,,,
609,06/21/2025 19:10:00,15.18,25815.04,,,,,
610,06/21/2025 19:15:00,14.93,24145.92,,,,,
611,06/21/2025 19:20:00,14.75,23244.80,,,,,
612,06/21/2025 19:25:00,14.37,22394.88,,,,,
613,06/21/2025 19:30:00,14.41,21032.96,,,,,
614,06/21/2025 19:35:00,14.50,20469.76,,,,,
615,06/21/2025 19:40:00,14.07,20346.88,,,,,
616,06/21/2025 19:45:00,14.15,20782.08,,,,,
617,06/21/2025 19:50:00,14.24,19788.80,,,,,
618,06/21/2025 19:55:00,14.28,19010.56,,,,,
619,06/21/2025 20:00:00,13.90,18273.28,,,,,
620,06/21/2025 20:05:00,13.85,16829.44,,,,,
621,06/21/2025 20:10:00,13.64,15892.48,,,,,
622,06/21/2025 20:15:00,13.51,15063.04,,,,,
623,06/21/2025 20:20:00,12.78,14243.84,,,,,
624,06/21/2025 20:25:00,11.49,13619.20,,,,,
625,06/21/2025 20:30:00,11.19,13015.04,,,,,
626,06/21/2025 20:35:00,10.08,12088.32,,,,,
627,06/21/2025 20:40:00,9.56,11253.76,,,,,
628,06/21/2025 20:45:00,8.62,10298.88,,,,,
629,06/21/2025 20:50:00,8.11,9461.76,,,,,
630,06/21/2025 20:55:00,8.28,8491.52,,,,,
631,06/21/2025 21:00:00,8.36,7677.44,,,,,
632,06/21/2025 21:05:00,8.28,6917.12,,,,,
633,06/21/2025 21:10:00,8.45,6082.56,,,,,
634,06/21/2025 21:15:00,8.53,5306.88,,,,,
635,06/21/2025 21:20:00,7.93,4774.40,,,,,
636,06/21/2025 21:25:00,7.20,4143.36,,,,,
637,06/21/2025 21:30:00,6.48,3238.40,,,,,
638,06/21/2025 21:35:00,5.19,2675.20,,,,,
639,06/21/2025 21:40:00,3.69,2252.16,,,,,
640,06/21/2025 21:45:00,4.33,1855.36,,,,,
641,06/21/2025 21:50:00,3.94,1504.00,,,,,
642,06/21/2025 21:55:00,3.52,1219.20,,,,,
643,06/21/2025 22:00:00,2.91,995.20,,,,,
644,06/21/2025 22:05:00,2.83,800.32,,,,,
645,06/21/2025 22:10:00,3.47,629.12,,,,,
646,06/21/2025 22:15:00,4.59,489.12,,,,,
647,06/21/2025 22:20:00,4.20,376.96,,,,,
648,06/21/2025 22:25:00,3.82,285.28,,,,,
649,06/21/2025 22:30:00,4.03,213.12,,,,,
650,06/21/2025 22:35:00,4.16,153.28,,,,,
651,06/21/2025 22:40:00,3.43,111.32,,,,,
652,06/21/2025 22:45:00,3.82,80.90,,,,,
653,06/21/2025 22:50:00,3.94,56.10,,,,,
654,06/21/2025 22:55:00,3.47,40.94,,,,,
655,06/21/2025 23:00:00,2.96,28.50,,,,,
656,06/21/2025 23:05:00,2.83,21.74,,,,,
657,06/21/2025 23:10:00,2.83,15.96,,,,,
658,06/21/2025 23:15:00,2.36,12.17,,,,,
659,06/21/2025 23:20:00,3.69,9.07,,,,,
660,06/21/2025 23:25:00,4.37,6.44,,,,,
661,06/21/2025 23:30:00,3.99,5.09,,,,,
662,06/21/2025 23:35:00,3.17,3.98,,,,,
663,06/21/2025 23:40:00,3.21,3.09,,,,,
664,06/21/2025 23:45:00,2.79,2.43,,,,,
665,06/21/2025 23:50:00,2.96,1.77,,,,,
666,06/21/2025 23:55:00,3.77,1.54,,,,,
667,06/22/2025 00:00:00,3.30,1.10,,,,,
668,06/22/2025 00:05:00,3.09,0.88,,,,,
669,06/22/2025 00:10:00,3.39,0.66,,,,,
670,06/22/2025 00:15:00,3.21,0.66,,,,,
671,06/22/2025 00:20:00,2.70,0.44,,,,,
672,06/22/2025 00:25:00,1.80,0.44,,,,,
673,06/22/2025 00:30:00,1.88,0.44,,,,,
674,06/22/2025 00:35:00,2.19,0.44,,,,,
675,06/22/2025 00:40:00,3.04,0.22,,,,,
676,06/22/2025 00:45:00,3.73,0.22,,,,,
677,06/22/2025 00:50:00,4.16,0.22,,,,,
678,06/22/2025 00:55:00,3.00,0.22,,,,,
679,06/22/2025 01:00:00,3.56,0.22,,,,,
680,06/22/2025 01:05:00,3.21,0.22,,,,,
681,06/22/2025 01:10:00,2.83,0.22,,,,,
682,06/22/2025 01:15:00,1.54,0.22,,,,,
683,06/22/2025 01:20:00,2.06,0.22,,,,,
684,06/22/2025 01:25:00,1.71,0.44,,,,,
685,06/22/2025 01:30:00,1.07,0.44,,,,,
686,06/22/2025 01:35:00,0.43,0.44,,,,,
687,06/22/2025 01:40:00,0.25,0.66,,,,,
688,06/22/2025 01:45:00,0.81,0.66,,,,,
689,06/22/2025 01:50:00,1.84,0.88,,,,,
690,06/22/2025 01:55:00,3.26,1.10,,,,,
691,06/22/2025 02:00:00,4.33,1.32,,,,,
692,06/22/2025 02:05:00,4.63,1.54,,,,,
693,06/22/2025 02:10:00,4.67,1.99,,,,,
694,06/22/2025 02:15:00,3.99,2.65,,,,,
695,06/22/2025 02:20:00,3.77,3.32,,,,,
696,06/22/2025 02:25:00,3.56,4.42,,,,,
697,06/22/2025 02:30:00,3.30,5.56,,,,,
698,06/22/2025 02:35:00,1.97,7.74,,,,,
699,06/22/2025 02:40:00,2.74,10.40,,,,,
700,06/22/2025 02:45:00,1.88,13.94,,,,,
701,06/22/2025 02:50:00,0.77,18.62,,,,,
702,06/22/2025 02:55:00,1.67,24.46,,,,,
703,06/22/2025 03:00:00,2.83,33.81,,,,,
704,06/22/2025 03:05:00,1.54,46.32,,,,,
705,06/22/2025 03:10:00,2.96,65.02,,,,,
706,06/22/2025 03:15:00,2.87,92.52,,,,,
707,06/22/2025 03:20:00,0.98,124.72,,,,,
708,06/22/2025 03:25:00,-0.26,170.96,,,,,
709,06/22/2025 03:30:00,0.47,228.88,,,,,
710,06/22/2025 03:35:00,2.19,299.28,,,,,
711,06/22/2025 03:40:00,2.83,390.88,,,,,
712,06/22/2025 03:45:00,2.36,504.16,,,,,
713,06/22/2025 03:50:00,2.14,640.64,,,,,
714,06/22/2025 03:55:00,2.06,808.64,,,,,
715,06/22/2025 04:00:00,1.37,1013.76,,,,,
716,06/22/2025 04:05:00,1.37,1257.28,,,,,
717,06/22/2025 04:10:00,2.70,1534.08,,,,,
718,06/22/2025 04:15:00,2.87,1855.36,,,,,
719,06/22/2025 04:20:00,2.87,2234.88,,,,,
720,06/22/2025 04:25:00,2.87,2698.24,,,,,
721,06/22/2025 04:30:00,4.12,3239.68,,,,,
722,06/22/2025 04:35:00,5.32,3987.20,,,,,
723,06/22/2025 04:40:00,5.96,4540.16,,,,,
724,06/22/2025 04:45:00,6.65,5075.20,,,,,
725,06/22/2025 04:50:00,6.48,5839.36,,,,,
726,06/22/2025 04:55:00,4.97,6819.84,,,,,
727,06/22/2025 05:00:00,3.43,7705.60,,,,,
728,06/22/2025 05:05:00,3.34,8903.68,,,,,
729,06/22/2025 05:10:00,6.56,10242.56,,,,,
730,06/22/2025 05:15:00,7.50,11048.96,,,,,
731,06/22/2025 05:20:00,8.32,10680.32,,,,,
732,06/22/2025 05:25:00,9.22,12272.64,,,,,
733,06/22/2025 05:30:00,10.68,15928.32,,,,,
734,06/22/2025 05:35:00,11.79,17305.60,,,,,
735,06/22/2025 05:40:00,11.97,19374.08,,,,,
736,06/22/2025 05:45:00,11.15,20992.00,,,,,
737,06/22/2025 05:50:00,10.68,19143.68,,,,,
738,06/22/2025 05:55:00,10.16,19865.60,,,,,
739,06/22/2025 06:00:00,11.02,23500.80,,,,,
740,06/22/2025 06:05:00,12.35,27084.80,,,,,
741,06/22/2025 06:10:00,12.48,26746.88,,,,,
742,06/22/2025 06:15:00,12.14,28119.04,,,,,
743,06/22/2025 06:20:00,11.19,30853.12,,,,,
744,06/22/2025 06:25:00,9.82,31047.68,,,,,
745,06/22/2025 06:30:00,9.65,31324.16,,,,,
746,06/22/2025 06:35:00,10.77,30085.12,,,,,
747,06/22/2025 06:40:00,11.02,30269.44,,,,,
748,06/22/2025 06:45:00,11.24,33034.24,,,,,
749,06/22/2025 06:50:00,11.88,37652.48,,,,,
750,06/22/2025 06:55:00,11.84,37457.92,,,,,
751,06/22/2025 07:00:00,12.65,40458.24,,,,,
752,06/22/2025 07:05:00,13.12,51834.88,,,,,
753,06/22/2025 07:10:00,12.61,45772.80,,,,,
754,06/22/2025 07:15:00,13.38,48721.92,,,,,
755,06/22/2025 07:20:00,15.10,55910.40,,,,,
756,06/22/2025 07:25:00,15.48,53411.84,,,,,
757,06/22/2025 07:30:00,15.10,54558.72,,,,,
758,06/22/2025 07:35:00,16.30,56545.28,,,,,
759,06/22/2025 07:40:00,17.07,56750.08,,,,,
760,06/22/2025 07:45:00,17.46,59351.04,,,,,
761,06/22/2025 07:50:00,17.24,60026.88,,,,,
762,06/22/2025 07:55:00,17.20,63651.84,,,,,
763,06/22/2025 08:00:00,17.37,63426.56,,,,,
764,06/22/2025 08:05:00,18.19,64798.72,,,,,
765,06/22/2025 08:10:00,19.69,65679.36,,,,,
766,06/22/2025 08:15:00,21.40,68710.40,,,,,
767,06/22/2025 08:20:00,21.79,71168.00,,,,,
768,06/22/2025 08:25:00,23.51,72499.20,,,,,
769,06/22/2025 08:30:00,23.46,69099.52,,,,,
770,06/22/2025 08:35:00,23.76,75755.52,,,,,
771,06/22/2025 08:40:00,23.51,75755.52,,,,,
772,06/22/2025 08:45:00,22.82,73687.04,,,,,
773,06/22/2025 08:50:00,20.80,72806.40,,,,,
774,06/22/2025 08:55:00,19.73,73584.64,,,,,
775,06/22/2025 09:00:00,20.12,76840.96,,,,,
776,06/22/2025 09:05:00,21.15,77905.92,,,,,
777,06/22/2025 09:10:00,21.40,79011.84,,,,,
778,06/22/2025 09:15:00,21.53,81879.04,,,,,
779,06/22/2025 09:20:00,21.88,82862.08,,,,,
780,06/22/2025 09:25:00,22.48,84090.88,,,,,
781,06/22/2025 09:30:00,22.56,84746.24,,,,,
782,06/22/2025 09:35:00,22.65,85770.24,,,,,
783,06/22/2025 09:40:00,23.12,86671.36,,,,,
784,06/22/2025 09:45:00,23.72,87859.20,,,,,
785,06/22/2025 09:50:00,23.25,88514.56,,,,,
786,06/22/2025 09:55:00,23.16,90071.04,,,,,
787,06/22/2025 10:00:00,22.95,90890.24,,,,,
788,06/22/2025 10:05:00,22.91,91627.52,,,,,
789,06/22/2025 10:10:00,25.27,92160.00,,,,,
790,06/22/2025 10:15:00,26.30,92651.52,,,,,
791,06/22/2025 10:20:00,25.39,93184.00,,,,,
792,06/22/2025 10:25:00,24.36,93839.36,,,,,
793,06/22/2025 10:30:00,23.64,94535.68,,,,,
794,06/22/2025 10:35:00,23.59,95068.16,,,,,
795,06/22/2025 10:40:00,23.94,95559.68,,,,,
796,06/22/2025 10:45:00,23.46,96133.12,,,,,
797,06/22/2025 10:50:00,23.34,96419.84,,,,,
798,06/22/2025 10:55:00,24.24,96870.40,,,,,
799,06/22/2025 11:00:00,23.89,97075.20,,,,,
800,06/22/2025 11:05:00,24.11,97443.84,,,,,
801,06/22/2025 11:10:00,24.97,97771.52,,,,,
802,06/22/2025 11:15:00,24.75,98099.20,,,,,
803,06/22/2025 11:20:00,24.75,98263.04,,,,,
804,06/22/2025 11:25:00,24.28,98754.56,,,,,
805,06/22/2025 11:30:00,23.46,98959.36,,,,,
806,06/22/2025 11:35:00,24.24,99000.32,,,,,
807,06/22/2025 11:40:00,25.44,99205.12,,,,,
808,06/22/2025 11:45:00,25.95,99246.08,,,,,
809,06/22/2025 11:50:00,26.30,99450.88,,,,,
810,06/22/2025 11:55:00,24.88,99532.80,,,,,
811,06/22/2025 12:00:00,25.57,99491.84,,,,,
812,06/22/2025 12:05:00,25.99,99614.72,,,,,
813,06/22/2025 12:10:00,25.65,99573.76,,,,,
814,06/22/2025 12:15:00,24.36,99573.76,,,,,
815,06/22/2025 12:20:00,24.02,99532.80,,,,,
816,06/22/2025 12:25:00,23.51,99450.88,,,,,
817,06/22/2025 12:30:00,24.45,99409.92,,,,,
818,06/22/2025 12:35:00,25.39,99368.96,,,,,
819,06/22/2025 12:40:00,24.97,99082.24,,,,,
820,06/22/2025 12:45:00,24.45,98877.44,,,,,
821,06/22/2025 12:50:00,24.32,98549.76,,,,,
822,06/22/2025 12:55:00,24.88,98426.88,,,,,
823,06/22/2025 13:00:00,25.05,98181.12,,,,,
824,06/22/2025 13:05:00,24.66,98017.28,,,,,
825,06/22/2025 13:10:00,23.98,97443.84,,,,,
826,06/22/2025 13:15:00,23.29,97075.20,,,,,
827,06/22/2025 13:20:00,23.29,96583.68,,,,,
828,06/22/2025 13:25:00,23.89,96133.12,,,,,
829,06/22/2025 13:30:00,23.98,95518.72,,,,,
830,06/22/2025 13:35:00,23.98,94658.56,,,,,
831,06/22/2025 13:40:00,23.51,94044.16,,,,,
832,06/22/2025 13:45:00,23.55,93675.52,,,,,
833,06/22/2025 13:50:00,24.36,93020.16,,,,,
834,06/22/2025 13:55:00,25.65,92569.60,,,,,
835,06/22/2025 14:00:00,26.30,91955.20,,,,,
836,06/22/2025 14:05:00,26.85,91463.68,,,,,
837,06/22/2025 14:10:00,26.34,90808.32,,,,,
838,06/22/2025 14:15:00,25.14,90152.96,,,,,
839,06/22/2025 14:20:00,25.74,89333.76,,,,,
840,06/22/2025 14:25:00,26.85,88514.56,,,,,
841,06/22/2025 14:30:00,27.24,87613.44,,,,,
842,06/22/2025 14:35:00,26.77,86671.36,,,,,
843,06/22/2025 14:40:00,26.42,85852.16,,,,,
844,06/22/2025 14:45:00,25.91,85032.96,,,,,
845,06/22/2025 14:50:00,26.04,84172.80,,,,,
846,06/22/2025 14:55:00,25.82,83333.12,,,,,
847,06/22/2025 15:00:00,25.52,82493.44,,,,,
848,06/22/2025 15:05:00,25.44,81510.40,,,,,
849,06/22/2025 15:10:00,25.01,80711.68,,,,,
850,06/22/2025 15:15:00,24.97,79667.20,,,,,
851,06/22/2025 15:20:00,25.91,78766.08,,,,,
852,06/22/2025 15:25:00,27.88,77742.08,,,,,
853,06/22/2025 15:30:00,28.44,76636.16,,,,,
854,06/22/2025 15:35:00,29.13,74199.04,,,,,
855,06/22/2025 15:40:00,28.23,73011.20,,,,,
856,06/22/2025 15:45:00,27.67,73912.32,,,,,
857,06/22/2025 15:50:00,27.50,72888.32,,,,,
858,06/22/2025 15:55:00,26.94,68526.08,,,,,
859,06/22/2025 16:00:00,26.64,72069.12,,,,,
860,06/22/2025 16:05:00,27.24,68075.52,,,,,
861,06/22/2025 16:10:00,25.87,67461.12,,,,,
862,06/22/2025 16:15:00,26.55,67993.60,,,,,
863,06/22/2025 16:20:00,26.90,67338.24,,,,,
864,06/22/2025 16:25:00,27.80,66232.32,,,,,
865,06/22/2025 16:30:00,27.32,65126.40,,,,,
866,06/22/2025 16:35:00,26.81,64143.36,,,,,
867,06/22/2025 16:40:00,26.17,62894.08,,,,,
868,06/22/2025 16:45:00,25.31,61808.64,,,,,
869,06/22/2025 16:50:00,24.75,60805.12,,,,,
870,06/22/2025 16:55:00,23.46,59740.16,,,,,
871,06/22/2025 17:00:00,23.21,58634.24,,,,,
872,06/22/2025 17:05:00,23.29,57630.72,,,,,
873,06/22/2025 17:10:00,22.05,56668.16,,,,,
874,06/22/2025 17:15:00,21.28,55623.68,,,,,
875,06/22/2025 17:20:00,21.23,54558.72,,,,,
876,06/22/2025 17:25:00,21.62,53575.68,,,,,
877,06/22/2025 17:30:00,21.28,52408.32,,,,,
878,06/22/2025 17:35:00,21.70,51281.92,,,,,
879,06/22/2025 17:40:00,21.83,50380.80,,,,,
880,06/22/2025 17:45:00,20.59,48619.52,,,,,
881,06/22/2025 17:50:00,20.98,43663.36,,,,,
882,06/22/2025 17:55:00,20.29,43479.04,,,,,
883,06/22/2025 18:00:00,19.35,42967.04,,,,,
884,06/22/2025 18:05:00,19.52,42455.04,,,,,
885,06/22/2025 18:10:00,19.22,40714.24,,,,,
886,06/22/2025 18:15:00,18.32,38144.00,,,,,
887,06/22/2025 18:20:00,18.66,38092.80,,,,,
888,06/22/2025 18:25:00,17.24,37140.48,,,,,
889,06/22/2025 18:30:00,16.13,35184.64,,,,,
890,06/22/2025 18:35:00,15.57,32860.16,,,,,
891,06/22/2025 18:40:00,15.36,32337.92,,,,,
892,06/22/2025 18:45:00,14.93,31375.36,,,,,
893,06/22/2025 18:50:00,14.84,26798.08,,,,,
894,06/22/2025 18:55:00,14.75,28211.20,,,,,
895,06/22/2025 19:00:00,14.75,27463.68,,,,,
896,06/22/2025 19:05:00,14.33,25344.00,,,,,
897,06/22/2025 19:10:00,13.21,26368.00,,,,,
898,06/22/2025 19:15:00,12.95,25651.20,,,,,
899,06/22/2025 19:20:00,13.21,25866.24,,,,,
900,06/22/2025 19:25:00,13.21,25313.28,,,,,
901,06/22/2025 19:30:00,13.60,20889.60,,,,,
902,06/22/2025 19:35:00,12.78,21780.48,,,,,
903,06/22/2025 19:40:00,12.01,20874.24,,,,,
904,06/22/2025 19:45:00,10.77,16455.68,,,,,
905,06/22/2025 19:50:00,9.69,15600.64,,,,,
906,06/22/2025 19:55:00,9.56,14745.60,,,,,
907,06/22/2025 20:00:00,9.69,15575.04,,,,,
908,06/22/2025 20:05:00,9.56,16209.92,,,,,
909,06/22/2025 20:10:00,8.32,14525.44,,,,,
910,06/22/2025 20:15:00,7.29,14361.60,,,,,
911,06/22/2025 20:20:00,7.08,13911.04,,,,,
912,06/22/2025 20:25:00,7.59,13235.20,,,,,
913,06/22/2025 20:30:00,7.25,12323.84,,,,,
914,06/22/2025 20:35:00,7.93,11719.68,,,,,
915,06/22/2025 20:40:00,7.93,11038.72,,,,,
916,06/22/2025 20:45:00,6.95,9858.56,,,,,
917,06/22/2025 20:50:00,5.53,9108.48,,,,,
918,06/22/2025 20:55:00,4.59,8271.36,,,,,
919,06/22/2025 21:00:00,5.79,7352.32,,,,,
920,06/22/2025 21:05:00,4.59,6612.48,,,,,
921,06/22/2025 21:10:00,3.82,6008.32,,,,,
922,06/22/2025 21:15:00,4.97,5440.00,,,,,
923,06/22/2025 21:20:00,5.40,4748.80,,,,,
924,06/22/2025 21:25:00,4.80,4151.04,,,,,
925,06/22/2025 21:30:00,4.20,3502.08,,,,,
926,06/22/2025 21:35:00,4.67,2786.56,,,,,
927,06/22/2025 21:40:00,5.06,2358.40,,,,,
928,06/22/2025 21:45:00,4.80,1979.52,,,,,
929,06/22/2025 21:50:00,4.37,1621.76,,,,,
930,06/22/2025 21:55:00,3.26,1304.00,,,,,
931,06/22/2025 22:00:00,2.79,1031.36,,,,,
932,06/22/2025 22:05:00,2.53,801.60,,,,,
933,06/22/2025 22:10:00,2.10,621.12,,,,,
934,06/22/2025 22:15:00,2.10,482.88,,,,,
935,06/22/2025 22:20:00,2.14,375.84,,,,,
936,06/22/2025 22:25:00,2.01,287.04,,,,,
937,06/22/2025 22:30:00,2.19,221.12,,,,,
938,06/22/2025 22:35:00,2.57,156.92,,,,,
939,06/22/2025 22:40:00,2.61,109.56,,,,,
940,06/22/2025 22:45:00,2.10,80.02,,,,,
941,06/22/2025 22:50:00,1.24,57.76,,,,,
942,06/22/2025 22:55:00,1.11,40.94,,,,,
943,06/22/2025 23:00:00,1.16,29.38,,,,,
944,06/22/2025 23:05:00,1.46,22.85,,,,,
945,06/22/2025 23:10:00,1.41,17.07,,,,,
946,06/22/2025 23:15:00,1.63,13.06,,,,,
947,06/22/2025 23:20:00,2.01,9.74,,,,,
948,06/22/2025 23:25:00,2.19,8.19,,,,,
949,06/22/2025 23:30:00,2.49,5.75,,,,,
950,06/22/2025 23:35:00,2.96,4.42,,,,,
951,06/22/2025 23:40:00,2.91,3.54,,,,,
952,06/22/2025 23:45:00,3.13,2.65,,,,,
953,06/22/2025 23:50:00,3.21,2.21,,,,,
954,06/22/2025 23:55:00,3.26,1.77,,,,,
955,06/23/2025 00:00:00,3.43,1.32,,,,,
956,06/23/2025 00:05:00,3.56,1.10,,,,,
957,06/23/2025 00:10:00,3.56,0.88,,,,,
958,06/23/2025 00:15:00,3.52,0.88,,,,,
959,06/23/2025 00:20:00,3.13,0.66,,,,,
960,06/23/2025 00:25:00,3.00,0.66,,,,,
961,06/23/2025 00:30:00,3.39,0.44,,,,,
962,06/23/2025 00:35:00,3.77,0.44,,,,,
963,06/23/2025 00:40:00,3.77,0.44,,,,,
964,06/23/2025 00:45:00,4.16,0.44,,,,,
965,06/23/2025 00:50:00,3.73,0.44,,,,,
966,06/23/2025 00:55:00,3.30,0.44,,,,,
967,06/23/2025 01:00:00,3.30,0.44,,,,,
968,06/23/2025 01:05:00,3.47,0.44,,,,,
969,06/23/2025 01:10:00,3.47,0.44,,,,,
