#,Date-Time (AKDT),Temperature   (°C),Light   (lux),Started,Host Connected,Stopped,End of File
11139,11/11/2024 04:30:00,-5.79,0.00,,,,
11140,11/11/2024 04:45:00,-5.67,0.00,,,,
11141,11/11/2024 05:00:00,-5.75,0.00,,,,
11142,11/11/2024 05:15:00,-5.67,0.00,,,,
11143,11/11/2024 05:30:00,-5.58,0.00,,,,
11144,11/11/2024 05:45:00,-5.75,0.00,,,,
11145,11/11/2024 06:00:00,-5.79,0.00,,,,
11146,11/11/2024 06:15:00,-5.75,0.00,,,,
11147,11/11/2024 06:30:00,-5.54,0.00,,,,
11148,11/11/2024 06:45:00,-5.71,0.78,,,,
11149,11/11/2024 07:00:00,-5.84,8.26,,,,
11150,11/11/2024 07:15:00,-5.58,51.38,,,,
11151,11/11/2024 07:30:00,-5.49,244.48,,,,
11152,11/11/2024 07:45:00,-5.58,773.44,,,,
11153,11/11/2024 08:00:00,-5.41,1751.04,,,,
11154,11/11/2024 08:15:00,-5.32,3508.48,,,,
11155,11/11/2024 08:30:00,-4.85,4988.16,,,,
11156,11/11/2024 08:45:00,-4.68,6632.96,,,,
11157,11/11/2024 09:00:00,-4.29,9397.76,,,,
11158,11/11/2024 09:15:00,-3.69,12641.28,,,,
11159,11/11/2024 09:30:00,-2.96,15016.96,,,,
11160,11/11/2024 09:45:00,-3.09,15201.28,,,,
11161,11/11/2024 10:00:00,-2.83,14023.68,,,,
11162,11/11/2024 10:15:00,-1.03,15237.12,,,,
11163,11/11/2024 10:30:00,0.38,23961.60,,,,
11164,11/11/2024 10:45:00,2.53,24023.04,,,,
11165,11/11/2024 11:00:00,1.63,24657.92,,,,
11166,11/11/2024 11:15:00,1.16,22149.12,,,,
11167,11/11/2024 11:30:00,-0.47,19302.40,,,,
11168,11/11/2024 11:45:00,-1.72,14781.44,,,,
11169,11/11/2024 12:00:00,-2.32,15754.24,,,,
11170,11/11/2024 12:15:00,-1.29,18759.68,,,,
11171,11/11/2024 12:30:00,-0.73,16476.16,,,,
11172,11/11/2024 12:45:00,0.43,21370.88,,,,
11173,11/11/2024 13:00:00,1.11,23900.16,,,,
11174,11/11/2024 13:15:00,-0.90,16256.00,,,,
11175,11/11/2024 13:30:00,-2.71,10222.08,,,,
11176,11/11/2024 13:45:00,-3.56,8163.84,,,,
11177,11/11/2024 14:00:00,-3.43,7224.32,,,,
11178,11/11/2024 14:15:00,-3.48,6202.88,,,,
11179,11/11/2024 14:30:00,-3.74,5570.56,,,,
11180,11/11/2024 14:45:00,-3.95,3905.28,,,,
11181,11/11/2024 15:00:00,-4.64,2341.12,,,,
11182,11/11/2024 15:15:00,-4.85,1593.60,,,,
11183,11/11/2024 15:30:00,-4.98,986.56,,,,
11184,11/11/2024 15:45:00,-5.19,416.32,,,,
11185,11/11/2024 16:00:00,-5.41,103.76,,,,
11186,11/11/2024 16:15:00,-5.32,18.14,,,,
11187,11/11/2024 16:30:00,-5.58,2.36,,,,
11188,11/11/2024 16:45:00,-5.88,0.00,,,,
11189,11/11/2024 17:00:00,-5.84,0.00,,,,
11190,11/11/2024 17:15:00,-6.78,0.00,,,,
11191,11/11/2024 17:30:00,-6.74,0.00,,,,
11192,11/11/2024 17:45:00,-6.39,0.00,,,,
11193,11/11/2024 18:00:00,-5.88,0.00,,,,
11194,11/11/2024 18:15:00,-5.75,0.00,,,,
11195,11/11/2024 18:30:00,-5.92,0.00,,,,
11196,11/11/2024 18:45:00,-5.92,0.00,,,,
11197,11/11/2024 19:00:00,-6.14,0.00,,,,
11198,11/11/2024 19:15:00,-5.97,0.00,,,,
11199,11/11/2024 19:30:00,-5.75,0.19,,,,
11200,11/11/2024 19:45:00,-5.92,0.00,,,,
11201,11/11/2024 20:00:00,-6.01,0.00,,,,
11202,11/11/2024 20:15:00,-6.91,0.00,,,,
11203,11/11/2024 20:30:00,-6.65,0.00,,,,
11204,11/11/2024 20:45:00,-6.48,0.00,,,,
11205,11/11/2024 21:00:00,-6.95,0.00,,,,
11206,11/11/2024 21:15:00,-6.82,0.00,,,,
11207,11/11/2024 21:30:00,-6.22,0.00,,,,
11208,11/11/2024 21:45:00,-6.22,0.00,,,,
11209,11/11/2024 22:00:00,-5.97,0.00,,,,
11210,11/11/2024 22:15:00,-5.71,0.00,,,,
11211,11/11/2024 22:30:00,-6.22,0.00,,,,
11212,11/11/2024 22:45:00,-6.05,0.00,,,,
11213,11/11/2024 23:00:00,-6.14,0.00,,,,
11214,11/11/2024 23:15:00,-6.09,0.00,,,,
11215,11/11/2024 23:30:00,-6.27,0.00,,,,
11216,11/11/2024 23:45:00,-6.35,0.00,,,,
11217,11/12/2024 00:00:00,-6.01,0.00,,,,
11218,11/12/2024 00:15:00,-6.09,0.00,,,,
11219,11/12/2024 00:30:00,-6.18,0.00,,,,
11220,11/12/2024 00:45:00,-6.09,0.00,,,,
11221,11/12/2024 01:00:00,-6.22,0.00,,,,
11222,11/12/2024 01:15:00,-6.18,0.00,,,,
11223,11/12/2024 01:30:00,-6.14,0.00,,,,
11224,11/12/2024 01:45:00,-6.22,0.00,,,,
11225,11/12/2024 02:00:00,-6.22,0.00,,,,
11226,11/12/2024 02:15:00,-6.27,0.00,,,,
11227,11/12/2024 02:30:00,-6.27,0.00,,,,
11228,11/12/2024 02:45:00,-6.31,0.00,,,,
11229,11/12/2024 03:00:00,-6.31,0.00,,,,
11230,11/12/2024 03:15:00,-6.22,0.00,,,,
11231,11/12/2024 03:30:00,-6.27,0.00,,,,
11232,11/12/2024 03:45:00,-6.31,0.00,,,,
11233,11/12/2024 04:00:00,-6.35,0.00,,,,
11234,11/12/2024 04:15:00,-6.35,0.00,,,,
11235,11/12/2024 04:30:00,-6.31,0.00,,,,
11236,11/12/2024 04:45:00,-6.35,0.00,,,,
11237,11/12/2024 05:00:00,-6.52,0.00,,,,
11238,11/12/2024 05:15:00,-6.48,0.00,,,,
11239,11/12/2024 05:30:00,-6.57,0.00,,,,
11240,11/12/2024 05:45:00,-6.70,0.00,,,,
11241,11/12/2024 06:00:00,-6.57,0.00,,,,
11242,11/12/2024 06:15:00,-6.57,0.00,,,,
11243,11/12/2024 06:30:00,-6.31,0.00,,,,
11244,11/12/2024 06:45:00,-6.27,0.59,,,,
11245,11/12/2024 07:00:00,-6.52,6.29,,,,
11246,11/12/2024 07:15:00,-6.74,46.66,,,,
11247,11/12/2024 07:30:00,-6.74,230.32,,,,
11248,11/12/2024 07:45:00,-6.74,760.96,,,,
11249,11/12/2024 08:00:00,-6.74,1492.48,,,,
11250,11/12/2024 08:15:00,-6.35,3166.72,,,,
11251,11/12/2024 08:30:00,-5.15,6865.92,,,,
11252,11/12/2024 08:45:00,-4.94,7508.48,,,,
11253,11/12/2024 09:00:00,-5.58,6387.20,,,,
11254,11/12/2024 09:15:00,-6.35,6714.88,,,,
11255,11/12/2024 09:30:00,-2.92,25436.16,,,,
11256,11/12/2024 09:45:00,-3.65,14213.12,,,,
11257,11/12/2024 10:00:00,-4.16,13352.96,,,,
11258,11/12/2024 10:15:00,-3.18,19619.84,,,,
11259,11/12/2024 10:30:00,-3.86,12595.20,,,,
11260,11/12/2024 10:45:00,-3.31,19435.52,,,,
11261,11/12/2024 11:00:00,-2.88,16138.24,,,,
11262,11/12/2024 11:15:00,-2.45,18391.04,,,,
11263,11/12/2024 11:30:00,1.16,21555.20,,,,
11264,11/12/2024 11:45:00,-1.20,22702.08,,,,
11265,11/12/2024 12:00:00,-0.86,23029.76,,,,
11266,11/12/2024 12:15:00,-1.59,20669.44,,,,
11267,11/12/2024 12:30:00,-0.86,19840.00,,,,
11268,11/12/2024 12:45:00,-0.56,19988.48,,,,
11269,11/12/2024 13:00:00,-2.06,12584.96,,,,
11270,11/12/2024 13:15:00,-2.83,10152.96,,,,
11271,11/12/2024 13:30:00,-3.95,8156.16,,,,
11272,11/12/2024 13:45:00,-4.46,7219.20,,,,
11273,11/12/2024 14:00:00,-3.82,8483.84,,,,
11274,11/12/2024 14:15:00,-3.31,9326.08,,,,
11275,11/12/2024 14:30:00,-3.82,7659.52,,,,
11276,11/12/2024 14:45:00,-4.68,5050.88,,,,
11277,11/12/2024 15:00:00,-4.89,3564.80,,,,
11278,11/12/2024 15:15:00,-5.54,2116.48,,,,
11279,11/12/2024 15:30:00,-6.18,931.52,,,,
11280,11/12/2024 15:45:00,-6.39,331.52,,,,
11281,11/12/2024 16:00:00,-6.09,80.74,,,,
11282,11/12/2024 16:15:00,-5.62,12.61,,,,
11283,11/12/2024 16:30:00,-5.88,1.77,,,,
11284,11/12/2024 16:45:00,-6.05,0.19,,,,
11285,11/12/2024 17:00:00,-6.14,0.00,,,,
11286,11/12/2024 17:15:00,-5.84,0.00,,,,
11287,11/12/2024 17:30:00,-5.88,0.00,,,,
11288,11/12/2024 17:45:00,-5.88,0.00,,,,
11289,11/12/2024 18:00:00,-5.88,0.00,,,,
11290,11/12/2024 18:15:00,-6.18,0.00,,,,
11291,11/12/2024 18:30:00,-6.35,0.00,,,,
11292,11/12/2024 18:45:00,-6.57,0.00,,,,
11293,11/12/2024 19:00:00,-6.70,0.00,,,,
11294,11/12/2024 19:15:00,-6.70,0.00,,,,
11295,11/12/2024 19:30:00,-6.57,0.00,,,,
11296,11/12/2024 19:45:00,-6.39,0.00,,,,
11297,11/12/2024 20:00:00,-6.48,0.00,,,,
11298,11/12/2024 20:15:00,-6.48,0.00,,,,
11299,11/12/2024 20:30:00,-6.35,0.00,,,,
11300,11/12/2024 20:45:00,-6.35,0.00,,,,
11301,11/12/2024 21:00:00,-6.39,0.00,,,,
11302,11/12/2024 21:15:00,-6.35,0.00,,,,
11303,11/12/2024 21:30:00,-6.39,0.00,,,,
11304,11/12/2024 21:45:00,-6.65,0.00,,,,
11305,11/12/2024 22:00:00,-6.95,0.00,,,,
11306,11/12/2024 22:15:00,-7.64,0.00,,,,
11307,11/12/2024 22:30:00,-7.98,0.00,,,,
11308,11/12/2024 22:45:00,-7.72,0.00,,,,
11309,11/12/2024 23:00:00,-7.72,0.00,,,,
11310,11/12/2024 23:15:00,-8.24,0.00,,,,
11311,11/12/2024 23:30:00,-8.97,0.00,,,,
11312,11/12/2024 23:45:00,-9.14,0.00,,,,
11313,11/13/2024 00:00:00,-9.01,0.00,,,,
11314,11/13/2024 00:15:00,-9.18,0.00,,,,
11315,11/13/2024 00:30:00,-8.93,0.00,,,,
11316,11/13/2024 00:45:00,-9.01,0.00,,,,
11317,11/13/2024 01:00:00,-8.97,0.00,,,,
11318,11/13/2024 01:15:00,-8.84,0.00,,,,
11319,11/13/2024 01:30:00,-8.88,0.00,,,,
11320,11/13/2024 01:45:00,-8.67,0.00,,,,
11321,11/13/2024 02:00:00,-8.63,0.00,,,,
11322,11/13/2024 02:15:00,-8.50,0.00,,,,
11323,11/13/2024 02:30:00,-8.58,0.00,,,,
11324,11/13/2024 02:45:00,-8.45,0.00,,,,
11325,11/13/2024 03:00:00,-8.33,0.00,,,,
11326,11/13/2024 03:15:00,-8.28,0.19,,,,
11327,11/13/2024 03:30:00,-7.98,0.19,,,,
11328,11/13/2024 03:45:00,-8.37,0.00,,,,
11329,11/13/2024 04:00:00,-8.50,0.00,,,,
11330,11/13/2024 04:15:00,-8.41,0.00,,,,
11331,11/13/2024 04:30:00,-8.45,0.00,,,,
11332,11/13/2024 04:45:00,-8.54,0.00,,,,
11333,11/13/2024 05:00:00,-8.41,0.00,,,,
11334,11/13/2024 05:15:00,-8.33,0.00,,,,
11335,11/13/2024 05:30:00,-8.11,0.00,,,,
11336,11/13/2024 05:45:00,-7.81,0.00,,,,
11337,11/13/2024 06:00:00,-7.85,0.00,,,,
11338,11/13/2024 06:15:00,-7.77,0.00,,,,
11339,11/13/2024 06:30:00,-7.90,0.00,,,,
11340,11/13/2024 06:45:00,-8.03,0.39,,,,
11341,11/13/2024 07:00:00,-8.03,4.32,,,,
11342,11/13/2024 07:15:00,-8.07,33.58,,,,
11343,11/13/2024 07:30:00,-7.94,183.52,,,,
11344,11/13/2024 07:45:00,-7.90,563.36,,,,
11345,11/13/2024 08:00:00,-8.11,1283.84,,,,
11346,11/13/2024 08:15:00,-7.60,2648.32,,,,
11347,11/13/2024 08:30:00,-7.60,3738.88,,,,
11348,11/13/2024 08:45:00,-7.08,5711.36,,,,
11349,11/13/2024 09:00:00,-6.52,7848.96,,,,
11350,11/13/2024 09:15:00,-6.48,8414.72,,,,
11351,11/13/2024 09:30:00,-6.14,9441.28,,,,
11352,11/13/2024 09:45:00,-5.62,13767.68,,,,
11353,11/13/2024 10:00:00,-5.41,14023.68,,,,
11354,11/13/2024 10:15:00,-5.49,15329.28,,,,
11355,11/13/2024 10:30:00,-6.09,14336.00,,,,
11356,11/13/2024 10:45:00,-6.01,16015.36,,,,
11357,11/13/2024 11:00:00,-5.67,17510.40,,,,
11358,11/13/2024 11:15:00,-5.41,16906.24,,,,
11359,11/13/2024 11:30:00,-5.37,16332.80,,,,
11360,11/13/2024 11:45:00,-4.68,20398.08,,,,
11361,11/13/2024 12:00:00,-4.51,16988.16,,,,
11362,11/13/2024 12:15:00,-5.28,14105.60,,,,
11363,11/13/2024 12:30:00,-5.45,13265.92,,,,
11364,11/13/2024 12:45:00,-5.79,11443.20,,,,
11365,11/13/2024 13:00:00,-6.18,10416.64,,,,
11366,11/13/2024 13:15:00,-6.22,10257.92,,,,
11367,11/13/2024 13:30:00,-5.79,11253.76,,,,
11368,11/13/2024 13:45:00,-5.75,10639.36,,,,
11369,11/13/2024 14:00:00,-5.71,9943.04,,,,
11370,11/13/2024 14:15:00,-5.97,7746.56,,,,
11371,11/13/2024 14:30:00,-6.70,5044.48,,,,
11372,11/13/2024 14:45:00,-6.87,4371.20,,,,
11373,11/13/2024 15:00:00,-6.95,3540.48,,,,
11374,11/13/2024 15:15:00,-7.34,2070.40,,,,
11375,11/13/2024 15:30:00,-7.85,832.96,,,,
11376,11/13/2024 15:45:00,-8.20,299.92,,,,
11377,11/13/2024 16:00:00,-8.33,72.72,,,,
11378,11/13/2024 16:15:00,-8.24,10.22,,,,
11379,11/13/2024 16:30:00,-8.37,1.18,,,,
11380,11/13/2024 16:45:00,-8.20,0.00,,,,
11381,11/13/2024 17:00:00,-8.37,0.00,,,,
11382,11/13/2024 17:15:00,-8.63,0.00,,,,
11383,11/13/2024 17:30:00,-8.75,0.00,,,,
11384,11/13/2024 17:45:00,-8.50,0.00,,,,
11385,11/13/2024 18:00:00,-8.28,0.00,,,,
11386,11/13/2024 18:15:00,-8.28,0.00,,,,
11387,11/13/2024 18:30:00,-8.37,0.00,,,,
11388,11/13/2024 18:45:00,-8.45,0.00,,,,
11389,11/13/2024 19:00:00,-8.37,0.00,,,,
11390,11/13/2024 19:15:00,-8.33,0.19,,,,
11391,11/13/2024 19:30:00,-8.37,0.19,,,,
11392,11/13/2024 19:45:00,-8.41,0.00,,,,
11393,11/13/2024 20:00:00,-8.41,0.00,,,,
11394,11/13/2024 20:15:00,-8.45,0.00,,,,
11395,11/13/2024 20:30:00,-8.41,0.00,,,,
11396,11/13/2024 20:45:00,-8.58,0.00,,,,
11397,11/13/2024 21:00:00,-8.45,0.00,,,,
11398,11/13/2024 21:15:00,-8.45,0.00,,,,
11399,11/13/2024 21:30:00,-8.11,0.00,,,,
11400,11/13/2024 21:45:00,-8.33,0.00,,,,
11401,11/13/2024 22:00:00,-8.50,0.00,,,,
11402,11/13/2024 22:15:00,-8.37,0.00,,,,
11403,11/13/2024 22:30:00,-8.45,0.00,,,,
11404,11/13/2024 22:45:00,-8.50,0.00,,,,
11405,11/13/2024 23:00:00,-8.63,0.00,,,,
11406,11/13/2024 23:15:00,-8.45,0.00,,,,
11407,11/13/2024 23:30:00,-8.50,0.00,,,,
11408,11/13/2024 23:45:00,-8.41,0.00,,,,
11409,11/14/2024 00:00:00,-8.75,0.00,,,,
11410,11/14/2024 00:15:00,-8.71,0.00,,,,
11411,11/14/2024 00:30:00,-9.01,0.00,,,,
11412,11/14/2024 00:45:00,-9.10,0.00,,,,
11413,11/14/2024 01:00:00,-9.36,0.00,,,,
11414,11/14/2024 01:15:00,-9.87,0.00,,,,
11415,11/14/2024 01:30:00,-9.96,0.00,,,,
11416,11/14/2024 01:45:00,-10.21,0.00,,,,
11417,11/14/2024 02:00:00,-10.08,0.00,,,,
11418,11/14/2024 02:15:00,-10.13,0.00,,,,
11419,11/14/2024 02:30:00,-9.78,0.00,,,,
11420,11/14/2024 02:45:00,-9.96,0.00,,,,
11421,11/14/2024 03:00:00,-9.70,0.00,,,,
11422,11/14/2024 03:15:00,-9.74,0.00,,,,
11423,11/14/2024 03:30:00,-9.61,0.00,,,,
11424,11/14/2024 03:45:00,-9.48,0.00,,,,
11425,11/14/2024 04:00:00,-9.61,0.00,,,,
11426,11/14/2024 04:15:00,-9.78,0.00,,,,
11427,11/14/2024 04:30:00,-9.96,0.00,,,,
11428,11/14/2024 04:45:00,-10.04,0.00,,,,
11429,11/14/2024 05:00:00,-10.00,0.00,,,,
11430,11/14/2024 05:15:00,-9.96,0.00,,,,
11431,11/14/2024 05:30:00,-9.91,0.00,,,,
11432,11/14/2024 05:45:00,-9.87,0.00,,,,
11433,11/14/2024 06:00:00,-9.70,0.00,,,,
11434,11/14/2024 06:15:00,-10.00,0.00,,,,
11435,11/14/2024 06:30:00,-9.96,0.00,,,,
11436,11/14/2024 06:45:00,-9.78,0.19,,,,
11437,11/14/2024 07:00:00,-9.66,2.55,,,,
11438,11/14/2024 07:15:00,-9.53,19.71,,,,
11439,11/14/2024 07:30:00,-9.48,106.00,,,,
11440,11/14/2024 07:45:00,-9.27,339.20,,,,
11441,11/14/2024 08:00:00,-9.14,827.52,,,,
11442,11/14/2024 08:15:00,-9.05,1335.68,,,,
11443,11/14/2024 08:30:00,-9.01,2206.08,,,,
11444,11/14/2024 08:45:00,-8.28,3165.44,,,,
11445,11/14/2024 09:00:00,-7.81,3855.36,,,,
11446,11/14/2024 09:15:00,-7.42,5373.44,,,,
11447,11/14/2024 09:30:00,-7.04,5721.60,,,,
11448,11/14/2024 09:45:00,-7.00,6105.60,,,,
11449,11/14/2024 10:00:00,-6.61,7237.12,,,,
11450,11/14/2024 10:15:00,-6.61,7802.88,,,,
11451,11/14/2024 10:30:00,-6.48,8514.56,,,,
11452,11/14/2024 10:45:00,-6.22,8043.52,,,,
11453,11/14/2024 11:00:00,-6.31,7772.16,,,,
11454,11/14/2024 11:15:00,-6.48,7464.96,,,,
11455,11/14/2024 11:30:00,-6.18,9786.88,,,,
11456,11/14/2024 11:45:00,-5.11,12533.76,,,,
11457,11/14/2024 12:00:00,-5.41,11996.16,,,,
11458,11/14/2024 12:15:00,-5.49,10472.96,,,,
11459,11/14/2024 12:30:00,-5.62,10792.96,,,,
11460,11/14/2024 12:45:00,-5.02,12385.28,,,,
11461,11/14/2024 13:00:00,-5.79,7375.36,,,,
11462,11/14/2024 13:15:00,-6.48,6082.56,,,,
11463,11/14/2024 13:30:00,-6.87,6865.92,,,,
11464,11/14/2024 13:45:00,-6.91,5547.52,,,,
11465,11/14/2024 14:00:00,-7.17,5169.92,,,,
11466,11/14/2024 14:15:00,-6.70,6676.48,,,,
11467,11/14/2024 14:30:00,-7.25,2509.44,,,,
11468,11/14/2024 14:45:00,-7.21,4490.24,,,,
11469,11/14/2024 15:00:00,-7.90,1580.16,,,,
11470,11/14/2024 15:15:00,-8.24,829.44,,,,
11471,11/14/2024 15:30:00,-8.50,406.72,,,,
11472,11/14/2024 15:45:00,-8.54,172.40,,,,
11473,11/14/2024 16:00:00,-8.67,44.30,,,,
11474,11/14/2024 16:15:00,-8.88,5.70,,,,
11475,11/14/2024 16:30:00,-8.54,0.39,,,,
11476,11/14/2024 16:45:00,-8.50,0.00,,,,
11477,11/14/2024 17:00:00,-8.45,0.00,,,,
11478,11/14/2024 17:15:00,-8.41,0.00,,,,
11479,11/14/2024 17:30:00,-8.37,0.00,,,,
11480,11/14/2024 17:45:00,-8.28,0.00,,,,
11481,11/14/2024 18:00:00,-8.28,0.00,,,,
11482,11/14/2024 18:15:00,-8.24,0.00,,,,
11483,11/14/2024 18:30:00,-8.20,0.00,,,,
11484,11/14/2024 18:45:00,-8.11,0.00,,,,
11485,11/14/2024 19:00:00,-8.07,0.00,,,,
11486,11/14/2024 19:15:00,-8.11,0.00,,,,
11487,11/14/2024 19:30:00,-8.11,0.00,,,,
11488,11/14/2024 19:45:00,-8.20,0.00,,,,
11489,11/14/2024 20:00:00,-8.24,0.00,,,,
11490,11/14/2024 20:15:00,-8.33,0.00,,,,
11491,11/14/2024 20:30:00,-8.41,0.00,,,,
11492,11/14/2024 20:45:00,-8.41,0.00,,,,
11493,11/14/2024 21:00:00,-8.37,0.00,,,,
11494,11/14/2024 21:15:00,-8.37,0.00,,,,
11495,11/14/2024 21:30:00,-8.33,0.00,,,,
11496,11/14/2024 21:45:00,-8.37,0.00,,,,
11497,11/14/2024 22:00:00,-8.28,0.00,,,,
11498,11/14/2024 22:15:00,-8.28,0.00,,,,
11499,11/14/2024 22:30:00,-8.37,0.00,,,,
11500,11/14/2024 22:45:00,-8.54,0.00,,,,
11501,11/14/2024 23:00:00,-8.50,0.00,,,,
11502,11/14/2024 23:15:00,-8.45,0.19,,,,
11503,11/14/2024 23:30:00,-8.41,0.00,,,,
11504,11/14/2024 23:45:00,-8.41,0.00,,,,
11505,11/15/2024 00:00:00,-8.37,0.00,,,,
11506,11/15/2024 00:15:00,-8.28,0.00,,,,
11507,11/15/2024 00:30:00,-8.24,0.00,,,,
11508,11/15/2024 00:45:00,-8.20,0.00,,,,
11509,11/15/2024 01:00:00,-8.11,0.00,,,,
11510,11/15/2024 01:15:00,-8.11,0.00,,,,
11511,11/15/2024 01:30:00,-8.07,0.00,,,,
11512,11/15/2024 01:45:00,-7.98,0.00,,,,
11513,11/15/2024 02:00:00,-7.98,0.00,,,,
11514,11/15/2024 02:15:00,-7.98,0.00,,,,
11515,11/15/2024 02:30:00,-7.98,0.00,,,,
11516,11/15/2024 02:45:00,-7.85,0.00,,,,
11517,11/15/2024 03:00:00,-7.98,0.00,,,,
11518,11/15/2024 03:15:00,-8.03,0.19,,,,
11519,11/15/2024 03:30:00,-8.11,0.19,,,,
11520,11/15/2024 03:45:00,-8.15,0.00,,,,
11521,11/15/2024 04:00:00,-8.11,0.00,,,,
11522,11/15/2024 04:15:00,-8.15,0.00,,,,
11523,11/15/2024 04:30:00,-7.94,0.00,,,,
11524,11/15/2024 04:45:00,-7.51,0.00,,,,
11525,11/15/2024 05:00:00,-7.00,0.00,,,,
11526,11/15/2024 05:15:00,-7.08,0.00,,,,
11527,11/15/2024 05:30:00,-6.91,0.00,,,,
11528,11/15/2024 05:45:00,-6.87,0.00,,,,
11529,11/15/2024 06:00:00,-6.74,0.00,,,,
11530,11/15/2024 06:15:00,-6.48,0.00,,,,
11531,11/15/2024 06:30:00,-6.35,0.00,,,,
11532,11/15/2024 06:45:00,-5.88,0.19,,,,
11533,11/15/2024 07:00:00,-6.18,2.75,,,,
11534,11/15/2024 07:15:00,-5.71,24.48,,,,
11535,11/15/2024 07:30:00,-5.54,119.48,,,,
11536,11/15/2024 07:45:00,-5.37,397.28,,,,
11537,11/15/2024 08:00:00,-5.07,595.52,,,,
11538,11/15/2024 08:15:00,-5.02,1117.76,,,,
11539,11/15/2024 08:30:00,-5.24,1881.60,,,,
11540,11/15/2024 08:45:00,-5.19,2982.40,,,,
11541,11/15/2024 09:00:00,-4.89,3732.48,,,,
11542,11/15/2024 09:15:00,-4.81,4248.32,,,,
11543,11/15/2024 09:30:00,-4.59,6448.64,,,,
11544,11/15/2024 09:45:00,-4.42,6709.76,,,,
11545,11/15/2024 10:00:00,-4.21,9018.88,,,,
11546,11/15/2024 10:15:00,-3.86,11023.36,,,,
11547,11/15/2024 10:30:00,-4.08,10245.12,,,,
11548,11/15/2024 10:45:00,-3.95,11514.88,,,,
11549,11/15/2024 11:00:00,-3.65,12380.16,,,,
11550,11/15/2024 11:15:00,-3.35,13644.80,,,,
11551,11/15/2024 11:30:00,-3.13,14417.92,,,,
11552,11/15/2024 11:45:00,-3.13,13301.76,,,,
11553,11/15/2024 12:00:00,-3.26,12830.72,,,,
11554,11/15/2024 12:15:00,-3.52,11269.12,,,,
11555,11/15/2024 12:30:00,-3.69,12968.96,,,,
11556,11/15/2024 12:45:00,-3.91,8163.84,,,,
11557,11/15/2024 13:00:00,-4.08,9264.64,,,,
11558,11/15/2024 13:15:00,-4.38,7651.84,,,,
11559,11/15/2024 13:30:00,-4.51,6138.88,,,,
11560,11/15/2024 13:45:00,-4.76,4733.44,,,,
11561,11/15/2024 14:00:00,-4.46,6208.00,,,,
11562,11/15/2024 14:15:00,-4.76,3933.44,,,,
11563,11/15/2024 14:30:00,-4.55,3905.28,,,,
11564,11/15/2024 14:45:00,-4.68,2848.00,,,,
11565,11/15/2024 15:00:00,-4.81,1662.72,,,,
11566,11/15/2024 15:15:00,-4.81,1057.28,,,,
11567,11/15/2024 15:30:00,-4.89,571.20,,,,
11568,11/15/2024 15:45:00,-4.94,213.60,,,,
11569,11/15/2024 16:00:00,-4.98,34.76,,,,
11570,11/15/2024 16:15:00,-5.11,3.73,,,,
11571,11/15/2024 16:30:00,-5.11,0.39,,,,
11572,11/15/2024 16:45:00,-5.11,0.00,,,,
11573,11/15/2024 17:00:00,-5.11,0.00,,,,
11574,11/15/2024 17:15:00,-5.02,0.00,,,,
11575,11/15/2024 17:30:00,-5.02,0.00,,,,
11576,11/15/2024 17:45:00,-4.98,0.00,,,,
11577,11/15/2024 18:00:00,-5.02,0.00,,,,
11578,11/15/2024 18:15:00,-5.11,0.00,,,,
11579,11/15/2024 18:30:00,-5.32,0.00,,,,
11580,11/15/2024 18:45:00,-5.37,0.00,,,,
11581,11/15/2024 19:00:00,-5.41,0.00,,,,
11582,11/15/2024 19:15:00,-5.54,0.19,,,,
11583,11/15/2024 19:30:00,-5.54,0.19,,,,
11584,11/15/2024 19:45:00,-5.62,0.00,,,,
11585,11/15/2024 20:00:00,-5.71,0.00,,,,
11586,11/15/2024 20:15:00,-5.67,0.00,,,,
11587,11/15/2024 20:30:00,-5.75,0.00,,,,
11588,11/15/2024 20:45:00,-5.79,0.00,,,,
11589,11/15/2024 21:00:00,-5.67,0.00,,,,
11590,11/15/2024 21:15:00,-5.75,0.00,,,,
11591,11/15/2024 21:30:00,-5.79,0.00,,,,
11592,11/15/2024 21:45:00,-6.05,0.00,,,,
11593,11/15/2024 22:00:00,-6.01,0.00,,,,
11594,11/15/2024 22:15:00,-6.01,0.19,,,,
11595,11/15/2024 22:30:00,-5.97,0.19,,,,
11596,11/15/2024 22:45:00,-5.92,0.19,,,,
11597,11/15/2024 23:00:00,-5.92,0.19,,,,
11598,11/15/2024 23:15:00,-5.88,0.00,,,,
11599,11/15/2024 23:30:00,-5.88,0.19,,,,
11600,11/15/2024 23:45:00,-5.92,0.19,,,,
11601,11/16/2024 00:00:00,-5.88,0.19,,,,
11602,11/16/2024 00:15:00,-5.92,0.19,,,,
11603,11/16/2024 00:30:00,-5.88,0.00,,,,
11604,11/16/2024 00:45:00,-5.88,0.19,,,,
11605,11/16/2024 01:00:00,-5.97,0.00,,,,
11606,11/16/2024 01:15:00,-5.97,0.00,,,,
11607,11/16/2024 01:30:00,-5.97,0.19,,,,
11608,11/16/2024 01:45:00,-6.05,0.19,,,,
11609,11/16/2024 02:00:00,-6.27,0.00,,,,
11610,11/16/2024 02:15:00,-6.18,0.00,,,,
11611,11/16/2024 02:30:00,-6.18,0.00,,,,
11612,11/16/2024 02:45:00,-6.22,0.00,,,,
11613,11/16/2024 03:00:00,-6.27,0.00,,,,
11614,11/16/2024 03:15:00,-6.44,0.00,,,,
