#,Date-Time (AKDT),Temperature   (°C),Started,Button Down,Button Up,Host Connected,Stopped,End of File
548,06/18/2025 14:25:00,6.99,,,,,,
549,06/18/2025 14:30:00,6.86,,,,,,
550,06/18/2025 14:35:00,7.08,,,,,,
551,06/18/2025 14:40:00,7.59,,,,,,
552,06/18/2025 14:45:00,7.46,,,,,,
553,06/18/2025 14:50:00,6.35,,,,,,
554,06/18/2025 14:55:00,6.17,,,,,,
555,06/18/2025 15:00:00,7.33,,,,,,
556,06/18/2025 15:05:00,6.90,,,,,,
557,06/18/2025 15:10:00,7.03,,,,,,
558,06/18/2025 15:15:00,7.08,,,,,,
559,06/18/2025 15:20:00,7.29,,,,,,
560,06/18/2025 15:25:00,7.33,,,,,,
561,06/18/2025 15:30:00,7.59,,,,,,
562,06/18/2025 15:35:00,7.42,,,,,,
563,06/18/2025 15:40:00,7.33,,,,,,
564,06/18/2025 15:45:00,7.76,,,,,,
565,06/18/2025 15:50:00,7.63,,,,,,
566,06/18/2025 15:55:00,7.98,,,,,,
567,06/18/2025 16:00:00,7.98,,,,,,
568,06/18/2025 16:05:00,7.33,,,,,,
569,06/18/2025 16:10:00,7.08,,,,,,
570,06/18/2025 16:15:00,6.56,,,,,,
571,06/18/2025 16:20:00,7.08,,,,,,
572,06/18/2025 16:25:00,7.42,,,,,,
573,06/18/2025 16:30:00,7.63,,,,,,
574,06/18/2025 16:35:00,7.85,,,,,,
575,06/18/2025 16:40:00,7.25,,,,,,
576,06/18/2025 16:45:00,6.26,,,,,,
577,06/18/2025 16:50:00,6.17,,,,,,
578,06/18/2025 16:55:00,6.52,,,,,,
579,06/18/2025 17:00:00,6.48,,,,,,
580,06/18/2025 17:05:00,6.56,,,,,,
581,06/18/2025 17:10:00,6.17,,,,,,
582,06/18/2025 17:15:00,6.95,,,,,,
583,06/18/2025 17:20:00,7.16,,,,,,
584,06/18/2025 17:25:00,7.63,,,,,,
585,06/18/2025 17:30:00,7.08,,,,,,
586,06/18/2025 17:35:00,7.72,,,,,,
587,06/18/2025 17:40:00,7.68,,,,,,
588,06/18/2025 17:45:00,7.50,,,,,,
589,06/18/2025 17:50:00,6.95,,,,,,
590,06/18/2025 17:55:00,6.39,,,,,,
591,06/18/2025 18:00:00,5.96,,,,,,
592,06/18/2025 18:05:00,6.48,,,,,,
593,06/18/2025 18:10:00,6.90,,,,,,
594,06/18/2025 18:15:00,6.17,,,,,,
595,06/18/2025 18:20:00,6.56,,,,,,
596,06/18/2025 18:25:00,5.83,,,,,,
597,06/18/2025 18:30:00,5.45,,,,,,
598,06/18/2025 18:35:00,5.36,,,,,,
599,06/18/2025 18:40:00,4.89,,,,,,
600,06/18/2025 18:45:00,4.54,,,,,,
601,06/18/2025 18:50:00,4.46,,,,,,
602,06/18/2025 18:55:00,4.93,,,,,,
603,06/18/2025 19:00:00,7.63,,,,,,
604,06/18/2025 19:05:00,6.05,,,,,,
605,06/18/2025 19:10:00,6.17,,,,,,
606,06/18/2025 19:15:00,8.32,,,,,,
607,06/18/2025 19:20:00,7.93,,,,,,
608,06/18/2025 19:25:00,7.89,,,,,,
609,06/18/2025 19:30:00,8.06,,,,,,
610,06/18/2025 19:35:00,8.19,,,,,,
611,06/18/2025 19:40:00,7.59,,,,,,
612,06/18/2025 19:45:00,6.39,,,,,,
613,06/18/2025 19:50:00,6.56,,,,,,
614,06/18/2025 19:55:00,7.25,,,,,,
615,06/18/2025 20:00:00,6.00,,,,,,
616,06/18/2025 20:05:00,4.03,,,,,,
617,06/18/2025 20:10:00,4.12,,,,,,
618,06/18/2025 20:15:00,3.99,,,,,,
619,06/18/2025 20:20:00,4.20,,,,,,
620,06/18/2025 20:25:00,4.72,,,,,,
621,06/18/2025 20:30:00,3.90,,,,,,
622,06/18/2025 20:35:00,3.52,,,,,,
623,06/18/2025 20:40:00,4.54,,,,,,
624,06/18/2025 20:45:00,4.84,,,,,,
625,06/18/2025 20:50:00,4.24,,,,,,
626,06/18/2025 20:55:00,3.34,,,,,,
627,06/18/2025 21:00:00,3.30,,,,,,
628,06/18/2025 21:05:00,3.21,,,,,,
629,06/18/2025 21:10:00,3.09,,,,,,
630,06/18/2025 21:15:00,3.17,,,,,,
631,06/18/2025 21:20:00,3.56,,,,,,
632,06/18/2025 21:25:00,3.64,,,,,,
633,06/18/2025 21:30:00,3.26,,,,,,
634,06/18/2025 21:35:00,3.17,,,,,,
635,06/18/2025 21:40:00,3.69,,,,,,
636,06/18/2025 21:45:00,3.09,,,,,,
637,06/18/2025 21:50:00,3.21,,,,,,
638,06/18/2025 21:55:00,4.33,,,,,,
639,06/18/2025 22:00:00,4.03,,,,,,
640,06/18/2025 22:05:00,3.82,,,,,,
641,06/18/2025 22:10:00,3.82,,,,,,
642,06/18/2025 22:15:00,3.69,,,,,,
643,06/18/2025 22:20:00,3.52,,,,,,
644,06/18/2025 22:25:00,3.82,,,,,,
645,06/18/2025 22:30:00,3.99,,,,,,
646,06/18/2025 22:35:00,3.64,,,,,,
647,06/18/2025 22:40:00,3.56,,,,,,
648,06/18/2025 22:45:00,3.26,,,,,,
649,06/18/2025 22:50:00,3.39,,,,,,
650,06/18/2025 22:55:00,2.87,,,,,,
651,06/18/2025 23:00:00,2.91,,,,,,
652,06/18/2025 23:05:00,3.21,,,,,,
653,06/18/2025 23:10:00,3.00,,,,,,
654,06/18/2025 23:15:00,3.86,,,,,,
655,06/18/2025 23:20:00,4.46,,,,,,
656,06/18/2025 23:25:00,3.82,,,,,,
657,06/18/2025 23:30:00,3.34,,,,,,
658,06/18/2025 23:35:00,3.34,,,,,,
659,06/18/2025 23:40:00,3.09,,,,,,
660,06/18/2025 23:45:00,3.13,,,,,,
661,06/18/2025 23:50:00,3.21,,,,,,
662,06/18/2025 23:55:00,3.64,,,,,,
663,06/19/2025 00:00:00,4.46,,,,,,
664,06/19/2025 00:05:00,3.99,,,,,,
665,06/19/2025 00:10:00,4.16,,,,,,
666,06/19/2025 00:15:00,3.99,,,,,,
667,06/19/2025 00:20:00,4.16,,,,,,
668,06/19/2025 00:25:00,4.37,,,,,,
669,06/19/2025 00:30:00,4.93,,,,,,
670,06/19/2025 00:35:00,4.76,,,,,,
671,06/19/2025 00:40:00,4.46,,,,,,
672,06/19/2025 00:45:00,5.02,,,,,,
673,06/19/2025 00:50:00,5.02,,,,,,
674,06/19/2025 00:55:00,4.59,,,,,,
675,06/19/2025 01:00:00,4.93,,,,,,
676,06/19/2025 01:05:00,5.02,,,,,,
677,06/19/2025 01:10:00,5.02,,,,,,
678,06/19/2025 01:15:00,5.36,,,,,,
679,06/19/2025 01:20:00,5.49,,,,,,
680,06/19/2025 01:25:00,5.06,,,,,,
681,06/19/2025 01:30:00,5.10,,,,,,
682,06/19/2025 01:35:00,5.62,,,,,,
683,06/19/2025 01:40:00,5.87,,,,,,
684,06/19/2025 01:45:00,5.87,,,,,,
685,06/19/2025 01:50:00,6.05,,,,,,
686,06/19/2025 01:55:00,6.30,,,,,,
687,06/19/2025 02:00:00,5.49,,,,,,
688,06/19/2025 02:05:00,6.39,,,,,,
689,06/19/2025 02:10:00,6.56,,,,,,
690,06/19/2025 02:15:00,6.39,,,,,,
691,06/19/2025 02:20:00,5.96,,,,,,
692,06/19/2025 02:25:00,6.60,,,,,,
693,06/19/2025 02:30:00,7.08,,,,,,
694,06/19/2025 02:35:00,7.12,,,,,,
695,06/19/2025 02:40:00,6.95,,,,,,
696,06/19/2025 02:45:00,6.73,,,,,,
697,06/19/2025 02:50:00,7.55,,,,,,
698,06/19/2025 02:55:00,7.81,,,,,,
699,06/19/2025 03:00:00,7.25,,,,,,
700,06/19/2025 03:05:00,7.81,,,,,,
701,06/19/2025 03:10:00,7.89,,,,,,
702,06/19/2025 03:15:00,7.72,,,,,,
703,06/19/2025 03:20:00,7.25,,,,,,
704,06/19/2025 03:25:00,7.03,,,,,,
705,06/19/2025 03:30:00,7.38,,,,,,
706,06/19/2025 03:35:00,7.59,,,,,,
707,06/19/2025 03:40:00,7.08,,,,,,
708,06/19/2025 03:45:00,6.95,,,,,,
709,06/19/2025 03:50:00,7.42,,,,,,
710,06/19/2025 03:55:00,7.50,,,,,,
711,06/19/2025 04:00:00,7.08,,,,,,
712,06/19/2025 04:05:00,6.99,,,,,,
713,06/19/2025 04:10:00,7.12,,,,,,
714,06/19/2025 04:15:00,7.03,,,,,,
715,06/19/2025 04:20:00,7.63,,,,,,
716,06/19/2025 04:25:00,8.36,,,,,,
717,06/19/2025 04:30:00,8.88,,,,,,
718,06/19/2025 04:35:00,8.92,,,,,,
719,06/19/2025 04:40:00,8.79,,,,,,
720,06/19/2025 04:45:00,8.83,,,,,,
721,06/19/2025 04:50:00,9.26,,,,,,
722,06/19/2025 04:55:00,9.09,,,,,,
723,06/19/2025 05:00:00,9.22,,,,,,
724,06/19/2025 05:05:00,9.01,,,,,,
725,06/19/2025 05:10:00,8.41,,,,,,
726,06/19/2025 05:15:00,8.66,,,,,,
727,06/19/2025 05:20:00,9.22,,,,,,
728,06/19/2025 05:25:00,8.32,,,,,,
729,06/19/2025 05:30:00,7.63,,,,,,
730,06/19/2025 05:35:00,8.28,,,,,,
731,06/19/2025 05:40:00,8.02,,,,,,
732,06/19/2025 05:45:00,7.89,,,,,,
733,06/19/2025 05:50:00,7.76,,,,,,
734,06/19/2025 05:55:00,7.81,,,,,,
735,06/19/2025 06:00:00,8.49,,,,,,
736,06/19/2025 06:05:00,8.28,,,,,,
737,06/19/2025 06:10:00,8.28,,,,,,
738,06/19/2025 06:15:00,8.96,,,,,,
739,06/19/2025 06:20:00,9.01,,,,,,
740,06/19/2025 06:25:00,8.71,,,,,,
741,06/19/2025 06:30:00,8.45,,,,,,
742,06/19/2025 06:35:00,7.98,,,,,,
743,06/19/2025 06:40:00,8.06,,,,,,
744,06/19/2025 06:45:00,7.93,,,,,,
745,06/19/2025 06:50:00,7.81,,,,,,
746,06/19/2025 06:55:00,7.68,,,,,,
747,06/19/2025 07:00:00,8.19,,,,,,
748,06/19/2025 07:05:00,8.28,,,,,,
749,06/19/2025 07:10:00,8.11,,,,,,
750,06/19/2025 07:15:00,8.41,,,,,,
751,06/19/2025 07:20:00,8.53,,,,,,
752,06/19/2025 07:25:00,8.88,,,,,,
753,06/19/2025 07:30:00,8.92,,,,,,
754,06/19/2025 07:35:00,8.71,,,,,,
755,06/19/2025 07:40:00,8.88,,,,,,
756,06/19/2025 07:45:00,8.96,,,,,,
757,06/19/2025 07:50:00,8.88,,,,,,
758,06/19/2025 07:55:00,9.86,,,,,,
759,06/19/2025 08:00:00,9.18,,,,,,
760,06/19/2025 08:05:00,9.86,,,,,,
761,06/19/2025 08:10:00,9.18,,,,,,
762,06/19/2025 08:15:00,8.62,,,,,,
763,06/19/2025 08:20:00,8.28,,,,,,
764,06/19/2025 08:25:00,8.02,,,,,,
765,06/19/2025 08:30:00,7.16,,,,,,
766,06/19/2025 08:35:00,6.73,,,,,,
767,06/19/2025 08:40:00,6.48,,,,,,
768,06/19/2025 08:45:00,6.78,,,,,,
769,06/19/2025 08:50:00,6.60,,,,,,
770,06/19/2025 08:55:00,6.26,,,,,,
771,06/19/2025 09:00:00,6.17,,,,,,
772,06/19/2025 09:05:00,7.33,,,,,,
773,06/19/2025 09:10:00,6.43,,,,,,
774,06/19/2025 09:15:00,6.22,,,,,,
775,06/19/2025 09:20:00,5.66,,,,,,
776,06/19/2025 09:25:00,5.75,,,,,,
777,06/19/2025 09:30:00,5.66,,,,,,
778,06/19/2025 09:35:00,5.96,,,,,,
779,06/19/2025 09:40:00,5.45,,,,,,
780,06/19/2025 09:45:00,5.15,,,,,,
781,06/19/2025 09:50:00,5.23,,,,,,
782,06/19/2025 09:55:00,5.19,,,,,,
783,06/19/2025 10:00:00,5.36,,,,,,
784,06/19/2025 10:05:00,4.89,,,,,,
785,06/19/2025 10:10:00,4.46,,,,,,
786,06/19/2025 10:15:00,4.12,,,,,,
787,06/19/2025 10:20:00,3.94,,,,,,
788,06/19/2025 10:25:00,4.03,,,,,,
789,06/19/2025 10:30:00,4.12,,,,,,
790,06/19/2025 10:35:00,3.64,,,,,,
791,06/19/2025 10:40:00,4.33,,,,,,
792,06/19/2025 10:45:00,4.72,,,,,,
793,06/19/2025 10:50:00,3.69,,,,,,
794,06/19/2025 10:55:00,3.21,,,,,,
795,06/19/2025 11:00:00,2.79,,,,,,
796,06/19/2025 11:05:00,3.13,,,,,,
797,06/19/2025 11:10:00,3.43,,,,,,
798,06/19/2025 11:15:00,4.29,,,,,,
799,06/19/2025 11:20:00,3.47,,,,,,
800,06/19/2025 11:25:00,3.43,,,,,,
801,06/19/2025 11:30:00,3.43,,,,,,
802,06/19/2025 11:35:00,3.43,,,,,,
803,06/19/2025 11:40:00,3.86,,,,,,
804,06/19/2025 11:45:00,3.34,,,,,,
805,06/19/2025 11:50:00,3.77,,,,,,
806,06/19/2025 11:55:00,3.52,,,,,,
807,06/19/2025 12:00:00,2.61,,,,,,
808,06/19/2025 12:05:00,2.74,,,,,,
809,06/19/2025 12:10:00,2.61,,,,,,
810,06/19/2025 12:15:00,3.34,,,,,,
811,06/19/2025 12:20:00,3.56,,,,,,
812,06/19/2025 12:25:00,3.69,,,,,,
813,06/19/2025 12:30:00,2.36,,,,,,
814,06/19/2025 12:35:00,3.00,,,,,,
815,06/19/2025 12:40:00,2.10,,,,,,
816,06/19/2025 12:45:00,1.97,,,,,,
817,06/19/2025 12:50:00,2.19,,,,,,
818,06/19/2025 12:55:00,2.14,,,,,,
819,06/19/2025 13:00:00,2.96,,,,,,
820,06/19/2025 13:05:00,3.26,,,,,,
821,06/19/2025 13:10:00,3.13,,,,,,
822,06/19/2025 13:15:00,2.44,,,,,,
823,06/19/2025 13:20:00,2.57,,,,,,
824,06/19/2025 13:25:00,3.26,,,,,,
825,06/19/2025 13:30:00,3.47,,,,,,
826,06/19/2025 13:35:00,3.77,,,,,,
827,06/19/2025 13:40:00,4.03,,,,,,
828,06/19/2025 13:45:00,3.90,,,,,,
829,06/19/2025 13:50:00,3.17,,,,,,
830,06/19/2025 13:55:00,3.34,,,,,,
831,06/19/2025 14:00:00,3.56,,,,,,
832,06/19/2025 14:05:00,3.56,,,,,,
833,06/19/2025 14:10:00,3.86,,,,,,
834,06/19/2025 14:15:00,4.50,,,,,,
835,06/19/2025 14:20:00,4.84,,,,,,
836,06/19/2025 14:25:00,4.80,,,,,,
837,06/19/2025 14:30:00,4.50,,,,,,
838,06/19/2025 14:35:00,4.54,,,,,,
839,06/19/2025 14:40:00,4.84,,,,,,
840,06/19/2025 14:45:00,5.32,,,,,,
841,06/19/2025 14:50:00,5.87,,,,,,
842,06/19/2025 14:55:00,5.87,,,,,,
843,06/19/2025 15:00:00,5.49,,,,,,
844,06/19/2025 15:05:00,5.45,,,,,,
845,06/19/2025 15:10:00,5.32,,,,,,
846,06/19/2025 15:15:00,5.83,,,,,,
847,06/19/2025 15:20:00,5.40,,,,,,
848,06/19/2025 15:25:00,5.36,,,,,,
849,06/19/2025 15:30:00,5.40,,,,,,
850,06/19/2025 15:35:00,5.53,,,,,,
851,06/19/2025 15:40:00,5.75,,,,,,
852,06/19/2025 15:45:00,5.96,,,,,,
853,06/19/2025 15:50:00,6.43,,,,,,
854,06/19/2025 15:55:00,6.35,,,,,,
855,06/19/2025 16:00:00,6.17,,,,,,
856,06/19/2025 16:05:00,6.13,,,,,,
857,06/19/2025 16:10:00,5.79,,,,,,
858,06/19/2025 16:15:00,6.09,,,,,,
859,06/19/2025 16:20:00,6.30,,,,,,
860,06/19/2025 16:25:00,6.05,,,,,,
861,06/19/2025 16:30:00,6.17,,,,,,
862,06/19/2025 16:35:00,6.22,,,,,,
863,06/19/2025 16:40:00,6.13,,,,,,
864,06/19/2025 16:45:00,6.35,,,,,,
865,06/19/2025 16:50:00,6.56,,,,,,
866,06/19/2025 16:55:00,6.95,,,,,,
867,06/19/2025 17:00:00,7.08,,,,,,
868,06/19/2025 17:05:00,6.90,,,,,,
869,06/19/2025 17:10:00,6.86,,,,,,
870,06/19/2025 17:15:00,6.43,,,,,,
871,06/19/2025 17:20:00,6.22,,,,,,
872,06/19/2025 17:25:00,6.39,,,,,,
873,06/19/2025 17:30:00,6.86,,,,,,
874,06/19/2025 17:35:00,7.08,,,,,,
875,06/19/2025 17:40:00,6.73,,,,,,
876,06/19/2025 17:45:00,6.78,,,,,,
877,06/19/2025 17:50:00,6.52,,,,,,
878,06/19/2025 17:55:00,6.73,,,,,,
879,06/19/2025 18:00:00,6.78,,,,,,
880,06/19/2025 18:05:00,6.86,,,,,,
881,06/19/2025 18:10:00,6.90,,,,,,
882,06/19/2025 18:15:00,6.78,,,,,,
883,06/19/2025 18:20:00,6.69,,,,,,
884,06/19/2025 18:25:00,6.90,,,,,,
885,06/19/2025 18:30:00,6.86,,,,,,
886,06/19/2025 18:35:00,7.08,,,,,,
887,06/19/2025 18:40:00,6.78,,,,,,
888,06/19/2025 18:45:00,7.08,,,,,,
889,06/19/2025 18:50:00,7.08,,,,,,
890,06/19/2025 18:55:00,6.90,,,,,,
891,06/19/2025 19:00:00,6.95,,,,,,
892,06/19/2025 19:05:00,7.33,,,,,,
893,06/19/2025 19:10:00,7.59,,,,,,
894,06/19/2025 19:15:00,7.20,,,,,,
895,06/19/2025 19:20:00,7.25,,,,,,
896,06/19/2025 19:25:00,6.90,,,,,,
897,06/19/2025 19:30:00,6.86,,,,,,
898,06/19/2025 19:35:00,6.82,,,,,,
899,06/19/2025 19:40:00,7.50,,,,,,
900,06/19/2025 19:45:00,7.46,,,,,,
901,06/19/2025 19:50:00,7.08,,,,,,
902,06/19/2025 19:55:00,6.86,,,,,,
903,06/19/2025 20:00:00,6.90,,,,,,
904,06/19/2025 20:05:00,6.86,,,,,,
905,06/19/2025 20:10:00,6.78,,,,,,
906,06/19/2025 20:15:00,6.90,,,,,,
907,06/19/2025 20:20:00,7.12,,,,,,
908,06/19/2025 20:25:00,7.16,,,,,,
909,06/19/2025 20:30:00,6.95,,,,,,
910,06/19/2025 20:35:00,7.42,,,,,,
911,06/19/2025 20:40:00,7.81,,,,,,
912,06/19/2025 20:45:00,9.01,,,,,,
913,06/19/2025 20:50:00,8.58,,,,,,
914,06/19/2025 20:55:00,9.26,,,,,,
915,06/19/2025 21:00:00,9.39,,,,,,
916,06/19/2025 21:05:00,8.15,,,,,,
917,06/19/2025 21:10:00,7.29,,,,,,
918,06/19/2025 21:15:00,6.35,,,,,,
919,06/19/2025 21:20:00,5.49,,,,,,
920,06/19/2025 21:25:00,5.45,,,,,,
921,06/19/2025 21:30:00,5.02,,,,,,
922,06/19/2025 21:35:00,4.46,,,,,,
923,06/19/2025 21:40:00,4.76,,,,,,
924,06/19/2025 21:45:00,4.93,,,,,,
925,06/19/2025 21:50:00,4.84,,,,,,
926,06/19/2025 21:55:00,4.80,,,,,,
927,06/19/2025 22:00:00,5.02,,,,,,
928,06/19/2025 22:05:00,4.80,,,,,,
929,06/19/2025 22:10:00,4.29,,,,,,
930,06/19/2025 22:15:00,4.50,,,,,,
931,06/19/2025 22:20:00,4.16,,,,,,
932,06/19/2025 22:25:00,3.64,,,,,,
933,06/19/2025 22:30:00,3.73,,,,,,
934,06/19/2025 22:35:00,3.47,,,,,,
935,06/19/2025 22:40:00,3.56,,,,,,
936,06/19/2025 22:45:00,2.53,,,,,,
937,06/19/2025 22:50:00,2.31,,,,,,
938,06/19/2025 22:55:00,2.40,,,,,,
939,06/19/2025 23:00:00,2.19,,,,,,
940,06/19/2025 23:05:00,2.61,,,,,,
941,06/19/2025 23:10:00,2.40,,,,,,
942,06/19/2025 23:15:00,2.10,,,,,,
943,06/19/2025 23:20:00,2.19,,,,,,
944,06/19/2025 23:25:00,2.01,,,,,,
945,06/19/2025 23:30:00,2.06,,,,,,
946,06/19/2025 23:35:00,2.31,,,,,,
947,06/19/2025 23:40:00,2.19,,,,,,
948,06/19/2025 23:45:00,2.23,,,,,,
949,06/19/2025 23:50:00,1.76,,,,,,
950,06/19/2025 23:55:00,3.56,,,,,,
951,06/20/2025 00:00:00,4.16,,,,,,
952,06/20/2025 00:05:00,4.24,,,,,,
953,06/20/2025 00:10:00,4.33,,,,,,
954,06/20/2025 00:15:00,4.24,,,,,,
955,06/20/2025 00:20:00,4.37,,,,,,
956,06/20/2025 00:25:00,4.20,,,,,,
957,06/20/2025 00:30:00,2.70,,,,,,
958,06/20/2025 00:35:00,3.86,,,,,,
959,06/20/2025 00:40:00,3.52,,,,,,
960,06/20/2025 00:45:00,3.43,,,,,,
961,06/20/2025 00:50:00,2.91,,,,,,
962,06/20/2025 00:55:00,2.70,,,,,,
963,06/20/2025 01:00:00,2.14,,,,,,
964,06/20/2025 01:05:00,2.66,,,,,,
965,06/20/2025 01:10:00,1.76,,,,,,
966,06/20/2025 01:15:00,1.80,,,,,,
967,06/20/2025 01:20:00,1.28,,,,,,
968,06/20/2025 01:25:00,1.16,,,,,,
969,06/20/2025 01:30:00,1.50,,,,,,
970,06/20/2025 01:35:00,1.28,,,,,,
971,06/20/2025 01:40:00,1.41,,,,,,
972,06/20/2025 01:45:00,1.71,,,,,,
973,06/20/2025 01:50:00,2.49,,,,,,
974,06/20/2025 01:55:00,2.23,,,,,,
975,06/20/2025 02:00:00,2.79,,,,,,
976,06/20/2025 02:05:00,2.66,,,,,,
977,06/20/2025 02:10:00,2.70,,,,,,
978,06/20/2025 02:15:00,2.66,,,,,,
979,06/20/2025 02:20:00,2.66,,,,,,
980,06/20/2025 02:25:00,3.47,,,,,,
981,06/20/2025 02:30:00,3.56,,,,,,
982,06/20/2025 02:35:00,3.90,,,,,,
983,06/20/2025 02:40:00,5.02,,,,,,
984,06/20/2025 02:45:00,4.50,,,,,,
985,06/20/2025 02:50:00,3.82,,,,,,
986,06/20/2025 02:55:00,3.64,,,,,,
987,06/20/2025 03:00:00,3.60,,,,,,
988,06/20/2025 03:05:00,3.99,,,,,,
989,06/20/2025 03:10:00,4.16,,,,,,
990,06/20/2025 03:15:00,4.03,,,,,,
991,06/20/2025 03:20:00,3.69,,,,,,
992,06/20/2025 03:25:00,3.60,,,,,,
993,06/20/2025 03:30:00,3.52,,,,,,
994,06/20/2025 03:35:00,3.52,,,,,,
995,06/20/2025 03:40:00,3.90,,,,,,
996,06/20/2025 03:45:00,4.20,,,,,,
997,06/20/2025 03:50:00,5.45,,,,,,
998,06/20/2025 03:55:00,6.60,,,,,,
999,06/20/2025 04:00:00,7.63,,,,,,
1000,06/20/2025 04:05:00,6.73,,,,,,
1001,06/20/2025 04:10:00,5.02,,,,,,
1002,06/20/2025 04:15:00,4.93,,,,,,
1003,06/20/2025 04:20:00,7.42,,,,,,
1004,06/20/2025 04:25:00,8.88,,,,,,
1005,06/20/2025 04:30:00,10.16,,,,,,
1006,06/20/2025 04:35:00,12.57,,,,,,
1007,06/20/2025 04:40:00,13.43,,,,,,
1008,06/20/2025 04:45:00,13.94,,,,,,
1009,06/20/2025 04:50:00,11.79,,,,,,
1010,06/20/2025 04:55:00,10.25,,,,,,
1011,06/20/2025 05:00:00,9.52,,,,,,
1012,06/20/2025 05:05:00,6.78,,,,,,
1013,06/20/2025 05:10:00,6.13,,,,,,
1014,06/20/2025 05:15:00,6.43,,,,,,
1015,06/20/2025 05:20:00,6.43,,,,,,
1016,06/20/2025 05:25:00,5.66,,,,,,
1017,06/20/2025 05:30:00,5.36,,,,,,
1018,06/20/2025 05:35:00,5.79,,,,,,
1019,06/20/2025 05:40:00,6.13,,,,,,
1020,06/20/2025 05:45:00,6.73,,,,,,
1021,06/20/2025 05:50:00,8.36,,,,,,
1022,06/20/2025 05:55:00,6.99,,,,,,
1023,06/20/2025 06:00:00,6.00,,,,,,
1024,06/20/2025 06:05:00,5.96,,,,,,
1025,06/20/2025 06:10:00,6.78,,,,,,
1026,06/20/2025 06:15:00,8.06,,,,,,
1027,06/20/2025 06:20:00,8.92,,,,,,
1028,06/20/2025 06:25:00,8.28,,,,,,
1029,06/20/2025 06:30:00,7.20,,,,,,
1030,06/20/2025 06:35:00,5.87,,,,,,
1031,06/20/2025 06:40:00,5.66,,,,,,
1032,06/20/2025 06:45:00,5.32,,,,,,
1033,06/20/2025 06:50:00,6.13,,,,,,
1034,06/20/2025 06:55:00,6.22,,,,,,
1035,06/20/2025 07:00:00,5.19,,,,,,
1036,06/20/2025 07:05:00,5.15,,,,,,
1037,06/20/2025 07:10:00,5.79,,,,,,
1038,06/20/2025 07:15:00,5.57,,,,,,
1039,06/20/2025 07:20:00,6.35,,,,,,
1040,06/20/2025 07:25:00,6.48,,,,,,
1041,06/20/2025 07:30:00,6.09,,,,,,
1042,06/20/2025 07:35:00,6.30,,,,,,
1043,06/20/2025 07:40:00,6.43,,,,,,
1044,06/20/2025 07:45:00,6.90,,,,,,
1045,06/20/2025 07:50:00,9.65,,,,,,
1046,06/20/2025 07:55:00,9.78,,,,,,
1047,06/20/2025 08:00:00,9.22,,,,,,
1048,06/20/2025 08:05:00,9.78,,,,,,
1049,06/20/2025 08:10:00,9.26,,,,,,
1050,06/20/2025 08:15:00,8.49,,,,,,
1051,06/20/2025 08:20:00,7.81,,,,,,
1052,06/20/2025 08:25:00,8.49,,,,,,
1053,06/20/2025 08:30:00,7.38,,,,,,
1054,06/20/2025 08:35:00,6.95,,,,,,
1055,06/20/2025 08:40:00,7.20,,,,,,
1056,06/20/2025 08:45:00,6.17,,,,,,
1057,06/20/2025 08:50:00,5.62,,,,,,
1058,06/20/2025 08:55:00,6.09,,,,,,
1059,06/20/2025 09:00:00,5.66,,,,,,
1060,06/20/2025 09:05:00,5.15,,,,,,
1061,06/20/2025 09:10:00,4.37,,,,,,
1062,06/20/2025 09:15:00,4.33,,,,,,
1063,06/20/2025 09:20:00,4.24,,,,,,
1064,06/20/2025 09:25:00,4.42,,,,,,
1065,06/20/2025 09:30:00,5.27,,,,,,
1066,06/20/2025 09:35:00,4.16,,,,,,
1067,06/20/2025 09:40:00,4.50,,,,,,
1068,06/20/2025 09:45:00,5.40,,,,,,
1069,06/20/2025 09:50:00,5.87,,,,,,
1070,06/20/2025 09:55:00,4.54,,,,,,
1071,06/20/2025 10:00:00,4.29,,,,,,
1072,06/20/2025 10:05:00,4.29,,,,,,
1073,06/20/2025 10:10:00,4.33,,,,,,
1074,06/20/2025 10:15:00,4.20,,,,,,
1075,06/20/2025 10:20:00,3.73,,,,,,
1076,06/20/2025 10:25:00,3.43,,,,,,
1077,06/20/2025 10:30:00,2.66,,,,,,
1078,06/20/2025 10:35:00,2.19,,,,,,
1079,06/20/2025 10:40:00,2.27,,,,,,
1080,06/20/2025 10:45:00,2.40,,,,,,
1081,06/20/2025 10:50:00,2.57,,,,,,
1082,06/20/2025 10:55:00,2.27,,,,,,
1083,06/20/2025 11:00:00,2.44,,,,,,
1084,06/20/2025 11:05:00,2.23,,,,,,
1085,06/20/2025 11:10:00,1.88,,,,,,
1086,06/20/2025 11:15:00,2.53,,,,,,
1087,06/20/2025 11:20:00,2.27,,,,,,
1088,06/20/2025 11:25:00,1.80,,,,,,
1089,06/20/2025 11:30:00,2.19,,,,,,
1090,06/20/2025 11:35:00,2.10,,,,,,
1091,06/20/2025 11:40:00,2.36,,,,,,
1092,06/20/2025 11:45:00,2.01,,,,,,
1093,06/20/2025 11:50:00,1.71,,,,,,
1094,06/20/2025 11:55:00,1.71,,,,,,
1095,06/20/2025 12:00:00,1.88,,,,,,
1096,06/20/2025 12:05:00,2.27,,,,,,
1097,06/20/2025 12:10:00,2.06,,,,,,
1098,06/20/2025 12:15:00,2.06,,,,,,
1099,06/20/2025 12:20:00,2.19,,,,,,
1100,06/20/2025 12:25:00,2.06,,,,,,
