#,Date-Time (AKDT),Temperature   (°C),Light   (lux),Button Down,Button Up,Host Connected,Stopped,End of File
5474,07/13/2024 09:49:28,6.22,0.00,,,,,
5475,07/13/2024 09:54:28,6.17,0.00,,,,,
5476,07/13/2024 09:59:28,6.17,0.00,,,,,
5477,07/13/2024 10:04:28,6.09,0.00,,,,,
5478,07/13/2024 10:09:28,6.13,0.00,,,,,
5479,07/13/2024 10:14:28,6.05,0.00,,,,,
5480,07/13/2024 10:19:28,6.05,0.00,,,,,
5481,07/13/2024 10:24:28,6.05,0.00,,,,,
5482,07/13/2024 10:29:28,6.05,1.96,,,,,
5483,07/13/2024 10:34:28,5.92,2.16,,,,,
5484,07/13/2024 10:39:28,5.87,12.02,,,,,
5485,07/13/2024 10:44:28,5.75,9.63,,,,,
5486,07/13/2024 10:49:28,5.62,8.26,,,,,
5487,07/13/2024 10:54:28,5.66,7.72,,,,,
5488,07/13/2024 10:59:28,5.57,7.10,,,,,
5489,07/13/2024 11:04:28,5.45,7.32,,,,,
5490,07/13/2024 11:09:28,5.32,6.34,,,,,
5491,07/13/2024 11:14:28,5.23,9.56,,,,,
5492,07/13/2024 11:19:28,5.36,10.76,,,,,
5493,07/13/2024 11:24:28,5.40,5.50,,,,,
5494,07/13/2024 11:29:28,5.49,6.95,,,,,
5495,07/13/2024 11:34:28,5.57,8.55,,,,,
5496,07/13/2024 11:39:28,5.75,7.35,,,,,
5497,07/13/2024 11:44:28,5.87,6.73,,,,,
5498,07/13/2024 11:49:28,6.00,10.32,,,,,
5499,07/13/2024 11:54:28,6.13,6.93,,,,,
5500,07/13/2024 11:59:28,6.26,14.80,,,,,
5501,07/13/2024 12:04:28,6.43,5.95,,,,,
5502,07/13/2024 12:09:28,6.52,6.76,,,,,
5503,07/13/2024 12:14:28,6.56,4.77,,,,,
5504,07/13/2024 12:19:28,6.65,4.74,,,,,
5505,07/13/2024 12:24:28,6.60,3.73,,,,,
5506,07/13/2024 12:29:28,6.60,7.89,,,,,
5507,07/13/2024 12:34:28,6.69,4.91,,,,,
5508,07/13/2024 12:39:28,6.65,5.92,,,,,
5509,07/13/2024 12:44:28,6.65,4.91,,,,,
5510,07/13/2024 12:49:28,6.60,2.95,,,,,
5511,07/13/2024 12:54:28,6.69,4.52,,,,,
5512,07/13/2024 12:59:28,6.73,5.13,,,,,
5513,07/13/2024 13:04:28,6.78,3.54,,,,,
5514,07/13/2024 13:09:28,6.82,5.13,,,,,
5515,07/13/2024 13:14:28,6.86,3.54,,,,,
5516,07/13/2024 13:19:28,6.99,2.95,,,,,
5517,07/13/2024 13:24:28,7.12,2.36,,,,,
5518,07/13/2024 13:29:28,7.33,0.98,,,,,
5519,07/13/2024 13:34:28,7.50,1.18,,,,,
5520,07/13/2024 13:39:28,7.72,4.52,,,,,
5521,07/13/2024 13:44:28,7.93,0.98,,,,,
5522,07/13/2024 13:49:28,8.11,1.18,,,,,
5523,07/13/2024 13:54:28,8.28,0.00,,,,,
5524,07/13/2024 13:59:28,8.41,0.00,,,,,
5525,07/13/2024 14:04:28,8.49,0.00,,,,,
5526,07/13/2024 14:09:28,8.71,0.00,,,,,
5527,07/13/2024 14:14:28,8.96,0.00,,,,,
5528,07/13/2024 14:19:28,9.22,0.00,,,,,
5529,07/13/2024 14:24:28,9.39,0.00,,,,,
5530,07/13/2024 14:29:28,9.65,0.00,,,,,
5531,07/13/2024 14:34:28,9.82,0.00,,,,,
5532,07/13/2024 14:39:28,10.08,0.00,,,,,
5533,07/13/2024 14:44:28,10.25,0.00,,,,,
5534,07/13/2024 14:49:28,10.38,0.00,,,,,
5535,07/13/2024 14:54:28,10.51,0.00,,,,,
5536,07/13/2024 14:59:28,10.68,0.00,,,,,
5537,07/13/2024 15:04:28,10.81,0.00,,,,,
5538,07/13/2024 15:09:28,10.94,0.00,,,,,
5539,07/13/2024 15:14:28,11.07,0.00,,,,,
5540,07/13/2024 15:19:28,11.24,0.00,,,,,
5541,07/13/2024 15:24:28,11.24,0.00,,,,,
5542,07/13/2024 15:29:28,11.32,0.00,,,,,
5543,07/13/2024 15:34:28,11.41,0.00,,,,,
5544,07/13/2024 15:39:28,11.58,0.00,,,,,
5545,07/13/2024 15:44:28,11.67,0.00,,,,,
5546,07/13/2024 15:49:28,11.75,0.00,,,,,
5547,07/13/2024 15:54:28,11.84,0.00,,,,,
5548,07/13/2024 15:59:28,11.88,0.00,,,,,
5549,07/13/2024 16:04:28,12.01,0.00,,,,,
5550,07/13/2024 16:09:28,12.01,0.00,,,,,
5551,07/13/2024 16:14:28,12.10,0.00,,,,,
5552,07/13/2024 16:19:28,12.18,0.00,,,,,
5553,07/13/2024 16:24:28,12.22,0.00,,,,,
5554,07/13/2024 16:29:28,12.31,0.00,,,,,
5555,07/13/2024 16:34:28,12.35,0.00,,,,,
5556,07/13/2024 16:39:28,12.44,0.00,,,,,
5557,07/13/2024 16:44:28,12.57,0.00,,,,,
5558,07/13/2024 16:49:28,13.60,1.96,,,,,
5559,07/13/2024 16:54:28,14.24,1.96,,,,,
5560,07/13/2024 16:59:28,14.88,1.96,,,,,
5561,07/13/2024 17:04:28,15.36,1.77,,,,,
5562,07/13/2024 17:09:28,15.78,1.77,,,,,
5563,07/13/2024 17:14:28,16.17,1.77,,,,,
5564,07/13/2024 17:19:28,16.51,1.77,,,,,
5565,07/13/2024 17:24:28,16.81,1.77,,,,,
5566,07/13/2024 17:29:28,17.16,3.14,,,,,
5567,07/13/2024 17:34:28,17.97,0.59,,,,,
5568,07/13/2024 17:39:28,18.23,0.59,,,,,
5569,07/13/2024 17:44:28,18.40,0.59,,,,,
5570,07/13/2024 17:49:28,18.57,0.59,,,,,
5571,07/13/2024 17:54:28,18.66,0.59,,,,,
5572,07/13/2024 17:59:28,18.70,0.59,,,,,
5573,07/13/2024 18:04:28,18.79,0.59,,,,,
5574,07/13/2024 18:09:28,18.83,0.59,,,,,
5575,07/13/2024 18:14:28,18.83,0.59,,,,,
5576,07/13/2024 18:19:28,18.87,0.59,,,,,
5577,07/13/2024 18:24:28,18.92,0.59,,,,,
5578,07/13/2024 18:29:28,18.96,0.59,,,,,
5579,07/13/2024 18:34:28,18.92,0.59,,,,,
5580,07/13/2024 18:39:28,19.00,0.59,,,,,
5581,07/13/2024 18:44:28,19.00,0.59,,,,,
5582,07/13/2024 18:49:28,19.00,0.59,,,,,
5583,07/13/2024 18:54:28,19.00,0.59,,,,,
5584,07/13/2024 18:59:28,19.05,0.59,,,,,
5585,07/13/2024 19:04:28,19.05,0.59,,,,,
5586,07/13/2024 19:09:28,19.09,0.59,,,,,
5587,07/13/2024 19:14:28,19.09,0.59,,,,,
5588,07/13/2024 19:19:28,19.09,0.59,,,,,
5589,07/13/2024 19:24:28,19.09,0.59,,,,,
5590,07/13/2024 19:29:28,19.09,0.59,,,,,
5591,07/13/2024 19:34:28,19.13,0.59,,,,,
5592,07/13/2024 19:39:28,19.09,0.59,,,,,
5593,07/13/2024 19:44:28,19.09,0.59,,,,,
5594,07/13/2024 19:49:28,19.17,0.59,,,,,
5595,07/13/2024 19:54:28,19.13,0.59,,,,,
5596,07/13/2024 19:59:28,19.05,0.39,,,,,
5597,07/13/2024 20:04:28,19.13,0.59,,,,,
5598,07/13/2024 20:09:28,19.09,0.78,,,,,
5599,07/13/2024 20:14:28,19.09,0.39,,,,,
5600,07/13/2024 20:19:28,19.13,0.59,,,,,
5601,07/13/2024 20:24:28,19.09,0.39,,,,,
5602,07/13/2024 20:29:28,19.09,0.39,,,,,
5603,07/13/2024 20:34:28,19.13,0.39,,,,,
5604,07/13/2024 20:39:28,19.17,0.39,,,,,
5605,07/13/2024 20:44:28,19.13,0.39,,,,,
5606,07/13/2024 20:49:28,19.13,0.39,,,,,
5607,07/13/2024 20:54:28,19.17,0.39,,,,,
5608,07/13/2024 20:59:28,19.17,0.39,,,,,
5609,07/13/2024 21:04:28,19.13,0.39,,,,,
5610,07/13/2024 21:09:28,19.13,0.39,,,,,
5611,07/13/2024 21:14:28,19.13,0.39,,,,,
5612,07/13/2024 21:19:28,19.13,0.39,,,,,
5613,07/13/2024 21:24:28,19.17,0.39,,,,,
5614,07/13/2024 21:29:28,19.13,0.39,,,,,
5615,07/13/2024 21:34:28,19.17,0.39,,,,,
5616,07/13/2024 21:39:28,19.13,0.39,,,,,
5617,07/13/2024 21:44:28,19.17,0.39,,,,,
5618,07/13/2024 21:49:28,19.22,0.00,,,,,
5619,07/13/2024 21:54:28,19.26,0.00,,,,,
5620,07/13/2024 21:59:28,19.22,0.00,,,,,
5621,07/13/2024 22:04:28,19.26,0.00,,,,,
5622,07/13/2024 22:09:28,19.30,0.00,,,,,
5623,07/13/2024 22:14:28,19.30,0.00,,,,,
5624,07/13/2024 22:19:28,19.30,0.00,,,,,
5625,07/13/2024 22:24:28,19.35,0.00,,,,,
5626,07/13/2024 22:29:28,19.35,0.00,,,,,
5627,07/13/2024 22:34:28,19.35,0.00,,,,,
5628,07/13/2024 22:39:28,19.39,0.00,,,,,
5629,07/13/2024 22:44:28,19.47,0.00,,,,,
5630,07/13/2024 22:49:28,19.39,0.00,,,,,
5631,07/13/2024 22:54:28,19.47,0.00,,,,,
5632,07/13/2024 22:59:28,19.47,0.00,,,,,
5633,07/13/2024 23:04:28,19.52,0.00,,,,,
5634,07/13/2024 23:09:28,19.47,0.00,,,,,
5635,07/13/2024 23:14:28,19.52,0.00,,,,,
5636,07/13/2024 23:19:28,19.56,0.00,,,,,
5637,07/13/2024 23:24:28,19.56,0.00,,,,,
5638,07/13/2024 23:29:28,19.56,0.00,,,,,
5639,07/13/2024 23:34:28,19.56,0.00,,,,,
5640,07/13/2024 23:39:28,19.60,0.00,,,,,
5641,07/13/2024 23:44:28,19.60,0.00,,,,,
5642,07/13/2024 23:49:28,19.60,0.00,,,,,
5643,07/13/2024 23:54:28,19.60,0.00,,,,,
5644,07/13/2024 23:59:28,19.65,0.00,,,,,
5645,07/14/2024 00:04:28,19.65,0.00,,,,,
5646,07/14/2024 00:09:28,19.69,0.00,,,,,
5647,07/14/2024 00:14:28,19.69,0.00,,,,,
5648,07/14/2024 00:19:28,19.69,0.00,,,,,
5649,07/14/2024 00:24:28,19.77,0.00,,,,,
5650,07/14/2024 00:29:28,19.77,0.00,,,,,
5651,07/14/2024 00:34:28,19.77,0.00,,,,,
5652,07/14/2024 00:39:28,19.82,0.00,,,,,
5653,07/14/2024 00:44:28,19.77,0.00,,,,,
5654,07/14/2024 00:49:28,19.82,0.00,,,,,
5655,07/14/2024 00:54:28,19.86,0.00,,,,,
5656,07/14/2024 00:59:28,19.82,0.00,,,,,
5657,07/14/2024 01:04:28,19.82,0.00,,,,,
5658,07/14/2024 01:09:28,19.86,0.00,,,,,
5659,07/14/2024 01:14:28,19.90,0.00,,,,,
5660,07/14/2024 01:19:28,19.90,0.00,,,,,
5661,07/14/2024 01:24:28,19.86,0.00,,,,,
5662,07/14/2024 01:29:28,19.95,0.00,,,,,
5663,07/14/2024 01:34:28,19.86,0.00,,,,,
5664,07/14/2024 01:39:28,19.99,0.00,,,,,
5665,07/14/2024 01:44:28,19.99,0.00,,,,,
5666,07/14/2024 01:49:28,19.99,0.00,,,,,
5667,07/14/2024 01:54:28,20.03,0.00,,,,,
5668,07/14/2024 01:59:28,20.03,0.00,,,,,
5669,07/14/2024 02:04:28,20.03,0.00,,,,,
5670,07/14/2024 02:09:28,20.03,0.00,,,,,
5671,07/14/2024 02:14:28,20.03,0.00,,,,,
5672,07/14/2024 02:19:28,20.07,0.00,,,,,
5673,07/14/2024 02:24:28,20.03,0.00,,,,,
5674,07/14/2024 02:29:28,20.07,0.00,,,,,
5675,07/14/2024 02:34:28,20.07,0.00,,,,,
5676,07/14/2024 02:39:28,20.12,0.00,,,,,
5677,07/14/2024 02:44:28,20.12,0.00,,,,,
5678,07/14/2024 02:49:28,20.12,0.00,,,,,
5679,07/14/2024 02:54:28,20.12,0.00,,,,,
5680,07/14/2024 02:59:28,20.07,0.00,,,,,
5681,07/14/2024 03:04:28,20.16,0.00,,,,,
5682,07/14/2024 03:09:28,20.12,0.00,,,,,
5683,07/14/2024 03:14:28,20.12,0.00,,,,,
5684,07/14/2024 03:19:28,20.12,0.00,,,,,
5685,07/14/2024 03:24:28,20.20,0.00,,,,,
5686,07/14/2024 03:29:28,20.20,0.00,,,,,
5687,07/14/2024 03:34:28,20.20,0.00,,,,,
5688,07/14/2024 03:39:28,20.20,0.00,,,,,
5689,07/14/2024 03:44:28,20.25,0.00,,,,,
5690,07/14/2024 03:49:28,20.20,0.00,,,,,
5691,07/14/2024 03:54:28,20.25,0.00,,,,,
5692,07/14/2024 03:59:28,20.25,0.00,,,,,
5693,07/14/2024 04:04:28,20.29,0.00,,,,,
5694,07/14/2024 04:09:28,20.29,0.00,,,,,
5695,07/14/2024 04:14:28,20.25,0.00,,,,,
5696,07/14/2024 04:19:28,20.29,0.00,,,,,
5697,07/14/2024 04:24:28,20.29,0.00,,,,,
5698,07/14/2024 04:29:28,20.29,0.00,,,,,
5699,07/14/2024 04:34:28,20.33,0.00,,,,,
5700,07/14/2024 04:39:28,20.29,0.00,,,,,
5701,07/14/2024 04:44:28,20.33,0.00,,,,,
5702,07/14/2024 04:49:28,20.37,0.00,,,,,
5703,07/14/2024 04:54:28,20.37,0.00,,,,,
5704,07/14/2024 04:59:28,20.37,0.00,,,,,
5705,07/14/2024 05:04:28,20.33,0.00,,,,,
5706,07/14/2024 05:09:28,20.37,0.00,,,,,
5707,07/14/2024 05:14:28,20.37,0.00,,,,,
5708,07/14/2024 05:19:28,20.37,0.00,,,,,
5709,07/14/2024 05:24:28,20.42,0.00,,,,,
5710,07/14/2024 05:29:28,20.42,0.00,,,,,
5711,07/14/2024 05:34:28,20.46,0.00,,,,,
5712,07/14/2024 05:39:28,20.46,0.00,,,,,
5713,07/14/2024 05:44:28,20.50,0.00,,,,,
5714,07/14/2024 05:49:28,20.50,0.00,,,,,
5715,07/14/2024 05:54:28,20.50,0.00,,,,,
5716,07/14/2024 05:59:28,20.50,0.00,,,,,
5717,07/14/2024 06:04:28,20.55,0.00,,,,,
5718,07/14/2024 06:09:28,20.50,0.00,,,,,
5719,07/14/2024 06:14:28,20.55,0.00,,,,,
5720,07/14/2024 06:19:28,20.55,0.00,,,,,
5721,07/14/2024 06:24:28,20.55,0.00,,,,,
5722,07/14/2024 06:29:28,20.59,0.00,,,,,
5723,07/14/2024 06:34:28,20.59,0.00,,,,,
5724,07/14/2024 06:39:28,20.59,0.00,,,,,
5725,07/14/2024 06:44:28,20.63,0.00,,,,,
5726,07/14/2024 06:49:28,20.59,0.00,,,,,
5727,07/14/2024 06:54:28,20.59,0.00,,,,,
5728,07/14/2024 06:59:28,20.59,0.00,,,,,
5729,07/14/2024 07:04:28,20.59,0.00,,,,,
5730,07/14/2024 07:09:28,20.59,0.00,,,,,
5731,07/14/2024 07:14:28,20.59,0.00,,,,,
5732,07/14/2024 07:19:28,20.63,0.00,,,,,
5733,07/14/2024 07:24:28,20.68,0.00,,,,,
5734,07/14/2024 07:29:28,20.63,0.00,,,,,
5735,07/14/2024 07:34:28,20.63,0.00,,,,,
5736,07/14/2024 07:39:28,20.68,0.00,,,,,
5737,07/14/2024 07:44:28,20.68,0.00,,,,,
5738,07/14/2024 07:49:28,20.72,0.00,,,,,
5739,07/14/2024 07:54:28,20.68,0.00,,,,,
5740,07/14/2024 07:59:28,20.68,0.00,,,,,
5741,07/14/2024 08:04:28,20.68,0.00,,,,,
5742,07/14/2024 08:09:28,20.68,0.00,,,,,
5743,07/14/2024 08:14:28,20.68,0.00,,,,,
5744,07/14/2024 08:19:28,20.72,0.00,,,,,
5745,07/14/2024 08:24:28,20.72,0.00,,,,,
5746,07/14/2024 08:29:28,20.68,0.00,,,,,
5747,07/14/2024 08:34:28,20.72,0.00,,,,,
5748,07/14/2024 08:39:28,20.68,0.00,,,,,
5749,07/14/2024 08:44:28,20.72,0.00,,,,,
5750,07/14/2024 08:49:28,20.76,0.00,,,,,
5751,07/14/2024 08:54:28,20.76,0.00,,,,,
5752,07/14/2024 08:59:28,20.76,0.00,,,,,
5753,07/14/2024 09:04:28,20.76,0.00,,,,,
5754,07/14/2024 09:09:28,20.80,0.00,,,,,
5755,07/14/2024 09:14:28,20.80,0.00,,,,,
5756,07/14/2024 09:19:28,20.80,0.00,,,,,
5757,07/14/2024 09:24:28,20.80,0.00,,,,,
5758,07/14/2024 09:29:28,20.80,0.00,,,,,
5759,07/14/2024 09:34:28,20.80,0.00,,,,,
5760,07/14/2024 09:39:28,20.80,0.00,,,,,
5761,07/14/2024 09:44:28,20.80,0.00,,,,,
5762,07/14/2024 09:49:28,20.80,0.00,,,,,
5763,07/14/2024 09:54:28,20.85,0.00,,,,,
5764,07/14/2024 09:59:28,20.80,0.00,,,,,
5765,07/14/2024 10:04:28,20.85,0.00,,,,,
5766,07/14/2024 10:09:28,20.85,0.00,,,,,
5767,07/14/2024 10:14:28,20.85,0.00,,,,,
5768,07/14/2024 10:19:28,20.85,0.00,,,,,
5769,07/14/2024 10:24:28,20.80,0.00,,,,,
5770,07/14/2024 10:29:28,20.80,0.00,,,,,
5771,07/14/2024 10:34:28,20.80,0.39,,,,,
5772,07/14/2024 10:39:28,20.85,0.39,,,,,
5773,07/14/2024 10:44:28,20.80,0.39,,,,,
5774,07/14/2024 10:49:28,20.89,0.59,,,,,
5775,07/14/2024 10:54:28,20.85,0.59,,,,,
5776,07/14/2024 10:59:28,20.89,0.59,,,,,
5777,07/14/2024 11:04:28,20.89,0.78,,,,,
5778,07/14/2024 11:09:28,20.85,0.39,,,,,
5779,07/14/2024 11:14:28,20.89,0.39,,,,,
5780,07/14/2024 11:19:28,20.89,0.59,,,,,
5781,07/14/2024 11:24:28,20.93,0.59,,,,,
5782,07/14/2024 11:29:28,20.89,0.59,,,,,
5783,07/14/2024 11:34:28,20.89,0.59,,,,,
5784,07/14/2024 11:39:28,20.89,0.59,,,,,
5785,07/14/2024 11:44:28,20.89,0.59,,,,,
5786,07/14/2024 11:49:28,20.93,0.59,,,,,
5787,07/14/2024 11:54:28,20.93,0.59,,,,,
5788,07/14/2024 11:59:28,20.93,0.59,,,,,
5789,07/14/2024 12:04:28,20.93,0.59,,,,,
5790,07/14/2024 12:09:28,20.93,0.59,,,,,
5791,07/14/2024 12:14:28,20.98,0.59,,,,,
5792,07/14/2024 12:19:28,20.98,0.59,,,,,
5793,07/14/2024 12:24:28,21.02,0.59,,,,,
5794,07/14/2024 12:29:28,21.06,0.59,,,,,
5795,07/14/2024 12:34:28,20.98,0.59,,,,,
5796,07/14/2024 12:39:28,21.02,0.59,,,,,
5797,07/14/2024 12:44:28,21.06,0.00,,,,,
5798,07/14/2024 12:49:28,21.10,0.00,,,,,
5799,07/14/2024 12:54:28,21.06,0.00,,,,,
5800,07/14/2024 12:59:28,21.10,0.00,,,,,
5801,07/14/2024 13:04:28,21.10,0.00,,,,,
5802,07/14/2024 13:09:28,21.06,0.00,,,,,
5803,07/14/2024 13:14:28,21.10,0.00,,,,,
5804,07/14/2024 13:19:28,21.10,0.00,,,,,
5805,07/14/2024 13:24:28,21.10,0.00,,,,,
5806,07/14/2024 13:29:28,21.19,0.00,,,,,
5807,07/14/2024 13:34:28,21.19,0.00,,,,,
5808,07/14/2024 13:39:28,21.15,0.00,,,,,
5809,07/14/2024 13:44:28,21.19,0.00,,,,,
5810,07/14/2024 13:49:28,21.15,0.00,,,,,
5811,07/14/2024 13:54:28,21.19,0.59,,,,,
5812,07/14/2024 13:59:28,21.15,0.59,,,,,
5813,07/14/2024 14:04:28,21.23,0.59,,,,,
5814,07/14/2024 14:09:28,21.23,0.59,,,,,
5815,07/14/2024 14:14:28,21.28,0.59,,,,,
5816,07/14/2024 14:19:28,21.28,0.59,,,,,
5817,07/14/2024 14:24:28,21.28,0.59,,,,,
5818,07/14/2024 14:29:28,21.28,0.59,,,,,
5819,07/14/2024 14:34:28,21.28,0.59,,,,,
5820,07/14/2024 14:39:28,21.28,0.59,,,,,
5821,07/14/2024 14:44:28,21.36,0.59,,,,,
5822,07/14/2024 14:49:28,21.36,0.59,,,,,
5823,07/14/2024 14:54:28,21.32,0.59,,,,,
5824,07/14/2024 14:59:28,21.32,0.78,,,,,
5825,07/14/2024 15:04:28,21.36,0.59,,,,,
5826,07/14/2024 15:09:28,21.40,0.59,,,,,
5827,07/14/2024 15:14:28,21.36,0.59,,,,,
5828,07/14/2024 15:19:28,21.36,0.59,,,,,
5829,07/14/2024 15:24:28,21.40,0.59,,,,,
5830,07/14/2024 15:29:28,21.45,0.59,,,,,
5831,07/14/2024 15:34:28,21.49,0.59,,,,,
5832,07/14/2024 15:39:28,21.40,0.59,,,,,
5833,07/14/2024 15:44:28,21.45,0.59,,,,,
5834,07/14/2024 15:49:28,21.40,0.59,,,,,
5835,07/14/2024 15:54:28,21.45,0.59,,,,,
5836,07/14/2024 15:59:28,21.40,0.59,,,,,
5837,07/14/2024 16:04:28,21.45,0.59,,,,,
5838,07/14/2024 16:09:28,21.49,0.00,,,,,
5839,07/14/2024 16:14:28,21.49,0.00,,,,,
5840,07/14/2024 16:19:28,21.45,0.00,,,,,
5841,07/14/2024 16:24:28,21.53,0.00,,,,,
5842,07/14/2024 16:29:28,21.53,0.00,,,,,
5843,07/14/2024 16:34:28,21.53,0.00,,,,,
5844,07/14/2024 16:39:28,21.49,0.00,,,,,
5845,07/14/2024 16:44:28,21.53,0.00,,,,,
5846,07/14/2024 16:49:28,21.53,0.00,,,,,
5847,07/14/2024 16:54:28,21.53,0.00,,,,,
5848,07/14/2024 16:59:28,21.53,0.00,,,,,
5849,07/14/2024 17:04:28,21.53,0.00,,,,,
5850,07/14/2024 17:09:28,21.53,0.00,,,,,
5851,07/14/2024 17:14:28,21.58,0.00,,,,,
5852,07/14/2024 17:19:28,21.58,0.00,,,,,
5853,07/14/2024 17:24:28,21.58,0.00,,,,,
5854,07/14/2024 17:29:28,21.58,0.00,,,,,
5855,07/14/2024 17:34:28,21.53,0.00,,,,,
5856,07/14/2024 17:39:28,21.58,0.00,,,,,
5857,07/14/2024 17:44:28,21.58,0.00,,,,,
5858,07/14/2024 17:49:28,21.58,0.00,,,,,
5859,07/14/2024 17:54:28,21.62,0.00,,,,,
5860,07/14/2024 17:59:28,21.58,0.00,,,,,
5861,07/14/2024 18:04:28,21.62,0.00,,,,,
5862,07/14/2024 18:09:28,21.66,0.00,,,,,
5863,07/14/2024 18:14:28,21.62,0.00,,,,,
5864,07/14/2024 18:19:28,21.66,0.00,,,,,
5865,07/14/2024 18:24:28,21.66,0.00,,,,,
5866,07/14/2024 18:29:28,21.66,0.00,,,,,
5867,07/14/2024 18:34:28,21.66,0.00,,,,,
5868,07/14/2024 18:39:28,21.70,0.00,,,,,
5869,07/14/2024 18:44:28,21.70,0.00,,,,,
5870,07/14/2024 18:49:28,21.70,0.00,,,,,
5871,07/14/2024 18:54:28,21.66,0.00,,,,,
5872,07/14/2024 18:59:28,21.70,0.39,,,,,
5873,07/14/2024 19:04:28,21.70,0.00,,,,,
5874,07/14/2024 19:09:28,21.70,0.00,,,,,
5875,07/14/2024 19:14:28,21.75,0.00,,,,,
5876,07/14/2024 19:19:28,21.75,0.00,,,,,
5877,07/14/2024 19:24:28,21.70,0.00,,,,,
5878,07/14/2024 19:29:28,21.66,0.00,,,,,
5879,07/14/2024 19:34:28,21.70,0.00,,,,,
5880,07/14/2024 19:39:28,21.70,0.00,,,,,
5881,07/14/2024 19:44:28,21.66,0.00,,,,,
5882,07/14/2024 19:49:28,21.70,0.00,,,,,
5883,07/14/2024 19:54:28,21.66,0.00,,,,,
5884,07/14/2024 19:59:28,21.70,0.00,,,,,
5885,07/14/2024 20:04:28,21.70,0.00,,,,,
5886,07/14/2024 20:09:28,21.70,0.00,,,,,
5887,07/14/2024 20:14:28,21.70,0.00,,,,,
5888,07/14/2024 20:19:28,21.70,0.00,,,,,
5889,07/14/2024 20:24:28,21.70,0.00,,,,,
5890,07/14/2024 20:29:28,21.70,0.00,,,,,
5891,07/14/2024 20:34:28,21.70,0.00,,,,,
5892,07/14/2024 20:39:28,21.70,0.00,,,,,
5893,07/14/2024 20:44:28,21.70,0.00,,,,,
5894,07/14/2024 20:49:28,21.66,0.00,,,,,
5895,07/14/2024 20:54:28,21.70,0.00,,,,,
5896,07/14/2024 20:59:28,21.75,0.00,,,,,
5897,07/14/2024 21:04:28,21.62,0.00,,,,,
5898,07/14/2024 21:09:28,21.70,0.00,,,,,
5899,07/14/2024 21:14:28,21.70,0.00,,,,,
5900,07/14/2024 21:19:28,21.70,0.00,,,,,
5901,07/14/2024 21:24:28,21.70,0.00,,,,,
5902,07/14/2024 21:29:28,21.70,0.00,,,,,
5903,07/14/2024 21:34:28,21.70,0.00,,,,,
5904,07/14/2024 21:39:28,21.70,0.00,,,,,
5905,07/14/2024 21:44:28,21.66,0.00,,,,,
5906,07/14/2024 21:49:28,21.75,0.00,,,,,
5907,07/14/2024 21:54:28,21.70,0.00,,,,,
5908,07/14/2024 21:59:28,21.70,0.00,,,,,
5909,07/14/2024 22:04:28,21.70,0.00,,,,,
5910,07/14/2024 22:09:28,21.79,0.00,,,,,
5911,07/14/2024 22:14:28,21.75,0.00,,,,,
5912,07/14/2024 22:19:28,21.79,0.00,,,,,
5913,07/14/2024 22:24:28,21.79,0.00,,,,,
5914,07/14/2024 22:29:28,21.79,0.00,,,,,
5915,07/14/2024 22:34:28,21.79,0.00,,,,,
5916,07/14/2024 22:39:28,21.79,0.00,,,,,
5917,07/14/2024 22:44:28,21.75,0.00,,,,,
5918,07/14/2024 22:49:28,21.79,0.00,,,,,
5919,07/14/2024 22:54:28,21.79,0.00,,,,,
5920,07/14/2024 22:59:28,21.83,0.00,,,,,
5921,07/14/2024 23:04:28,21.83,0.00,,,,,
5922,07/14/2024 23:09:28,21.92,0.00,,,,,
5923,07/14/2024 23:14:28,21.88,0.00,,,,,
5924,07/14/2024 23:19:28,22.01,0.00,,,,,
5925,07/14/2024 23:24:28,21.96,0.00,,,,,
5926,07/14/2024 23:29:28,21.96,0.00,,,,,
5927,07/14/2024 23:34:28,22.01,0.00,,,,,
5928,07/14/2024 23:39:28,22.01,0.00,,,,,
5929,07/14/2024 23:44:28,21.96,0.00,,,,,
5930,07/14/2024 23:49:28,22.05,0.00,,,,,
5931,07/14/2024 23:54:28,22.13,0.00,,,,,
5932,07/14/2024 23:59:28,22.09,0.00,,,,,
5933,07/15/2024 00:04:28,22.09,0.00,,,,,
5934,07/15/2024 00:09:28,22.13,0.00,,,,,
5935,07/15/2024 00:14:28,22.13,0.00,,,,,
5936,07/15/2024 00:19:28,22.18,0.00,,,,,
5937,07/15/2024 00:24:28,22.18,0.00,,,,,
5938,07/15/2024 00:29:28,22.22,0.00,,,,,
5939,07/15/2024 00:34:28,22.22,0.00,,,,,
5940,07/15/2024 00:39:28,22.22,0.00,,,,,
5941,07/15/2024 00:44:28,22.18,0.00,,,,,
5942,07/15/2024 00:49:28,22.26,0.00,,,,,
5943,07/15/2024 00:54:28,22.13,0.00,,,,,
5944,07/15/2024 00:59:28,22.18,0.00,,,,,
5945,07/15/2024 01:04:28,22.13,0.00,,,,,
5946,07/15/2024 01:09:28,22.13,0.00,,,,,
5947,07/15/2024 01:14:28,22.18,0.00,,,,,
5948,07/15/2024 01:19:28,22.09,0.00,,,,,
5949,07/15/2024 01:24:28,22.13,0.00,,,,,
5950,07/15/2024 01:29:28,22.09,0.00,,,,,
5951,07/15/2024 01:34:28,22.09,0.00,,,,,
5952,07/15/2024 01:39:28,22.09,0.00,,,,,
5953,07/15/2024 01:44:28,22.13,0.00,,,,,
